"","Isnag","Yogad","Agta","Gaddang","Ibanag","Atta","Casiguran Dumagat","Ilokano","Itneg","North Kalinga","Central Kalinga","South Kalinga","Balangaw","Central Ifugao","East Ifugao","Central Bontok","North Kankanay","Ilongot","Pangasinan","Inibaloi","North Kallahan","Itbayaten","Ivatanen","Kapampangan","Tina","Iraya","Siocon Subanon","Sindangan","Binukid","Ata","Tigwa","Dibabawon","Ilianen","Western Bukidnon","Sarangani Manobo","Kalamansig","Magindanao","Maranao","Hanunoo","Buhid","Kalamianen","Batak","Tagbanwa","Tagalog","Naga","Mansakan","Kalagan","Mamanwa","Tausug","Cebuano","Waray","Hiligaynon","Kuyunon","Tiruray","Tboli","Cotabato Bilaan","Sarangani Bilaan","Sangil"
"Sindangan",0.861791030630296,0.89646680763482,0.700216196912675,0.854718462364693,0.57522470127238,0.530010217261155,0.47221218579727,0.570081255864722,0.658701245654632,0.734932539111699,0.614008646968168,0.802217265909304,0.540583354573423,0.652924220143014,0.662135477112838,0.805147123616289,0.468093412952157,0.785469384730879,0.883306013655188,0.918639347121422,0.780156982977629,0.69975070816845,0.649127059688863,0.673599890799191,0.388298595771873,0.488103308970316,0.447518926349363,8.95520324561971e-11,0.365116294451524,0.805708272030375,0.363421360656393,0.383590403020438,0.817286515323837,0.912324818974799,0.639848322282147,0.855276212314459,0.346977133988213,0.797224466814262,0.681272822727851,0.803252494586835,0.577535128972188,0.796365733031827,0.383590403020438,0.871398350086813,0.817699549424675,0.73847608851695,0.627890903034924,0.700957655114965,0.884022241076998,0.857494646075363,0.577280089159226,0.759014520808456,0.423673473867925,0.630969940515944,0.454884126828997,0.334916838578526,0.671139218121987,0.740033681039219
"Binukid",0.836093324876865,0.847835311999467,0.864705372995377,0.785629845103332,0.559718701580914,0.512853707817015,0.731440844226192,0.554387499816078,0.646780648420034,0.725256515146054,0.430450506793142,0.708161711168679,0.376188327323559,0.412415293779004,0.599548608290128,0.712504707306076,0.208102720522703,0.683449377168278,0.827827688006338,0.879956584947724,0.826117184916896,0.61268336492157,0.52364736181675,0.661684979525943,0.041318720291458,0.197736393201083,0.563020169285385,0.365116294451524,2.00522043414253e-10,0.671498526051078,0.00241002221436004,0.034017169044418,0.691074603875849,0.851761953545961,0.435485458231364,0.755089261255338,0.0277772211964989,0.656961738801873,0.621453531606578,0.667346385770694,0.371032788827367,0.655702496732994,0.034017169044418,0.847486968835747,0.783543018484744,0.610642265088159,0.52017116590067,0.531329671782359,0.803908971573355,0.830748984385547,0.49794325437026,0.592550408908675,0.256548285457455,0.837021309615888,0.723866422935568,0.272289904960175,0.746375595256176,0.592603681086922
"Ata",0.503529859703903,0.378135248357245,0.592299338041834,0.810543466438851,0.610887212204097,0.586604358129215,0.764258545272527,0.621850215234213,0.687748726077332,0.075193088232753,0.496642278725064,0.017650712360117,0.254519449602511,0.483977256586294,0.648319597901534,0.028664563306345,0.748343725197578,0.73137299819819,0.847784908188987,0.893879797050769,0.852703379207568,0.534755554532903,0.430450133391274,0.712903582998272,0.670436616651582,0.724207915405439,0.616418733951348,0.805708272030375,0.671498526051078,1.40410016946646e-10,0.66825197870939,0.678762918728175,0.738308429704133,0.874427134705236,0.806681596411894,0.784948651898441,0.702473315952924,0.698819895767801,0.679332223937352,0.707996375274444,0.807518880659615,0.697775359600571,0.678762918728175,0.870794546549906,0.81663578697484,0.88084591484614,0.417035443413646,0.838886413754844,0.833890739339557,0.856626989540216,0.574706321357945,0.654848307559919,0.772483500492103,0.861680117224685,0.757532485883036,0.750185541458576,0.777297351552562,0.859610948606047
"Tigwa",0.834459054941371,0.845447907433317,0.863368269674788,0.783126887717681,0.554578035762934,0.507165852571772,0.72878670084359,0.549184587596124,0.642631839923714,0.722048646798377,0.423800522744453,0.704754246165889,0.374681295479208,0.406536193892578,0.595541877504695,0.709127873880513,0.205981442290966,0.67975337424408,0.825801761081583,0.878546591021699,0.824398718377687,0.61164935499433,0.522492676162948,0.657734858392742,0.0389948630654809,0.195791694666543,0.558701541150349,0.363421360656393,0.00241002221436004,0.66825197870939,1.99557037561249e-10,0.031683504973657,0.68802152496114,0.850296931700378,0.434109778892742,0.752648301234543,0.025181701371537,0.65355329228972,0.61771239457026,0.664058803240251,0.369353650155311,0.652299838807152,0.031683504973657,0.845966301898813,0.78140034280796,0.609602806085668,0.518883337177524,0.53019360815853,0.801971023474055,0.829076293459066,0.492981477568037,0.588523625190049,0.254563510253682,0.835100435037185,0.721114273211669,0.270522507643303,0.743847788450106,0.591619475031251
"Dibabawon",0.839703972266078,0.850344659397382,0.867697241756251,0.749602776396605,0.485724984514409,0.522780565636487,0.737379688704448,0.4794978204717,0.587064704671944,0.730855119826599,0.442056541634205,0.714108666419156,0.394493583644615,0.425339207228518,0.608356528362174,0.718343722279186,0.231138733060676,0.689899909742276,0.798667648088618,0.882394660686143,0.829962382424013,0.623953664513253,0.506816729426789,0.668579017643049,0.00744630958957104,0.221271832353988,0.572683422980592,0.383590403020438,0.034017169044418,0.678762918728175,0.031683504973657,1.87111992566713e-10,0.64710276288092,0.830662037871465,0.452039164419883,0.760485269965385,0.056067361596021,0.664529938209875,0.629824605744467,0.674702597754039,0.346593276208676,0.663316198526716,1.87111992566713e-10,0.850846629309522,0.7883263460922,0.595513156438148,0.534126799265451,0.545078721221835,0.775997755368562,0.834491755532937,0.42648147211852,0.601560638878269,0.278181550841044,0.809373481524215,0.729950350470054,0.293634911260797,0.751963588269809,0.578257184517155
"Ilianen",0.751159543277678,0.878085241809466,0.677094306785368,0.620049434882639,0.58105261124994,0.611239453856071,0.593671086835364,0.575979733827207,0.37222682140984,0.780744657339285,0.545478687633732,0.767102378957666,0.629480215066078,0.53186013066708,0.391218054871075,0.770552411606255,0.772803941438821,0.487537481833815,0.835987243085923,0.805167068435707,0.861481087500774,0.8885339607097,0.826316694029887,0.73001224840208,0.65045447282519,0.74975042485712,0.651892161353102,0.817286515323837,0.691074603875849,0.738308429704133,0.68802152496114,0.64710276288092,1.24174004412225e-10,0.520149368446661,0.665176227854423,0.628238365577002,0.720203542401576,0.479907553776666,0.698441475608807,0.735000742535976,0.370908803306349,0.47907927433775,0.64710276288092,0.878494165008117,0.827562837199492,0.866392236786918,0.862582051783929,0.853807963463734,0.817519512645904,0.865170881831612,0.532790661765286,0.675416606116682,0.786041676190369,0.844708609722705,0.580843737375192,0.773341666931102,0.6150114783839,0.596865062585996
"Western Bukidnon",0.880593749674537,0.941499126280373,0.845053499165175,0.817680481349159,0.798967830887478,0.813453006376928,0.805022814377002,0.796533607451725,0.698762643737698,0.894790185339618,0.781897661163838,0.888243929441093,0.822205847176753,0.775362788004044,0.707875599109507,0.88989942978669,0.743867469514498,0.59131622820984,0.921298375004019,0.906509294733213,0.933531612348788,0.874688362056894,0.916657955931739,0.870446206865852,0.832270358005308,0.879917583306659,0.832960233751404,0.912324818974799,0.851761953545961,0.874427134705236,0.850296931700378,0.830662037871465,0.520149368446661,2.85920176423815e-11,0.839334601459823,0.821609944914997,0.865739493095732,0.750433311180765,0.855296951600518,0.872839938928301,0.581493551288371,0.750035860768858,0.830662037871465,0.941695348336383,0.91725591851823,0.935888230435797,0.934059910755084,0.929849658933121,0.912436622888169,0.935302162488975,0.775809303943563,0.844248453430815,0.897331963181143,0.925483328293272,0.798867602636273,0.891237855717068,0.815263014740858,0.734782381907839
"Sarangani Manobo",0.821344156125876,0.346378903607553,0.583494263144643,0.129638271729616,0.739519782747606,0.723403886685235,0.703340514073948,0.746986300477162,0.580051340166645,0.837455638298965,0.663041841059169,0.827341971717974,0.514644296451582,0.654088772504815,0.555500013236206,0.829068143603158,0.543159872429706,0.633048614568417,0.897626939858036,0.85727828601538,0.901289206251744,0.780286161529589,0.725431773688049,0.807908586728092,0.4474189970208,0.537577672709535,0.742843640058943,0.639848322282147,0.435485458231364,0.806681596411894,0.434109778892742,0.452039164419883,0.665176227854423,0.839334601459823,6.44609920996686e-11,0.108497231857734,0.448485349596589,0.619429932025305,0.785104569709511,0.804238121437832,0.643204583211776,0.619677385296258,0.452039164419883,0.913044814825537,0.877120261167199,0.779128302975372,0.223674802092926,0.729859834020341,0.888681920328067,0.90391861273928,0.714989547140185,0.768696679244108,0.578260742940229,0.434175461027238,0.692893391731477,0.580142591108548,0.717927346820144,0.765574868008126
"Kalamansig",0.802080540439326,0.264662107723358,0.538218553110047,0.023467944386567,0.686123315962286,0.692070353527993,0.657879799748626,0.6940884422944,0.534770259990035,0.804135278301711,0.624944417524387,0.807820776411529,0.688030315068708,0.587018226903113,0.487281042601734,0.794923665801615,0.812495552020307,0.592501110276881,0.886588536386616,0.841889277804229,0.890175473442665,0.911709924240921,0.877878958440219,0.786147967624807,0.754225867515715,0.794326178933671,0.713934002911302,0.855276212314459,0.755089261255338,0.784948651898441,0.752648301234543,0.760485269965385,0.628238365577002,0.821609944914997,0.108497231857734,7.91120502441345e-11,0.778378682904177,0.578394859385801,0.760909744571333,0.76644116958905,0.856624896283588,0.577737944443997,0.760485269965385,0.903668847978687,0.863284616476097,0.911244648952932,0.323233386239902,0.879848448308473,0.876148747943289,0.893100921731079,0.682900553624075,0.742654508910594,0.830527784615496,0.363722957060269,0.659027723650925,0.798887557361682,0.67470194896979,0.88770994649026
"Magindanao",0.851686062401909,0.841455486881977,0.877462462319353,0.777524578126658,0.543071806541159,0.494434862356279,0.756763602526958,0.53753903374317,0.63340023417285,0.714868551878191,0.408916022664598,0.69712739883138,0.390427884235665,0.468508994345433,0.637777650366412,0.70161400697143,0.185470196178898,0.671480699388379,0.821301837350209,0.875409182281357,0.842512799828148,0.601617403497915,0.534558164446443,0.648893396834055,0.063277205225192,0.216112149247535,0.604223510887446,0.346977133988213,0.0277772211964989,0.702473315952924,0.025181701371537,0.056067361596021,0.720203542401576,0.865739493095732,0.448485349596589,0.778378682904177,2.10000017375478e-10,0.68948172613974,0.65714712282761,0.698712685857523,0.353062667575353,0.688166712796461,0.056067361596021,0.861995808468443,0.803986047940217,0.599517987728727,0.506455035364394,0.542064511981986,0.822398625010967,0.846707861483466,0.545282774732392,0.630969309524396,0.235307245832882,0.83084071651029,0.750124933855269,0.28899072966234,0.77049362998506,0.601903191376308
"Maranao",0.526567838705058,0.857670995873668,0.719742200694121,0.60598857259261,0.593817477154355,0.568553316332659,0.220486552022957,0.605338194112178,0.347565753544484,0.746534767175523,0.474560807217937,0.730763916512373,0.579827811222526,0.461054573377602,0.309577706642472,0.733455640508027,0.736071194592907,0.42985913519614,0.840361829331453,0.614206792243833,0.846177140312415,0.686346114904612,0.828259663654831,0.240282441583687,0.6543647872827,0.336337922113029,0.599363651612252,0.797224466814262,0.656961738801873,0.698819895767801,0.65355329228972,0.664529938209875,0.479907553776666,0.750433311180765,0.619429932025305,0.578394859385801,0.68948172613974,1.54438017929692e-10,0.215855037872706,0.300210568103965,0.799114136199673,0.000650217530223984,0.664529938209875,0.682193581631627,0.551282057237559,0.875643016813556,0.841097813487292,0.612298599574519,0.826530972958473,0.649402801747097,0.555862928128442,0.155983291743166,0.397943445930169,0.855645781387188,0.524645851858067,0.739085088887597,0.563394592767314,0.853368863699188
"Hanunoo",0.565045957249398,0.850609882716724,0.642594401810176,0.790370359007092,0.387083212218144,0.32184232749145,0.387633549444076,0.379661631804704,0.507533190331434,0.617528850748953,0.443045344408672,0.714615330920095,0.672422213607443,0.426357636923797,0.462846671140099,0.718842881297407,0.721601827882159,0.690449477669018,0.831619909440418,0.702340438317816,0.830263727776381,0.596849401783934,0.75021048300638,0.023507749459077,0.633565723829551,0.281954648760301,0.573440725195793,0.681272822727851,0.621453531606578,0.679332223937352,0.61771239457026,0.629824605744467,0.698441475608807,0.855296951600518,0.785104569709511,0.760909744571333,0.65714712282761,0.215855037872706,1.86449966577129e-10,0.241485875156653,0.77819567418235,0.214935572002059,0.629824605744467,0.595280915635734,0.42771798112831,0.862693589809169,0.759736708385689,0.5805287095315,0.808585108506896,0.552892366687336,0.328426407282273,0.070936683730729,0.226155098133858,0.840608011573106,0.730428939901912,0.72226073805368,0.752403165234926,0.843881186975017
"Buhid",0.670217013077652,0.847410494043383,0.728902805428324,0.792419948804741,0.573664465969866,0.581379186151781,0.436328343175773,0.584374874276732,0.683801982470791,0.733958924089297,0.490280018475245,0.738818471507973,0.766635848450625,0.439454769286303,0.617976582140826,0.721438624751405,0.745162880549038,0.727977649674524,0.845860964267377,0.734129863926482,0.850841602987624,0.696566829071783,0.834175687871048,0.2650385704905,0.666271054218938,0.359199417598022,0.611570404942699,0.803252494586835,0.667346385770694,0.707996375274444,0.664058803240251,0.674702597754039,0.735000742535976,0.872839938928301,0.804238121437832,0.76644116958905,0.698712685857523,0.300210568103965,0.241485875156653,1.43982048506075e-10,0.805085988656833,0.299409536834223,0.674702597754039,0.693141216340954,0.565948575182086,0.879339850137687,0.833114421250096,0.625653941262983,0.831791178129372,0.660862544748071,0.569330762482148,0.183571117921747,0.417562039047015,0.847880126907503,0.50223529339089,0.46881099859387,0.526459764859051,0.847595515648244
"Kalamianen",0.904050176832937,0.897431635594686,0.739736948268258,0.828386788113938,0.647534481677907,0.672931038407743,0.842641293841031,0.643266608388181,0.716989065156795,0.815537821525923,0.617605708365677,0.804060407296747,0.605645041435574,0.65615862650977,0.765664839334132,0.806962961599198,0.215121225275497,0.502072778863757,0.862014078788027,0.919397548727489,0.898115650812685,0.616342869292497,0.677775630380073,0.772856030704035,0.351508848132403,0.492873684815688,0.743957413841698,0.577535128972188,0.371032788827367,0.807518880659615,0.369353650155311,0.346593276208676,0.370908803306349,0.581493551288371,0.643204583211776,0.856624896283588,0.353062667575353,0.799114136199673,0.77819567418235,0.805085988656833,8.78910277890554e-11,0.798263404975108,0.346593276208676,0.910719936452494,0.873191256714131,0.722779328822197,0.68070733709193,0.703744436908723,0.863001754799134,0.900829592809873,0.649239979523618,0.7612602694705,0.50529170939941,0.869351470295008,0.838346491238639,0.540021559231753,0.851523761180902,0.384643939020589
"Batak",0.52687567252266,0.856917596000526,0.71941357844457,0.60531728062127,0.592176681228785,0.566726183459321,0.219979369055028,0.603666841459153,0.347989977628141,0.745510880873442,0.472438267625095,0.729676323019422,0.579176343736056,0.459164246510442,0.308499506921262,0.733628952282014,0.736242805688181,0.428860275858076,0.840465628843883,0.614457641691038,0.845620605079493,0.685945744490456,0.828371332205671,0.239312683363004,0.654589525303724,0.336769446727793,0.597974186803917,0.796365733031827,0.655702496732994,0.697775359600571,0.652299838807152,0.663316198526716,0.47907927433775,0.750035860768858,0.619677385296258,0.577737944443997,0.688166712796461,0.000650217530223984,0.214935572002059,0.299409536834223,0.798263404975108,1.54237955740655e-10,0.663316198526716,0.682400224887036,0.55075545413531,0.875116377623583,0.840450376681024,0.612550689761749,0.82590335736502,0.648991701537709,0.554256028287599,0.154993621981853,0.397174937573153,0.855028990526446,0.523905189061332,0.738173185885394,0.562714305484131,0.852860325708285
"Tagbanwa",0.839703972266078,0.850344659397382,0.867697241756251,0.749602776396605,0.485724984514409,0.522780565636487,0.737379688704448,0.4794978204717,0.587064704671944,0.730855119826599,0.442056541634205,0.714108666419156,0.394493583644615,0.425339207228518,0.608356528362174,0.718343722279186,0.231138733060676,0.689899909742276,0.798667648088618,0.882394660686143,0.829962382424013,0.623953664513253,0.506816729426789,0.668579017643049,0.00744630958957104,0.221271832353988,0.572683422980592,0.383590403020438,0.034017169044418,0.678762918728175,0.031683504973657,1.87111992566713e-10,0.64710276288092,0.830662037871465,0.452039164419883,0.760485269965385,0.056067361596021,0.664529938209875,0.629824605744467,0.674702597754039,0.346593276208676,0.663316198526716,1.87111992566713e-10,0.850846629309522,0.7883263460922,0.595513156438148,0.534126799265451,0.545078721221835,0.775997755368562,0.834491755532937,0.42648147211852,0.601560638878269,0.278181550841044,0.809373481524215,0.729950350470054,0.293634911260797,0.751963588269809,0.578257184517155
"Tagalog",0.295527059292903,0.940003895441061,0.85535113353728,0.915620456904001,0.752697241419986,0.726373520012161,0.75226562299485,0.749702744701787,0.800615691959974,0.845678610592299,0.775816152968684,0.885127752591984,0.86775858435414,0.768880526954468,0.783162042956071,0.886276203352383,0.887392155464298,0.875400580201371,0.640771640037684,0.879369575102744,0.931608806198524,0.836857900917581,0.898847364580473,0.604844948248856,0.851723424753294,0.70898311878134,0.828128085700126,0.871398350086813,0.847486968835747,0.870794546549906,0.845966301898813,0.850846629309522,0.878494165008117,0.941695348336383,0.913044814825537,0.903668847978687,0.861995808468443,0.682193581631627,0.595280915635734,0.693141216340954,0.910719936452494,0.682400224887036,0.850846629309522,3.06989988985151e-11,0.450611446718851,0.944731803666263,0.903060321828571,0.829992316644813,0.922873922178333,0.819047008010771,0.728889301084577,0.624145114980229,0.686849821831475,0.935845976220475,0.891387916565081,0.888096890368111,0.900241487102649,0.93709563749852
"Naga",0.409568805813853,0.914626560918475,0.795463202684222,0.88015170023531,0.649433702077738,0.612118268905694,0.649579985836394,0.645188825738215,0.718327740022676,0.781240296362418,0.681580962462142,0.836841454258219,0.812619618048125,0.671984029024659,0.69274070119506,0.839259558266873,0.840836876653219,0.823025486196346,0.492954843756743,0.68674137546956,0.90294142317869,0.603803114101228,0.663431017144716,0.441183930711839,0.790466738974043,0.589106799918282,0.756084921611949,0.817699549424675,0.783543018484744,0.81663578697484,0.78140034280796,0.7883263460922,0.827562837199492,0.91725591851823,0.877120261167199,0.863284616476097,0.803986047940217,0.551282057237559,0.42771798112831,0.565948575182086,0.873191256714131,0.55075545413531,0.7883263460922,0.450611446718851,6.11209971523863e-11,0.921499938033919,0.862578827059658,0.759962374826777,0.890545157452635,0.744128340918453,0.615847833563866,0.468353662811002,0.557152690098003,0.908874323928895,0.845855236540601,0.84118453657228,0.594388754778958,0.910728157224818
"Mansakan",0.940602935814772,0.936505774342127,0.95092592032468,0.893764046403846,0.781808696204467,0.797530256289793,0.90258819806599,0.779166699217035,0.824804068338326,0.885809983873487,0.763281499267089,0.878704971199244,0.755877332414976,0.78714741249389,0.854936464498526,0.880501777055909,0.673795465049854,0.868433929395087,0.91458078453516,0.950103618603157,0.936929209159467,0.84045493607757,0.800529266936845,0.859388121013463,0.598556106716143,0.68606701607821,0.841498635195509,0.73847608851695,0.610642265088159,0.88084591484614,0.609602806085668,0.595513156438148,0.866392236786918,0.935888230435797,0.779128302975372,0.911244648952932,0.599517987728727,0.875643016813556,0.862693589809169,0.879339850137687,0.722779328822197,0.875116377623583,0.595513156438148,0.944731803666263,0.921499938033919,3.36809469203558e-11,0.802344119387439,0.816605074242103,0.915192198433512,0.938609255893112,0.782864472668422,0.852209846457172,0.693754306986651,0.919122945217892,0.899929530676806,0.715253576622137,0.908086827092256,0.829410579749162
"Kalagan",0.679366427079728,0.113290024923009,0.433273304342925,0.325824647155426,0.651112634618516,0.645711755131609,0.865269312515935,0.656375465281204,0.735168993415459,0.369497881749082,0.69757165186837,0.406560819214595,0.317622675270874,0.705248822209452,0.722327032046059,0.400544861511354,0.59190396319869,0.83865253825028,0.908549977119595,0.936242871932459,0.922652459209477,0.563135299548862,0.48562134521829,0.753952689911491,0.530682783686122,0.60725620635731,0.797500804599018,0.627890903034924,0.52017116590067,0.417035443413646,0.518883337177524,0.534126799265451,0.862582051783929,0.934059910755084,0.223674802092926,0.323233386239902,0.506455035364394,0.841097813487292,0.759736708385689,0.833114421250096,0.68070733709193,0.840450376681024,0.534126799265451,0.903060321828571,0.862578827059658,0.802344119387439,5.14389641992352e-11,0.770564984992508,0.912773675692324,0.892576448299643,0.681344784966902,0.818755960134349,0.564258550469965,0.48693413980233,0.871165316566623,0.631819694040274,0.871894059396995,0.794428501216721
"Mamanwa",0.817291716573309,0.923862380154711,0.366502992478066,0.894205960151689,0.782716314894045,0.769201479427864,0.697781544526917,0.788879218748233,0.824818140112296,0.864411054797914,0.718921032568169,0.855974580167147,0.702003638477105,0.711695994329652,0.803514728892746,0.857414493694164,0.620690772090157,0.850025717932723,0.914602997289954,0.852701084948329,0.917713845563827,0.715955065397493,0.772059931706548,0.593595929308105,0.54126027891214,0.415815046103355,0.785683191009825,0.700957655114965,0.531329671782359,0.838886413754844,0.53019360815853,0.545078721221835,0.853807963463734,0.929849658933121,0.729859834020341,0.879848448308473,0.542064511981986,0.612298599574519,0.5805287095315,0.625653941262983,0.703744436908723,0.612550689761749,0.545078721221835,0.829992316644813,0.759962374826777,0.816605074242103,0.770564984992508,4.41939818074388e-11,0.206327686830113,0.812451184050972,0.762412870469456,0.548500857760877,0.45477763018617,0.92277900989198,0.864530735039363,0.65235512351713,0.875573582713931,0.805385782202103
"Tausug",0.917112138650893,0.922614357338985,0.417070061028254,0.870521492977423,0.734072286226054,0.753233446445807,0.864201026947499,0.730852266883269,0.786474287659269,0.86082722181699,0.711491665284412,0.85216775764992,0.876168776921129,0.702847258336694,0.797484128358218,0.854357672945559,0.855786836122033,0.839649593004863,0.895892566357576,0.939187170158201,0.912074836357172,0.816246887199551,0.757499140181887,0.828624721251085,0.778125260126108,0.84115356921701,0.779037835864233,0.884022241076998,0.803908971573355,0.833890739339557,0.801971023474055,0.775997755368562,0.817519512645904,0.912436622888169,0.888681920328067,0.876148747943289,0.822398625010967,0.826530972958473,0.808585108506896,0.831791178129372,0.863001754799134,0.82590335736502,0.775997755368562,0.922873922178333,0.890545157452635,0.915192198433512,0.912773675692324,0.206327686830113,5.00309793594056e-11,0.914416940872013,0.703437914862684,0.793970025399431,0.864189515390684,0.901428471707367,0.86035937243953,0.856128158481361,0.871742250908482,0.90552866266192
"Cebuano",0.805528727321049,0.93320653821153,0.840201228841442,0.906272987329395,0.72596022553676,0.69679052796051,0.726206285529016,0.722641980281473,0.779814330201305,0.828994229619074,0.750981322011076,0.872402336001709,0.853537471178245,0.743520120614285,0.759834646360958,0.874292506046063,0.875526052124332,0.861597598544687,0.924715976202586,0.667185666297787,0.102119099439865,0.819748290140147,0.888317200215662,0.563402860830004,0.836164437986314,0.678956442341713,0.809282092136131,0.857494646075363,0.830748984385547,0.856626989540216,0.829076293459066,0.834491755532937,0.865170881831612,0.935302162488975,0.90391861273928,0.893100921731079,0.846707861483466,0.649402801747097,0.552892366687336,0.660862544748071,0.900829592809873,0.648991701537709,0.834491755532937,0.819047008010771,0.744128340918453,0.938609255893112,0.892576448299643,0.812451184050972,0.914416940872013,3.72719632935059e-11,0.69973432029861,0.584608699384512,0.65400803731777,0.928734625275858,0.879472721290786,0.875820655893137,0.889297565175555,0.930198086983959
"Waray",0.708635695518987,0.801867611041696,0.759975838312096,0.66849295253264,0.077263567874596,0.100576382288248,0.652310505885943,0.066090497129298,0.25829647799341,0.492738047966469,0.261324922605756,0.621501426706464,0.56554174688583,0.239192432109083,0.287586928665281,0.627108321398604,0.630767443486114,0.589450857883304,0.733451143819315,0.84429939660691,0.774883012876658,0.742115836303523,0.6279268227108,0.375365214656925,0.431928575554931,0.593301525642777,0.434265065967328,0.577280089159226,0.49794325437026,0.574706321357945,0.492981477568037,0.42648147211852,0.532790661765286,0.775809303943563,0.714989547140185,0.682900553624075,0.545282774732392,0.555862928128442,0.328426407282273,0.569330762482148,0.649239979523618,0.554256028287599,0.42648147211852,0.728889301084577,0.615847833563866,0.782864472668422,0.681344784966902,0.762412870469456,0.703437914862684,0.69973432029861,3.27965987700907e-10,0.472496322858431,0.504993056622335,0.747624860211857,0.642474622136382,0.631641339620601,0.671618489479802,0.758122681265952
"Hiligaynon",0.596066486502272,0.839203513220256,0.667947569627611,0.774364526854115,0.536581577162814,0.487253791553729,0.340877591759996,0.530970216601886,0.628193033994682,0.71081853148556,0.400520238273553,0.69282538227316,0.742696126310806,0.382558375836228,0.579200487897151,0.697375718404557,0.70034531857692,0.666814395914735,0.818763600310173,0.679613265954599,0.817303870235631,0.628340964497021,0.804022999642593,0.099785118476843,0.605587402198633,0.227129799968373,0.540871685231878,0.759014520808456,0.592550408908675,0.654848307559919,0.588523625190049,0.601560638878269,0.675416606116682,0.844248453430815,0.768696679244108,0.742654508910594,0.630969309524396,0.155983291743166,0.070936683730729,0.183571117921747,0.7612602694705,0.154993621981853,0.601560638878269,0.624145114980229,0.468353662811002,0.852209846457172,0.818755960134349,0.548500857760877,0.793970025399431,0.584608699384512,0.472496322858431,2.16008988473959e-10,0.286602944092037,0.828437970154898,0.70984640624532,0.701054538453984,0.733498427526714,0.83196106200854
"Kuyunon",0.66345561342488,0.878762159582884,0.723423499897063,0.829874656880723,0.502586188033464,0.449639821060717,0.529784014385562,0.496563190004971,0.600337602191439,0.689604794475712,0.54800236531847,0.768395516403891,0.46202101306152,0.593572678976025,0.604359102890527,0.77182639314016,0.377134960839701,0.748783671166695,0.863350809813447,0.758433803428001,0.879570679132604,0.479029199276434,0.589126186757826,0.207525813659147,0.283694866024288,0.066695631054449,0.697352586441061,0.423673473867925,0.256548285457455,0.772483500492103,0.254563510253682,0.278181550841044,0.786041676190369,0.897331963181143,0.578260742940229,0.830527784615496,0.235307245832882,0.397943445930169,0.226155098133858,0.417562039047015,0.50529170939941,0.397174937573153,0.278181550841044,0.686849821831475,0.557152690098003,0.693754306986651,0.564258550469965,0.45477763018617,0.864189515390684,0.65400803731777,0.504993056622335,0.286602944092037,1.22798993196227e-10,0.87064512159155,0.808922347434876,0.456296362720675,0.824498141780683,0.695578254933534
"Tiruray",0.931053283426123,0.442671195664259,0.522443487506443,0.346110484880135,0.728120331247131,0.764963230768359,0.612502740343197,0.724828241904977,0.796376354421121,0.856037218738513,0.725205600551022,0.859194805253373,0.888013067744345,0.731431908042026,0.816965171064918,0.849291887944075,0.862647033104387,0.847271678182418,0.900721251959596,0.942080026680913,0.842847286936102,0.66603476254261,0.906224326920158,0.836770861921526,0.811272206613323,0.867814140736395,0.605064100653144,0.630969940515944,0.837021309615888,0.861680117224685,0.835100435037185,0.809373481524215,0.844708609722705,0.925483328293272,0.434175461027238,0.363722957060269,0.83084071651029,0.855645781387188,0.840608011573106,0.847880126907503,0.869351470295008,0.855028990526446,0.809373481524215,0.935845976220475,0.908874323928895,0.919122945217892,0.48693413980233,0.92277900989198,0.901428471707367,0.928734625275858,0.747624860211857,0.828437970154898,0.87064512159155,4.60900206888937e-11,0.608928927800208,0.724973026222067,0.754821094775321,0.913810448820977
"Tboli",0.776848460709452,0.885537126859943,0.706683498048519,0.682476044287406,0.673106870104562,0.652813448688442,0.237651175946752,0.68241435962533,0.475459700443891,0.796012780914762,0.577129855078146,0.783320499872394,0.661363930697547,0.566127369786247,0.443560528054322,0.786496170283887,0.788591246747076,0.540550460768151,0.872130094056125,0.821732278803292,0.752185982442632,0.9004541223311,0.86231016159656,0.758884698298842,0.722892958060151,0.768105521992052,0.365872952075088,0.454884126828997,0.723866422935568,0.757532485883036,0.721114273211669,0.729950350470054,0.580843737375192,0.798867602636273,0.692893391731477,0.659027723650925,0.750124933855269,0.524645851858067,0.730428939901912,0.50223529339089,0.838346491238639,0.523905189061332,0.729950350470054,0.891387916565081,0.845855236540601,0.899929530676806,0.871165316566623,0.864530735039363,0.86035937243953,0.879472721290786,0.642474622136382,0.70984640624532,0.808922347434876,0.608928927800208,1.00568997574157e-10,0.358615924714254,0.263597461043304,0.881953400603531
