phoneme,n_languages,freq,IDF
phoneme_240,19,0.01072234762979684,4.535425151998585
phoneme_243,2,0.001128668171557562,6.786716950605081
phoneme_244,2,0.001128668171557562,6.786716950605081
phoneme_245,1,5.64334085778781e-4,7.4798641311650265
phoneme_246,18,0.010158013544018058,4.589492373268862
phoneme_247,1,5.64334085778781e-4,7.4798641311650265
phoneme_248,3,0.001693002257336343,6.3812518424969165
phoneme_249,3,0.001693002257336343,6.3812518424969165
phoneme_250,10,0.0056433408577878106,5.177279038170981
phoneme_251,2,0.001128668171557562,6.786716950605081
phoneme_252,2,0.001128668171557562,6.786716950605081
phoneme_253,20,0.011286681715575621,4.484131857611035
phoneme_254,16,0.009029345372460496,4.707275408925245
phoneme_255,1,5.64334085778781e-4,7.4798641311650265
phoneme_257,9,0.005079006772009029,5.2826395538288065
phoneme_258,1,5.64334085778781e-4,7.4798641311650265
phoneme_259,1,5.64334085778781e-4,7.4798641311650265
phoneme_260,1,5.64334085778781e-4,7.4798641311650265
phoneme_261,9,0.005079006772009029,5.2826395538288065
phoneme_262,6,0.003386004514672686,5.688104661936971
phoneme_264,1,5.64334085778781e-4,7.4798641311650265
phoneme_266,1,5.64334085778781e-4,7.4798641311650265
phoneme_267,2,0.001128668171557562,6.786716950605081
phoneme_268,1,5.64334085778781e-4,7.4798641311650265
phoneme_269,20,0.011286681715575621,4.484131857611035
phoneme_270,1,5.64334085778781e-4,7.4798641311650265
phoneme_271,14,0.007900677200902935,4.840806801549768
phoneme_273,1,5.64334085778781e-4,7.4798641311650265
phoneme_275,14,0.007900677200902935,4.840806801549768
phoneme_276,1,5.64334085778781e-4,7.4798641311650265
phoneme_278,2,0.001128668171557562,6.786716950605081
phoneme_279,11,0.006207674943566591,5.081968858366656
phoneme_280,1,5.64334085778781e-4,7.4798641311650265
phoneme_281,1,5.64334085778781e-4,7.4798641311650265
phoneme_282,3,0.001693002257336343,6.3812518424969165
phoneme_283,3,0.001693002257336343,6.3812518424969165
phoneme_284,75,0.04232505643340858,3.162376017628716
phoneme_285,1,5.64334085778781e-4,7.4798641311650265
