node_i,node_j,w,log10_w_ratio
82,90,381.8745947239019,0.15481695557248398
82,83,284.74536006704477,0.02735284486297687
82,91,358.2478126496057,0.12707973630354694
83,92,301.4112631025853,0.05205566584369213
83,91,335.77480095383885,0.09894428922084539
83,84,331.7345129730173,0.09368684586412877
84,92,264.64695260852227,-0.004436913621126563
85,86,538.1275888695022,0.30378144703712395
86,87,80.87643641075391,-0.5192818040478806
86,93,446.07751800615017,0.22230652454998912
87,94,58.94007722081217,-0.6566931105974251
87,93,69.91536522185916,-0.5825311804569588
87,88,186.33098373241808,-0.15681873428178592
88,94,27.30260977371536,-0.9908996491879551
88,89,426.95439856586927,0.20327768099436824
88,95,207.09603018299075,-0.11093203710951811
89,96,21.434699527880635,-1.0959864111669673
89,95,18.94431106487082,-1.1496249949057513
89,90,13.527615515517562,-1.295882559942036
90,96,231.1092386710538,-0.06328650420914092
90,91,124.90026061720651,-0.33054046653101377
91,92,312.7034599714048,0.06802887550357725
93,94,462.65439338500533,0.23815287949510888
94,95,267.2831566436517,-0.0001322193798393677
95,96,109.89542815805653,-0.38612418571651647
