"","Itbayaten","Ivatan","Ibatan","Ilocano","Gddang","Gaddang","Ibanag","Malaweg","Itawis","Yogad","Apayao","Kalinga","Itneg","Kankanaey","Bontoc","Balangao","AyanganIfugao","TuwaliIfugao","Kalanguya","Ibaloi","Bugkalot","Pangasinan","Sambal","Bolinao","Kapampangan","Tagalog","Bicolano","MangyanBuhid","MangyanBangon","MangyanHanunuo","MangyanIraya","BinukidnonNegros","Sulodnon","Kinaray-a","Hilgaynon","Cebuano","Boholano","Waray","Tausug","Surigaonon","Cuyonon","Agutaya","Palawano","Tagbanwa","Molbog","SamaDilautTaluksangay","SamaDilautMampang","SamaDilautBonggao","SamaDeyaBonggao","SamaKabingaan","SamaBangingi","Yakan","Chavacano","Subanon","Subanen","Iranun","Meranao","Maguindanaon","Mandaya","Mansaka","Kamayo","Tagakaolo","Kalagan","Kagayanen","Cinamiguin","BukidnonTalaandig","BukidnonBinukid","BukidnonHigaonon","BukidnonManobo","BukidnonUmayamnon","BukidnonTigwahanon","BukdinonMatigsalug","DavaoMatigsalug","AtaManobo","ManoboTagabawa","OvuManuvo","ManoboAgusan","Manguangan","Dibabaon","ManoboRK","ManoboIlianen","Lambanguian","ManoboDulangan","ManoboSarangani","BagoboKlata","BlaanKoronadal","BlaanSarangani","Obo","Tboli","Teduray","Sangil","AytaAmbala","AytaMagbukon","AytaMag-indi","AytaMag-antsi","AytaSambal","AgtaDupaningan","AgtaLabin","AttaRizal","AgtaMaddela","AgtaCasiguran","Arta","AgtaDumagat","AgtaRemontado","AgtaLopez","AgtaManide","AgtaIriga","AgtaIsarog","AgtaIraya","AgtaMatnog","AgtaBulusan","AtiPanay","AtiNegros","Batak","Mamanwa"
"Tboli",3524.03003982486,3499.95172520353,3389.40971314754,3120.46758821071,3646.15270185445,3424.87846103224,3752.40971980762,3695.91406675171,3624.7381907533,3809.04628087092,3571.05716434607,3621.80636976682,3230.18675019733,3392.6628800523,3426.23237147105,3528.04338886406,3547.61696253505,3543.47225731471,3516.16519547737,3154.60096690147,3337.88736094112,3174.09482332799,2860.97058642859,2954.18524738178,2798.27066258778,2676.21386748366,2193.08676495316,2467.86638334449,2415.85523942874,2262.27802228364,2296.80934416424,1978.88761366334,2294.8763139383,3127.78952021726,2179.60691209448,1633.55078622917,1688.51925509791,1900.58408468151,696.336493960251,1473.88194121635,1409.71133644961,1451.74074808954,1249.62176951445,1243.82764374307,1171.29598396672,604.554437867808,606.0615236425,740.247614042429,740.247614042429,614.93163737994,544.172964905425,630.975424298443,614.93163737994,614.93163737994,870.689073309684,629.215330373282,918.554287429525,409.518516752485,854.655806234365,775.472796238,1979.92736574704,397.322526490095,329.772842861934,1322.59618043597,1416.40706845558,893.821287124023,1748.87826550584,1676.5994001398,1798.6684569945,1788.75927776481,857.821401444218,802.413986112896,604.602891678589,756.782283699652,381.93973583402,604.602891678589,1908.68355491039,991.982698735314,964.734174345214,2059.84197537654,484.806051737038,437.13280329489,423.755495129197,211.531879082239,549.326808201765,141.083558213157,228.367813743033,57.135365646645,0,462.848849337033,265.18935865606,2887.2380885664,2792.41900101021,2961.29033467312,3028.79695912931,2884.3662461616,3516.90378730969,3588.82295422785,3695.91406675171,3886.3226179677,3527.56601561486,3550.50463745473,2937.03392365456,2860.89551928083,2262.47335321827,2523.56560057319,2085.67408705485,2200.84483624421,2100.72581678093,1848.7692225534,1852.56818983044,2103.77386515901,1953.55717591148,1492.33807720197,1460.0740390248
"Teduray",3047.09207929294,3023.01376467161,2912.47175261562,2643.52962767879,3169.21474132253,2947.94050050032,3275.4717592757,3218.97610621979,3147.80023022137,3332.10832033899,3094.11920381415,3144.86840923489,2753.2487896654,2915.72491952037,2949.29441093913,3051.10542833214,3070.67900200313,3066.53429678279,3039.22723494545,2677.66300636954,2860.9494004092,2697.15686279607,2384.03262589667,2477.24728684986,2321.33270205586,2199.27590695174,1716.14880442124,1990.92842281256,1938.91727889682,1785.34006175171,1819.87138363232,1270.16151598826,1697.26433891847,1939.39319780516,1470.88081441941,1035.93881120933,937.65825861976,1423.64612414959,511.963497153062,1224.08936396496,947.251272375645,1950.76133212267,1508.81978321705,979.263166207847,1432.67658526632,326.355269876915,333.193385073534,740.615272990255,740.615272990255,344.299526089625,387.116960217545,368.011849482314,344.299526089625,344.299526089625,417.870431936777,206.376961534017,518.969021383403,96.3984515284037,2163.86154506951,809.423297855046,1882.37462476356,722.267579779632,569.342872554091,840.093102288737,1318.8543274721,656.271732084536,739.625473397214,764.838635922836,689.130997052028,789.646350364161,702.88657337876,632.559461863587,571.124826427551,736.202979343141,526.178983017808,571.124826427551,1811.13081392691,987.041528902127,977.484470270165,1962.28923439307,303.850565503031,40.0308083728849,183.744708397862,673.180401329163,590.616020913624,373.085499318639,610.526779022063,428.770202260239,462.848849337033,0,728.213811034097,2410.30012803448,2315.48104047829,2484.35237414119,2551.85899859739,2407.42828562968,3039.96582677777,3111.88499369593,3218.97610621979,3409.38465743577,3050.62805508293,3073.56667692281,2460.09596312264,2383.95755874891,1785.53539268635,2046.62764004127,1608.73612652293,1723.90687571229,1623.787856249,1371.83126202148,1375.63022929852,1506.16189013918,1244.83107823641,2088.80783375547,1362.52129804132
"Sangil",3866.30301868232,3842.22470406099,3731.682692005,3462.74056706818,3988.42568071191,3767.1514398897,4094.68269866508,4038.18704560917,3967.01116961076,4151.31925972838,3913.33014320354,3964.07934862428,3572.45972905479,3734.93585890976,3768.50535032851,3870.31636772152,3889.88994139252,3885.74523617217,3858.43817433483,3496.87394575893,3680.16033979859,3516.36780218545,3203.24356528605,3296.45822623924,3140.54364144525,3018.48684634112,2535.35974381063,2810.13936220195,2758.1282182862,2604.5510011411,2639.08232302171,2321.1605925208,2637.14929279577,3470.06249907472,2521.87989095194,1975.82376508663,2030.79223395537,2242.85706353898,620.637474435423,1816.15492007381,1667.88712263231,1710.6774185327,925.182461213289,989.115400888363,1061.38356661466,400.258257189084,403.639539788958,624.453677091184,624.453677091184,410.498921079219,407.378703078991,450.109208392308,410.498921079219,410.498921079219,1103.96286179182,884.390661502653,2272.19722669121,670.638038270769,652.842818127691,633.849636160224,988.955157480728,401.426163005917,523.065996159721,1541.66451337382,1758.68004731304,2154.08704294148,2091.1512443633,2018.87237899726,2140.94143585196,2131.03225662228,2259.11273207805,1104.49941664571,868.439223376512,774.725332539237,622.701917571,868.439223376512,992.318850185776,771.383952561483,736.451108419595,892.426249365996,773.981096920908,698.808586092908,601.399229884588,54.2617295640939,708.816562884446,367.097728396489,358.582234877489,295.036010201886,265.18935865606,728.213811034097,0,3229.51106742386,3134.69197986767,3303.56331353058,3371.06993798677,3226.63922501906,3859.17676616715,3931.09593308531,4038.18704560917,4228.59559682516,3869.83899447232,3892.77761631219,3279.30690251202,3203.16849813829,2604.74633207573,2865.83857943065,2427.94706591231,2543.11781510167,2442.99879563839,2191.04220141086,2194.8411686879,2446.04684401648,2295.83015476894,1437.29563797103,1802.34701788226
"AytaAmbala",1075.63606877492,1051.55775415359,941.015742097601,672.073617160773,1197.75873080451,976.484489982297,1304.01574875768,1247.52009570177,1176.34421970335,1360.65230982097,1122.66319329613,1173.41239871687,781.792779147384,944.268909002353,977.838400421107,1079.64941781412,1099.22299148511,1095.07828626477,1067.77122442743,706.206995851524,1010.66317379643,725.700852278045,412.576615378645,505.791276331835,129.105614862802,123.177216523788,1299.06731664681,893.300427137403,841.28928322166,974.524848768333,602.215679444712,1781.10436495109,2097.09306522606,1262.09372559986,1981.82366338224,1435.76753751693,1490.73600638567,1610.08502576521,1273.34337723084,1503.24407578464,788.696399478949,737.342096030547,1052.6788090464,1007.23735760521,1150.76501291207,2277.56179863538,3237.44062705734,1337.88972236796,1337.88972236796,3232.51150920513,1409.5635714901,3349.61643346611,3232.51150920513,3232.51150920513,1984.52142250736,2291.51957107139,2111.52621866995,2476.22700931985,2443.01625688919,2382.25483038521,2161.52933658324,2622.06979158205,2707.88506145839,937.822554725582,1598.00903929178,1993.41603492022,1930.48023634205,1858.201370976,1980.2704278307,1970.36124860102,2098.44172405679,2116.90134799761,2366.36152543614,2315.61873053771,2605.92688945393,2366.36152543614,2090.28552574659,2260.03709604688,2300.72576213068,2241.44394621275,2409.98050241485,2430.00951304795,2202.51660586999,2999.62137134278,2462.29136631427,2746.28578487308,2869.79903619999,2744.70235110732,2887.2380885664,2410.30012803448,3229.51106742386,0,98.644098378723,81.0042951468496,146.030172562652,435.972275111659,1068.50981625975,1140.42898317791,1247.52009570177,1437.92864691776,1200.34182847017,1223.28045031004,609.809736509871,533.671332136137,974.720179702968,1235.81242705789,1191.6546387485,1306.82538793786,1206.70636847458,1188.62373215428,1192.42269943132,1905.99061644677,1755.77392719924,713.347882031187,1641.676009861
"AytaMagbukon",980.816981218723,956.738666597396,846.196654541406,577.254529604578,1102.93964324832,881.665402426103,1209.19666120148,1152.70100814558,1081.52513214716,1265.83322226478,1027.84410573994,1078.59331116068,686.97369159119,849.449821446159,883.019312864913,984.830330257926,1004.40390392892,1000.25919870857,972.952136871231,611.387908295329,915.84408624024,630.881764721851,317.757527822451,410.972188775641,376.227387886901,121.740609721755,1204.24822909062,798.481339581209,746.470195665466,879.705761212139,507.396591888518,1686.2852773949,2002.27397766987,1173.41615719078,1887.00457582605,1340.94844996074,1395.91691882947,1515.26593820901,1163.97857220342,1408.42498822845,661.948970449676,618.61907857192,982.484686983708,966.639723543233,1085.94534306386,2182.74271107919,1445.95354235788,1234.42542956908,1234.42542956908,1432.23265068608,1210.51293412002,1488.06616235896,1432.23265068608,1432.23265068608,1889.70233495117,2196.7004835152,2016.70713111376,2381.40792176366,2348.197169333,2287.43574282902,2066.71024902704,2527.25070402586,2613.0659739022,805.110964461626,1503.18995173559,1898.59694736403,1835.66114878585,1763.38228341981,1885.45134027451,1875.54216104482,2003.62263650059,2022.08226044141,2271.54243787995,2220.79964298151,2511.10780189774,2271.54243787995,1995.4664381904,2165.21800849069,2205.90667457449,2146.62485865655,2315.16141485865,2335.19042549175,2107.69751831379,2904.80228378658,2367.47227875807,2651.46669731689,2774.9799486438,2649.88326355113,2792.41900101021,2315.48104047829,3134.69197986767,98.644098378723,0,178.054581270283,485.583900523177,341.153187555465,973.690728703557,1045.60989562172,1152.70100814558,1343.10955936156,1105.52274091397,1128.46136275385,514.990648953677,438.852244579943,879.901092146774,1140.9933395017,1096.8355511923,1212.00630038167,1111.88728091838,1093.80464459808,1097.60361187512,1811.17152889058,1660.95483964304,638.683926294083,1546.85692230481
"AytaMag-indi",1149.68831488163,1125.6100002603,1015.06798820431,746.125863267485,1271.81097691122,1050.53673608901,1378.06799486439,1321.57234180848,1250.39646581007,1434.70455592769,1196.71543940285,1247.46464482359,855.845025254097,1018.32115510907,1051.89064652782,1153.70166392083,1173.27523759183,1169.13053237148,1141.82347053414,780.259241958236,1084.71541990315,799.753098384758,486.628861485358,579.843522438548,73.1135798250139,423.041926445684,1373.11956275353,967.352673244116,915.341529328373,1048.57709487505,676.267925551424,1855.15661105781,2171.14531133278,1217.3215810964,2055.87590948895,1509.81978362364,1564.78825249238,1684.13727187192,1353.79872598463,1577.29632189135,993.422169596784,915.261261563019,1133.2165656422,1093.55000113366,1228.81875224064,2351.6140447421,3311.49287316405,1421.72255049564,1421.72255049564,3306.56375531185,1536.63975468895,3423.66867957283,3306.56375531185,3306.56375531185,2058.57366861407,2365.5718171781,2185.57846477667,2550.27925542656,2517.0685029959,2456.30707649192,2235.58158268995,2696.12203768877,2781.93730756511,1128.6432203497,1672.06128539849,2067.46828102693,2004.53248244876,1932.25361708272,2054.32267393741,2044.41349470773,2172.4939701635,2190.95359410432,2440.41377154285,2389.67097664442,2679.97913556065,2440.41377154285,2164.33777185331,2334.08934215359,2374.7780082374,2315.49619231946,2484.03274852156,2504.06175915466,2276.5688519767,3073.67361744949,2536.34361242098,2820.3380309798,2943.8512823067,2818.75459721403,2961.29033467312,2484.35237414119,3303.56331353058,81.0042951468496,178.054581270283,0,67.5079727076136,510.024521218371,1142.56206236646,1214.48122928462,1321.57234180848,1511.98089302447,1274.39407457688,1297.33269641675,683.861982616584,607.72357824285,1048.77242580968,1309.8646731646,1265.70688485521,1380.87763404457,1280.75861458129,1262.67597826099,1266.47494553803,1980.04286255349,1829.82617330595,803.48212688165,1715.72825596771
"AytaMag-antsi",1217.19493933783,1193.1166247165,1082.57461266051,813.632487723683,1339.31760136742,1118.04336054521,1445.57461932059,1389.07896626468,1317.90309026627,1502.21118038388,1264.22206385904,1314.97126927978,923.351649710294,1085.82777956526,1119.39727098402,1221.20828837703,1240.78186204802,1236.63715682768,1209.33009499034,847.765866414434,505.171853609756,867.259722840956,276.116011413908,647.350146894746,97.2095433321151,490.548550901881,1440.62618720972,1034.85929770031,982.84815378457,1116.08371933124,743.774550007622,1922.663235514,2238.65193578897,1295.97070578321,2123.38253394515,1577.32640807984,1632.29487694858,1751.64389632812,1390.94521043048,1644.80294634755,1039.88891994038,933.258846921657,1186.03448258065,1143.957432165,1275.97651273624,2419.12066919829,3378.99949762025,1490.39665912666,1490.39665912666,3374.07037976804,1597.19372803612,3491.17530402903,3374.07037976804,3374.07037976804,2126.08029307027,2433.0784416343,2253.08508923286,2617.78587988276,2584.5751274521,2523.81370094812,2303.08820714615,2763.62866214496,2849.4439320213,1186.58298235023,1739.56790985469,2134.97490548313,2072.03910690496,1999.76024153891,2121.82929839361,2111.92011916393,2240.0005946197,2258.46021856052,2507.92039599905,2457.17760110062,2747.48576001684,2507.92039599905,2231.8443963095,2401.59596660979,2442.2846326936,2383.00281677566,2551.53937297776,2571.56838361086,2344.0754764329,3141.18024190569,2603.85023687718,2887.84465543599,3011.3579067629,2886.26122167023,3028.79695912931,2551.85899859739,3371.06993798677,146.030172562652,485.583900523177,67.5079727076136,0,247.36441679979,1210.06868682266,1281.98785374082,1389.07896626468,1579.48751748067,1341.90069903308,1364.83932087295,751.368607072782,675.230202699048,1116.27905026588,1377.3712976208,1333.21350931141,1448.38425850077,1348.26523903749,1330.18260271719,1333.98156999423,2047.54948700968,1897.33279776215,848.342201815311,1783.23488042391
"AytaSambal",759.781347720767,735.70303309944,625.16102104345,356.218896106622,881.90400975036,660.629768928147,988.161027703527,931.665374647619,860.489498649204,1044.79758876682,806.808472241982,857.557677662724,465.938058093233,628.414187948203,661.983679366956,763.794696759969,783.368270430963,779.223565210614,751.916503373275,390.352274797373,1007.79133139163,409.846131223895,30.8797259070542,189.936555277685,468.174633038293,346.117837934169,1296.19547424201,890.428584732601,838.417440816858,971.653006363531,599.34383703991,1778.23252254629,2094.22122282126,1288.96762128976,1978.95182097744,1432.89569511213,1487.86416398087,1607.21318336041,1240.04308860706,1500.37223337984,748.165532389984,709.651536557586,979.130119414485,918.390395984323,1051.53891528169,2274.68995623058,1417.31930440156,1417.16122534381,1417.16122534381,1405.47552101207,1265.27720294264,1457.42327433136,1405.47552101207,1405.47552101207,1981.64958010256,2288.64772866659,2108.65437626515,2473.35516691505,2440.14441448439,2379.38298798041,2158.65749417844,2619.19794917725,2705.01321905359,880.437414203069,1595.13719688698,1990.54419251542,1927.60839393724,1855.3295285712,1977.3985854259,1967.48940619622,2095.56988165198,2114.0295055928,2363.48968303134,2312.7468881329,2603.05504704913,2363.48968303134,2087.41368334179,2257.16525364208,2297.85391972588,2238.57210380795,2407.10866001004,2427.13767064315,2199.64476346519,2996.74952893797,2459.41952390946,2743.41394246828,2866.92719379519,2741.83050870252,2884.3662461616,2407.42828562968,3226.63922501906,435.972275111659,341.153187555465,510.024521218371,247.36441679979,0,752.6550952056,824.574262123759,931.665374647619,1122.0739258636,1197.46998606536,1220.40860790524,606.937894105069,530.799489731335,971.848337298166,1232.94058465309,1188.7827963437,1303.95354553306,1203.83452606978,1185.75188974947,1189.55085702651,1903.11877404197,1752.90208479444,629.163543501257,1638.8041674562
"AgtaDupaningan",373.125661452588,349.04734683126,109.960257508953,479.040441120256,1004.72555476399,1102.6761234499,406.856217334607,306.826005825391,393.853273901629,1167.61913378046,408.086455067746,980.379222676358,588.759603106867,751.235732961837,784.805224380591,886.616241773603,906.189815444597,902.045110224249,874.738048386909,832.398629319124,1640.32887253972,851.892485745646,729.259435472587,631.982909799436,1100.71217418639,978.655379082261,806.780372137961,1522.96612588069,1470.95498196495,1604.19054751162,1231.881378188,2410.77006369438,2726.75876396935,3559.67197024831,2611.48936212553,2065.43323626022,2120.40170512896,2239.7507245085,3788.55934674292,2132.90977452793,3537.38510084285,3571.04010456582,3129.0985556602,3670.65053469558,3052.95535770946,2907.22749737867,3867.10632580063,3942.80270576583,3942.80270576583,3862.17720794843,3838.34816698171,3979.28213220941,3862.17720794843,3862.17720794843,2614.18712125065,2921.18526981468,2741.19191741324,3105.89270806314,3072.68195563248,3011.9205291285,2791.19503532653,3251.73549032534,3337.55076020168,3412.98028401191,2227.67473803507,2623.08173366351,2560.14593508534,2487.86706971929,2609.93612657399,2600.02694734431,2728.10742280008,2746.5670467409,2996.02722417943,2945.284429281,3235.59258819722,2996.02722417943,2719.95122448988,2889.70279479017,2930.39146087397,2871.10964495604,3039.64620115814,3059.67521179124,2832.18230461328,3629.28707008607,3091.95706505756,3375.95148361637,3499.46473494328,3374.36804985061,3516.90378730969,3039.96582677777,3859.17676616715,1068.50981625975,973.690728703557,1142.56206236646,1210.06868682266,752.6550952056,0,131.741800094938,306.826005825391,1244.89547087724,1830.00752721346,1852.94614905333,1239.47543525316,1163.33703087943,1604.38587844626,885.315539096722,1821.32033749179,850.950217395541,1836.37206721787,1818.28943089757,1822.08839817461,2535.65631519006,2385.43962594253,3709.08660619862,2271.34170860429
"AgtaLabin",617.712219266061,593.633904644733,206.209996685138,550.959608038415,466.88344994374,1174.59529036806,291.99964492253,168.450916638929,256.430863383818,1239.53830069862,267.352884005799,380.459949554087,660.678770025026,823.154899879996,856.72439129875,958.535408691762,978.108982362756,973.964277142408,946.657215305068,904.317796237283,1712.24803945788,923.811652663805,801.178602390746,703.902076717595,1172.63134110454,1050.57454600042,2000.65218230826,1594.88529279885,1542.87414888311,1676.10971442978,1303.80054510616,2482.68923061254,2798.67793088751,1798.70575990422,2683.40852904369,2137.35240317838,2192.32087204712,2311.66989142666,3860.47851366108,2204.82894144609,3609.30426776101,3642.95927148398,3201.01772257836,3742.56970161373,3124.87452462762,2979.14666429683,3939.02549271879,4014.72187268398,4014.72187268398,3934.09637486658,3910.26733389987,4051.20129912756,3934.09637486658,3934.09637486658,2686.10628816881,2993.10443673284,2813.1110843314,3177.8118749813,3144.60112255064,3083.83969604666,2863.11420224469,3323.6546572435,3409.46992711984,3484.89945093007,2299.59390495323,2695.00090058167,2632.0651020035,2559.78623663745,2681.85529349215,2671.94611426247,2800.02658971824,2818.48621365905,3067.94639109759,3017.20359619916,3307.51175511538,3067.94639109759,2791.87039140804,2961.62196170833,3002.31062779213,2943.0288118742,3111.5653680763,3131.5943787094,2904.10147153144,3701.20623700423,3163.87623197572,3447.87065053453,3571.38390186144,3446.28721676877,3588.82295422785,3111.88499369593,3931.09593308531,1140.42898317791,1045.60989562172,1214.48122928462,1281.98785374082,824.574262123759,131.741800094938,0,168.450916638929,1316.8146377954,1901.92669413161,1924.86531597149,1311.39460217132,1235.25619779759,1676.30504536442,1937.39729271934,1893.23950440995,2008.41025359931,1908.29123413603,1890.20859781573,1894.00756509277,2607.57548210822,2457.35879286069,3781.00577311678,2343.26087552245
"AttaRizal",724.80333178992,700.725017168593,590.183005112603,658.050720562274,319.41853473195,1281.68640289192,198.534098637479,0,98.7412498456048,608.121784825594,98.9021531335,228.108601892642,767.769882548886,930.246012403856,465.220173320821,354.816848265481,477.354612311363,1081.05538966627,1053.74832782893,1011.40890876114,1819.33915198174,1030.90276518766,908.269714914606,810.993189241455,1279.7224536284,1157.66565852428,2107.74329483212,1701.97640532271,1649.96526140697,1783.20082695364,1410.89165763002,2589.7803431364,2905.76904341137,1783.84736045486,2790.49964156755,2244.44351570224,2299.41198457098,2418.76100395052,3967.56962618494,2311.92005396995,3716.39538028487,3750.05038400784,3308.10883510222,3849.66081413759,3231.96563715148,3086.23777682069,4046.11660524265,4121.81298520784,4121.81298520784,4041.18748739044,4017.35844642373,4158.29241165142,4041.18748739044,4041.18748739044,2793.19740069267,3100.1955492567,2920.20219685526,3284.90298750516,3251.6922350745,3190.93080857052,2970.20531476855,3430.74576976736,3516.5610396437,3591.99056345393,2406.68501747709,2802.09201310553,2739.15621452736,2666.87734916131,2788.94640601601,2779.03722678633,2907.1177022421,2925.57732618291,3175.03750362145,3124.29470872302,3414.60286763924,3175.03750362145,2898.9615039319,3068.71307423219,3109.40174031599,3050.11992439806,3218.65648060016,3238.68549123326,3011.1925840553,3808.29734952809,3270.96734449958,3554.96176305839,3678.4750143853,3553.37832929263,3695.91406675171,3218.97610621979,4038.18704560917,1247.52009570177,1152.70100814558,1321.57234180848,1389.07896626468,931.665374647619,306.826005825391,168.450916638929,0,1423.90575031926,852.785667944636,828.255135420149,1418.48571469518,1342.34731032145,1783.39615788828,2044.4884052432,2000.33061693381,2115.50136612317,2015.38234665989,1997.29971033958,2001.09867761663,2714.66659463208,2564.44990538455,3888.09688564064,2450.35198804631
"AgtaMaddela",1252.02172339241,1227.94340877108,1117.40139671509,848.45927177826,455.54983983867,251.36795008852,616.011554195818,1423.90575031926,674.306428828183,166.699949162622,1299.04884791362,547.337385801157,958.178433764872,506.537070160572,483.670236933873,477.792943256686,373.344328613672,340.835488224837,371.286095148785,513.152858718556,296.410793763914,1221.31131640365,1098.67826613059,1001.40174045744,1470.13100484439,1348.07420974027,690.664285846708,1892.3849565387,1840.37381262295,1973.60937816963,1601.30020884601,2780.18889435239,1175.45534607835,845.315910678815,1388.67598890992,1177.9561463598,2489.82053578696,2609.1695551665,2044.63612835859,2502.32860518593,1805.83795472982,1806.86687790576,3498.5173863182,1944.93020305176,3422.37418836747,3276.64632803668,1505.55625215523,4312.22153642383,4312.22153642383,1465.21399085995,1470.5186518681,1600.54399279677,1465.21399085995,1465.21399085995,2983.60595190865,3290.60410047268,3110.61074807125,3475.31153872114,3442.10078629048,3381.3393597865,3160.61386598453,3621.15432098335,3706.96959085969,1674.86218820591,2597.09356869308,2992.50056432151,2929.56476574334,2857.2859003773,2979.354957232,2969.44577800231,3097.52625345808,3115.9858773989,3365.44605483743,3314.703259939,3605.01141885523,3365.44605483743,3089.37005514789,3259.12162544817,3299.81029153198,3240.52847561404,3409.06503181614,3429.09404244924,3201.60113527128,3998.70590074407,3461.37589571556,3745.37031427438,3868.88356560129,3743.78688050862,3886.3226179677,3409.38465743577,4228.59559682516,1437.92864691776,1343.10955936156,1511.98089302447,1579.48751748067,1122.0739258636,1244.89547087724,1316.8146377954,1423.90575031926,0,82.6804745032442,58.1563932149956,407.931788766108,604.330418820344,490.905581830119,380.390822692277,639.383694261759,542.044548334525,672.196133566971,2187.70826155557,2191.50722883261,1206.33143842371,2754.85845660053,1914.95416374647,2640.7605392623
"AgtaCasiguran",1837.13377972862,1813.05546510729,1702.5134530513,1433.57132811448,535.076575820015,275.09084961703,698.601276728569,852.785667944636,754.736729463423,249.259632730335,779.718720766429,627.040825862917,1543.29049010109,562.168877476021,542.64230538456,549.749871396611,438.803621894292,390.181254586142,401.203196104059,519.471976811655,239.767246913447,678.476420799743,1174.07432633235,1267.28898728554,1111.37440249155,989.317607387423,637.511151819635,1533.62835418586,1481.61721027011,1614.85277581679,1242.54360649316,2421.43229199955,1062.65341040028,790.726076496615,1257.82181549958,2076.09546456538,2131.06393343412,2250.41295281366,3799.22157504808,2143.57200283309,1714.8375714539,1710.89864863657,3139.76078396536,3681.31276300074,3063.61758601463,2917.88972568384,1442.94029094722,3953.46493407099,3953.46493407099,1418.87353796045,1421.50258082208,1534.22899199193,1418.87353796045,1418.87353796045,2624.84934955581,2931.84749811984,2751.8541457184,3116.5549363683,3083.34418393764,3022.58275743366,2801.85726363169,3262.3977186305,3348.21298850684,1598.44641286462,2238.33696634023,2633.74396196867,2570.8081633905,2498.52929802446,2620.59835487915,2610.68917564947,2738.76965110524,2757.22927504606,3006.68945248459,2955.94665758616,3246.25481650239,3006.68945248459,2730.61345279505,2900.36502309533,2941.05368917914,2881.7718732612,3050.3084294633,3070.3374400964,2842.84453291844,3639.94929839123,3102.61929336272,3386.61371192154,3510.12696324844,3385.03027815577,3527.56601561486,3050.62805508293,3869.83899447232,1200.34182847017,1105.52274091397,1274.39407457688,1341.90069903308,1197.46998606536,1830.00752721346,1901.92669413161,852.785667944636,82.6804745032442,0,24.6853124614011,327.442822085236,513.8948985422,423.778960620383,312.536886315017,666.443815188811,473.032340074752,601.973235366629,1828.95165920273,1832.75062647977,1198.41061207665,2396.10185424769,3719.74883450378,2282.00393690945
"Arta",1860.0724015685,1835.99408694717,1725.45207489118,1456.50994995435,510.718731037737,263.371787942749,673.950322078623,828.255135420149,730.25038748179,224.610819759717,755.502606680829,602.66434132923,1566.22911194096,543.21324879266,522.836249685335,526.912851452963,417.326136798605,372.454312108938,388.564500338911,513.873302589424,253.339049267197,682.039934179154,1197.01294817222,1290.22760912541,1134.31302433142,1012.2562292273,654.516340602473,1556.56697602573,1504.55583210999,1637.79139765666,1265.48222833304,2444.37091383942,1094.52986495723,810.892332687657,1295.10567434285,2099.03408640526,2154.002555274,2273.35157465353,3822.16019688796,2166.51062467297,1753.7571476492,1748.79413618703,3162.69940580523,3704.25138484061,3086.5562078545,2940.82834752371,1465.15777785897,3976.40355591086,3976.40355591086,1441.18909558264,1444.99315496761,1555.76679883055,1441.18909558264,1441.18909558264,2647.78797139569,2954.78611995972,2774.79276755828,3139.49355820818,3106.28280577752,3045.52137927354,2824.79588547157,3285.33634047038,3371.15161034672,1627.26853106099,2261.27558818011,2656.68258380855,2593.74678523037,2521.46791986433,2643.53697671903,2633.62779748935,2761.70827294511,2780.16789688593,3029.62807432447,2978.88527942603,3269.19343834226,3029.62807432447,2753.55207463492,2923.30364493521,2963.99231101901,2904.71049510108,3073.24705130317,3093.27606193628,2865.78315475832,3662.8879202311,3125.55791520259,3409.55233376141,3533.06558508832,3407.96889999565,3550.50463745473,3073.56667692281,3892.77761631219,1223.28045031004,1128.46136275385,1297.33269641675,1364.83932087295,1220.40860790524,1852.94614905333,1924.86531597149,828.255135420149,58.1563932149956,24.6853124614011,0,353.379696253094,547.241491309846,443.892483945794,333.703761172928,643.635117613775,494.090492798465,623.349368532296,1851.8902810426,1855.68924831964,1218.22500665961,2419.04047608757,3742.68745634366,2304.94255874933
