lon,lat,log_w_ratio_null_mean,log_w_ratio_null_sd,log_w_ratio_obs,z_obs_vs_null
119.70613680976403,4.262639343210496,-0.29447051063340574,0.6691393872664431,0.04705481201537687,0.5103948880426484
119.74358020609898,4.262639343210496,-0.293985638927596,0.6653416835859842,0.04837551399738693,0.5145644130993914
119.78102360243393,4.262639343210496,-0.2935007672217862,0.6615666194806424,0.049696215979396996,0.5187640565520177
119.81846699876888,4.262639343210496,-0.2930158955159766,0.6578145847222847,0.05101691796140706,0.522993593434276
119.85591039510383,4.262639343210496,-0.29253102381016644,0.6540859756209045,0.052337619943417124,0.5272527719711616
119.89335379143878,4.262639343210496,-0.29204615210435686,0.6503811950716613,0.05365832192542719,0.5315413124632135
119.93079718777373,4.262639343210496,-0.29156128039854706,0.6467006525974952,0.05497902390743725,0.5358589061478342
119.96824058410868,4.262639343210496,-0.2910764086927375,0.6430447643869776,0.056299725889447316,0.5402052140387812
120.00568398044365,4.262639343210496,-0.2905915369869276,0.6394139533270065,0.05762042787145738,0.5445798657451315
120.0431273767786,4.262639343210496,-0.2901066652811176,0.6358086490299836,0.05894112985346833,0.5489824582712235
120.08057077311355,4.262639343210496,-0.2896217935753078,0.6322292878550376,0.0602618318354784,0.5534125547992806
120.1180141694485,4.262639343210496,-0.28913692186949824,0.6286763129229028,0.06158253381748846,0.557869683456639
120.15545756578345,4.262639343210496,-0.2886520501636886,0.6251501741240068,0.06290323579949852,0.562353336069697
