"phoneme","ipa","class","global_n","IDF","ph_prevalence","ph_variance","austronesian_prevalence","austronesian_variance","unrelated_prevalence","unrelated_variance","global_prevalence","global_variance","span_has","jap_has","eng_has","unrelated_not_baseline","n_baselines_shared_unrelated","null_skew_leverage","drives_unrelated_tail","flag"
"phoneme_183","n̥ʘ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_184","ᵑ!ᶢ","click",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_185","q/ˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_186","n/ˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_187","!ˣ","click",20,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00846501128668171,0.00839335487059806,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_188","!ˣˀ","click",14,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00564334085778781,0.00561149356175063,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_189","n/","click",31,5.65248918026865,0,0,0,0,0.033175355450237,0.0320747512409874,0.0146726862302483,0.014457398509037,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_190","nǂˣ","click",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_191","n/ʱ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_192","n̥ǂ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_193","Gǂ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_194","ˀn!","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_195","ɡǁkˣˀ","click",3,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_196","+kˣˀ","click",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_197","ʘkˣˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_198","n!ʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_199","!kˣˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_200","ɡǁˣ","click",7,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_201","ǂʱ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_202","ˀnǂ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_203","ˀn/","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_204","qǂʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_205","n/n","click",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_206","qʘ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_207","ɡ!kˣˀ","click",3,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_208","nǁˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_209","G/ʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_210","qǂ","click",8,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.00451467268623024,0.00449429041676645,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_211","ʘˣ","click",3,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_212","ʘʱ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_213","G!","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_214","ɡǂn","click",7,5.65248918026865,0,0,0,0,0.00947867298578199,0.0093888277442106,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_215","ɡǂˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_216","ǁˀ","click",27,5.65248918026865,0,0,0,0,0.023696682464455,0.0231351497046338,0.0112866817155756,0.0111592925314269,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_217","qǁ","click",8,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.00451467268623024,0.00449429041676645,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_218","+ˀ","click",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_219","ɡʘˣ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_220","G/","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_221","ǁ","click",33,5.65248918026865,0,0,0,0,0.033175355450237,0.0320747512409874,0.0146726862302483,0.014457398509037,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_222","!ˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_223","n̥!ʰ","click",2,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_224","q/ʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_225","ǂˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_226","ɡǂ","click",16,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00620767494356659,0.0061691397153616,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_227","nǁʱ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_228","ˀnǁ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_229","nǂn","click",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_230","ǁʰ","click",28,5.65248918026865,0,0,0,0,0.028436018957346,0.0276274117832034,0.0124153498871332,0.0122612089743132,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_231","/ʱ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_232","Gǁ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_233","/ˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_234","/ˣ","click",24,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00959367945823927,0.00950164077269183,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_235","nǁʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_236","ǂˣ","click",17,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.00733634311512415,0.00728252118482132,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_237","nʘʱ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_238","ʘ","click",5,5.65248918026865,0,0,0,0,0.00947867298578199,0.0093888277442106,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_239","q!","click",7,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.00395033860045146,0.00393473342539324,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_240","ɡǁ","click",25,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.0107223476297968,0.0106073788911026,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_241","ɡ!ˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_242","n̥ǂʰ","click",2,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_243","n/ʰ","click",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_244","nǁn","click",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_245","ɡ!ˣ","click",3,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_246","!ˀ","click",24,5.65248918026865,0,0,0,0,0.023696682464455,0.0231351497046338,0.010158013544018,0.0100548283048576,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_247","ɡʘkˣˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_248","ᵑ/ᶢ","click",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_249","ɡʘ","click",3,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_250","q/","click",10,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.00564334085778781,0.00561149356175063,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_251","n̥ǁ","click",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_252","n̥!","click",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_253","!ʰ","click",26,5.65248918026865,0,0,0,0,0.028436018957346,0.0276274117832034,0.0112866817155756,0.0111592925314269,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_254","ɡ!","click",20,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00902934537246049,0.00894781629460532,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_255","q!ˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_256","ɡ/ˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_257","ǂˣˀ","click",13,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.00507900677200902,0.00505321046221891,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_258","ɡǂˣ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_259","ʘˣˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_260","n!ʱ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_261","ɡǁn","click",13,5.65248918026865,0,0,0,0,0.00947867298578199,0.0093888277442106,0.00507900677200902,0.00505321046221891,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_262","ɡ!n","click",8,5.65248918026865,0,0,0,0,0.00947867298578199,0.0093888277442106,0.00338600451467268,0.0033745394880993,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_263","+ˣ","click",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_264","n!ˣ","click",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_265","n̥ǁʰ","click",2,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_266","ᵑǁ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_267","n̥/","click",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_268","qʘˀ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_269","ɡ/","click",27,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.0112866817155756,0.0111592925314269,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_270","Gǁʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_271","nǂ","click",17,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00790067720090293,0.00783825650067006,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_272","ǁˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_273","ɡǂkˣˀ","click",3,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_274","n̥/ʰ","click",2,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_275","ǂˀ","click",18,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00790067720090293,0.00783825650067006,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_276","qǁʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_277","ɡǁˀʰ","click",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_278","ᵑǁᶢ","click",2,5.65248918026865,0,0,0,0,0,0,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_279","/ˣˀ","click",15,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00620767494356659,0.0061691397153616,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_280","ǁʱ","click",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_281","Gǂʰ","click",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_282","ʘʰ","click",3,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_283","ʘˀ","click",3,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_284","ð","consonant",112,2.70805020110221,0,0,0.0633802816901408,0.0593632215830192,0.0568720379146919,0.0536376092181218,0.0423250564334086,0.0405336460313174,FALSE,FALSE,TRUE,FALSE,1,0,FALSE,"baseline driver"
"phoneme_285","vʷ","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_286","ɣʷ","consonant",11,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.00564334085778781,0.00561149356175063,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_287","z̥̣","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_288","ħ","consonant",53,5.65248918026865,0,0,0,0,0.014218009478673,0.0140158576851373,0.0220090293453725,0.021524631972647,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_289","v̤","consonant",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_290","xˀ","consonant",4,5.65248918026865,0,0,0,0,0,0,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_291","sʰ","consonant",18,5.65248918026865,0,0,0,0,0,0,0.00677200902934537,0.00672614892305183,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_292","šːˀ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_293","šʲ","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_295","ɸˢ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_296","ʕ","consonant",60,5.65248918026865,0,0,0,0,0.018957345971564,0.0185979650052784,0.0259593679458239,0.0252854791616773,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_297","sˀ","consonant",21,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.0107223476297968,0.0106073788911026,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_298","ʮː","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_299","ⁿs","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_300","šʷ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_301","ˀẓ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_302","ᵈžʰ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_303","ⁿz","consonant",12,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0.004739336492891,0.00471687518249815,0.00564334085778781,0.00561149356175063,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_304","sʷ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_305","ˀɣ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_306","βʲ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_307","ʯˀ","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_308","ˀh","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_309","hᵚ","consonant",1,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_310","s̪","consonant",7,5.65248918026865,0,0,0,0,0,0,0.0028216704288939,0.00281370860488461,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_311","ʯʷ","consonant",32,5.65248918026865,0,0,0,0,0.028436018957346,0.0276274117832034,0.0158013544018059,0.0155516716008744,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_312","š","consonant",778,3.01343185065339,0,0,0.0457746478873239,0.0436793294981154,0.601895734597156,0.239617259270906,0.349322799097065,0.227296381128057,FALSE,TRUE,TRUE,FALSE,2,0,FALSE,"baseline driver"
"phoneme_313","fs","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_314","ˀv","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_315","ç","consonant",30,4.55387689160054,0,0,0.00704225352112676,0.00699266018647094,0.018957345971564,0.0185979650052784,0.0124153498871332,0.0122612089743132,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_316","ˀz","consonant",0,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_317","sʲ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_318","ʕʷ","consonant",5,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_319","s̪ːˀ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_320","ⁿ̃ž","consonant",4,4.95934199970871,0,0,0.00352112676056338,0.00350872842689942,0,0,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_321","ͫv","consonant",3,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00112866817155756,0.00112739427971607,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_322","zˀ","consonant",1,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_323","ɸˀ","consonant",1,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_324","fʷ","consonant",6,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00225733634311512,0.00225224077574917,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_325","ðʲ","consonant",1,5.65248918026865,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_326","ˀð","consonant",2,5.65248918026865,0,0,0,0,0,0,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_330","ṣˀ","consonant",3,5.65248918026865,0,0,0,0,0,0,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,"neither"
"phoneme_331","ʕˀ","consonant",4,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.00169300225733634,0.00169013600069299,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
"phoneme_332","ɸʷ","consonant",2,5.65248918026865,0,0,0,0,0.004739336492891,0.00471687518249815,0.000564334085778781,0.000564015612818409,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,"neither"
