language_id,language,latitude,longitude,glottocode,author,number_of_entries,source_url,hand,left,right,leg/foot,to walk,road/path,to come,to turn,to swim,dirty,dust,skin,back,belly,bone,intestines,liver,breast,shoulder,"to know, be knowledgeable",to think,to fear,blood,head,neck,hair,nose,to breathe,"to sniff, smell",mouth,tooth,tongue,to laugh,to cry,to vomit,to spit,to eat,to chew,to cook,to drink,to bite,to suck,ear,to hear,eye,to see,to yawn,to sleep,to lie down,to dream,to sit,to stand,person/human being,man/male,woman/female,child,husband,wife,mother,father,house,thatch/roof,name,to say,rope,"to tie up, fasten",to sew,needle,to hunt,to shoot,"to stab, pierce",to hit,to steal,to kill,"to die, be dead","to live, be alive",to scratch,"to cut, hack",stick/wood,to split,sharp,"dull, blunt",to work,to plant,to choose,to grow,to swell,to squeeze,to hold,to dig,to buy,"to open, uncover","to pound, beat",to throw,to fall,dog,bird,egg,feather,wing,to fly,rat,meat/flesh,fat/grease,tail,snake,worm (earthworm),louse,mosquito,spider,fish,rotten,branch,leaf,root,flower,fruit,grass,earth/soil,stone,sand,water,to flow,sea,salt,lake,woods/forest,sky,moon,star,cloud,fog,rain,thunder,lightning,wind,to blow,warm,cold,dry,wet,heavy,fire,to burn,smoke,ash,black,white,red,yellow,green,small,big,short,long,thin,thick,narrow,wide,"painful, sick","shy, ashamed",old,new,good,"bad, evil","correct, true",night,day,year,when?,to hide,to climb,at,"in, inside",above,below,this,that,near,far,where?,I,thou,he/she,we,you,they,what?,who?,other,all,and,if,how?,"no, not",to count,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Twenty,Fifty,One Hundred,One Thousand
1022,Bierebo (Burupika),-16.6663,168.154,bier1244,Tryon (1976),164.0,https://abvd.eva.mpg.de/austronesian/language.php?id=1022,čima-ᵑgu,mʷel,mærua,ča-ᵑgu,-yeli,meriaβa,-mi,-βlini-so,-čele,pe-ñomñomi,pulu-yewi,kulieβa-ᵑgu,mʷaⁿdu-ᵑgu,ᵐboᵐba-ᵑgu,pur-iu,tiñe-ᵑgu,puri-ara,mara-yu-ᵑgu,puruᵑgia-ᵑgu,-čeᵑgečeia,-sⁿdomia,-mra,puru-sa-ᵑgu,por-paru-ᵑgu,soᵑgiaru-ᵑgu,wiču-ᵑgu,sunu-ᵑgu,-čuweča,-sponia,puliña-ᵑgu,mæræ-čuwa-ᵑgu,pur-məna-ᵑgu,-βtali,-teŋ,-čiluwa,-latəri,-snana,,mæno,-munia,-saria,,teline-ᵑgu,-čoŋoia,kona-mæræ-ᵑgu,-čeia,,-mon-mælio,-mono,,-tatanu,-tmalu,,yirumʷene,təra,ka-naru-ᵑgu,koa-ᵑgu,koa-ᵑgu,kawiya,kata,yuma,,kiaᵑgi,-βičaŋa,teli,-taᵑgaria,-yeⁿdea,,,,-tlia,-weia,,-we piñia,-mære,-moli,-sparia,-teia,česi,-tepʷeia,mal,,yuman,,,,,-wiwoea,-ᵑgaria,-kilia,,,,-swaia,-čoru,kuli,mænu,maᵐbuluto,ču mæn,sβena,-sa,sowe,su-ᵐbui,nǰapa,tiᵑgian,mʷara,,suru,namu,,wiñaⁿda,menun,,čumʷesi,pʷačesi,ñečesi,mæræ-česi,koræsi,pora-tanu,pur-wæru,wæy-one,wi,-mie,ti,,,yomarua,,spario,weruwe,ᵐbini,mau,yuwa,ᵐbolul,ye-pče,čeŋ,-yuse,pičučun,miasaria,me-mæ,meⁿdu,ⁿdimi,sepi,-suasepi,sep ⁿdœβi,pulu-yewi,mælsio,miuwe,ᵐbilil,mǰeleru,memæ,kərəᵑgasi,tilaβa,,ti-piyewi,meniniwi,mererol,kərəᵑgasi,,mæ,,marua,,ᵐbo,tuaᵑa,meⁿdumeⁿdu,poŋian,ᵐboŋate,yuwi,ñiñe,,,,,,,,,,,aᵐbe,kiñu,nisa,naŋa,ᵑgit; kimimi; ᵑgit čuwa,kamiu,nal,yani,keni,,,,,,,-uluia,takoran,čuwa,tolu,βeri,limæ,wara,oɣo-lua,oɣo-rolu,oko-weri,lualimæ,,,,
1177,Bierebo (Tavio),-16.6663,168.154,bier1244,Tryon (1976),162.0,https://abvd.eva.mpg.de/austronesian/language.php?id=1177,limæ-ᵑku,mʷel,mærua,na-ᵑku,-yali,mæraβa,-nəmi,-βiliŋ-soɣo,-lele,meleβil,pulu-yæβi,kulute,mʷaⁿdo-ᵑgu,moᵐbo-ᵑku,βər-i,,puri-aru,mara-yu-na,puruᵑgea-ᵑku,-loᵑgəlea,-sⁿdemyuia,-məraku,kuru-sa,βaru-ᵑk,puru-ᵑgia-ᵑgu,βilu-ᵑk,sinu-ᵑgu,-miβeβ,-unuia,no-ᵑku,luwo-ᵑk,pur-məna-ᵑgu,-βtaɣal,-ⁿdaŋa,-lilua,-laɣatir,-snaŋana,,menaɣa,-munia,-saria,,təlne-ᵑk,-loŋea,kono-məra-ᵑku,-βituia,,-mʷenu,-mʷeno,,-toɣtan,-tmalu,,yirumʷen,təraɣa,ka-naru-ᵑgu,koa-ᵑgu,koa-ᵑgu,auna,ata,iuma,,kiaᵑgi,-βit,tali̥,-yiᵑgaria,-tluia,,,,-tluia,-waia,,-wamær,-mær,-mæl,-sβaria,-taia,lesi,-taβʷaɣaia,mæl,,yimʷaɣaian,,,,,-ukinia,-ᵑgaria,-ᵑgilia,,,,-suwaɣania,-leru,kuli,mænu,maᵐbulu toa,lukute,kulsuena,-sa·ɣa,sau,kəlamʷe,,pəlatuᵑgien,mʷara,,səru,namu̥,,isa,menun,,limesi,wales,nalesi,məra-lasi,lumʷəne,pəro-tan,kəla-wæru,in-on,wi,-mie,ti,,,yomarua,ᵐben,sβario,βeruwe,purumaɣa,mʷænin,yuwa,ᵐbolul,yo-βle,laŋ,-yuia,menmenəβə,mi-manin,me-mæ,meⁿdu,mi,saβi,-saβia,miyu,pulu-yæβi,mæles,miwe,pilil,mə-leleru,memeaɣa,βotelik,βilaβa,,piaβi,meniniβ,mererel,,,meaɣa,,wur-mærua,wutə-βi,ᵐbo,peowa,menmeⁿdu,aβoŋ,ᵐboŋote,yuwi,ne,,,,,,,,,,,ᵐbe,kinu,soɣo,naŋana,ᵑgita; kumæm,kamiu,nal nai,yaɣai,kanai,,,,,,,-βlukia,taɣana,lua,telu,βær,limæ,arɣa,oɣo-lua,oɣo-relu,oɣo-wær,lualimæ,,,,
1007,Bierebo (Yevali),-16.6663,168.154,bier1244,Tryon (1976),182.0,https://abvd.eva.mpg.de/austronesian/language.php?id=1007,čumo-ᵑgu,mʷeli,mərua,če-ᵑgu,-yeli,moroᵑge,-βirimi,-βiliŋi-ko,-čele,mi-ñemñeme,pulu-yeβi,kuluyeβe-ᵑgu,mʷaⁿdu-ᵑgu,ᵐboᵐbʷa-ᵑgu,puru-yu,sine-ᵑgu,puri-ara,yu-ᵑgu,,-ᵑgičea,-siⁿdomi,-mira,sa-ᵑgu,paru-ᵑgu,koᵑgie-ᵑgu,βiču-ᵑgu,kunu-ᵑgu,-mamaŋa,-čoponea,ŋo-ᵑgu,mære-čua-ᵑgu,pur-mene-ᵑgu,-βisale,-saŋi,-čuluwa,-βičasiri,-kina·na,,meno,-munia,-karia,-čimia,kilŋa-ᵑgu,-čoŋoia,kono-mere-ᵑgu,-βisuia,,-mʷono,-mʷono,,-totono,-səmʷalu,yoru,yœrumʷan,sira,ki-ñare-ᵑgu,kʷo-ᵑgu,kwo-ᵑgu,kañe-ᵑgu,ka-rme-ᵑgu,iuma,,kiaᵑgu,-βisi,kilika,-βisiraᵑgaria,-suluia,,-miyiliβi,,-yelia,-wea,,-we βinuia,-mere,-mali,-kuβaria,-teia,čeki,-tepʷaia,ma·li,,yumʷaiena,,,,,-winia; wuia,-wuᵑgaria,-kilia,,,,-kuania,-čoru,kuli,menu,maᵐbuluto,βiču-namenu,kuβena,-kaka,kawe,kunu-ᵐbu,nčœpa,siᵑgiena-kuli,mʷara,,koru,namu,,ika,menunu,,čumoki; čumasi,pias,βinasi,marasi,čumʷene,koⁿdo-tono,kəla-βeru,ñ-one,wi,-mio,si,,,yomʷarowa,,kuβario,βerue,mæliᵑgo,mʷau,yuwa,ᵐbolulu,ye-ᵐbiče,čaŋi,-yuia,,manini,sua,meⁿdu,wurumiu,kapi,-sikapia,kapi miu,pulu-yeβi,ᵐboᵐbokiña,miyuwe,piliβili,nǰeleru,memeña,tekaki,keβiu,,wuru-pieβi,meniniβi,merorolu,tekaki,,meña,,wuru-mæruwa,wuru-βiu,ᵐbo,pua,meⁿdumeⁿdu,poŋiena,čeŋiena,yuwi,liŋe,,,,čuma,,,nani,naŋaru,kileβis,ᵐberina,ᵐbe,kinu,niᵑga,naŋa,ᵑgita; kumemi; kita čua; kumemi čua,kamiu; kamiu čua,lala; lala čua,ia,ke,ⁿdolu,pʷaŋa,,βere,seβe,marare,-wuluia,ta; takore,čua,tolu,βeri,čima,ora,o-lua,o-rolu,o-βeri,lualima,,,,
1031,Bieria (Vowa),-16.7867,168.232,bier1246,Tryon (1976),189.0,https://abvd.eva.mpg.de/austronesian/language.php?id=1031,ma-ŋ,mau,matua,le-ŋ,-fial,ha·mau,-ᵐbei; βei,-βukuh-ko,-loho,ᵐbe-nama,metekiap,kukuli-ŋ,kiriu-ŋ,peᵐbe-ŋ,hiu-ŋ,n̥e-ŋ,ᵐbotkam,huhu-ŋ,,-ⁿdom-xile,-ⁿdomdom,-matak,ⁿda·-ŋ,ᵐbatu-ŋ,silikmanu-ŋ,βilu-ŋ,kinihu-ŋ,-maŋasiu,-βinu,ŋo-ŋ,liβo-ŋ,amena-ŋ,-iu,-xai,-luawa,-βuai,-βaŋa,,meheko,-mun,-ᵐbʷat; βʷat,-mum,selŋo-ŋ,-loŋo,mata-ŋ,-m̥o,,-nuᵐban,-nuᵐban,,-tokosan,-tmau,atat,ataman; atat,βaβin,natu-ŋ,hoa-ŋ,hoa-ŋ,la·-ŋ; mamau,tama-ŋ,ni-umʷa,,hia-ŋ,-ᵐbet; βet,selkai,-miat,-sul,,-lakau,,-sul,-lah,,-leh,-mat,-maul,-xot,-te,lakai,-taβole,maxal,,βiβihiana,,,,,-lum,-laiᵑgat,-kili,,,,-xoβok,-selek,kuliu,man,moaso,βil-na,kaᵐba·-na,-ᵑgaka,kahap,meheloko,maruma,ᵑgele-ne,n-mʷata,,ni-kut,ⁿdia,,n-i·ka,ᵐbepᵐbep,,lukai,xaxatene,,masak,lumʷona,ᵐbuk-san,ni-βat,ene·no,no-ai,-m̥al,n-sa,,imau,fokaua,ᵐbenoi-βat,kaᵐbatio,amohoi,ᵐbenoi,map,nihuwa,aᵐbou,βlaia,n-laŋ,-m̥up,nueptun,ma·riri,ma,memeho,marah,ni-kam,-not,ni-ahu,sonokam,lolo,miarara,ᵐbilβil,lele·ru,melekehe,ᵐbilik,som,,ᵐbelewa,meβinβin,metoutou,lilik,,nsa,,atuai; tamatua,βeu,ᵐboh,asa,mʷomau,iᵐboŋ,ᵐboŋ,hukau,ⁿdeŋehe,,,,iuma,,,aᵑgia,aŋai,ᵐbukua,susu,ᵐbie,naŋ,aiko,ŋana,aira; amai; aira βeluwa; amai βeluwa,amun; amun βeluwa,niŋa; ŋa βeluwa,aβai,sie,arou,ŋa kaβa,sua,tena,naᵐbato,ᵐbuol,-βuk,sakai; seket,i-lua,i-tou,i-βas,i-lima,loktaᵑgai,lokua,loku-tou,loku-βas,lualma,,,,
46,Biga (Misool),-1.8801,130.075,matb1237,"Blust, from Grace Notebooks",186.0,https://abvd.eva.mpg.de/austronesian/language.php?id=46,kanano,pelimi,palafi,k|ae-,-tag,tag,mata,mafu-,-mas,kotor,kaplas,kaino,uta-,nia-,kabomo,kasaiwono,aipuo,sus,paŋkadiɔ,-uno,-fikir,-mtat,lomos,wu-,geli- kabayo,pa,senu-,nafas,-fatam,samo-,lifo-,telebo-,-mlef,-tinis,-ogol,-ataplebe,-apon,,-blap,-inim,-awut,suruf,nanɔ,-junu,taŋkabul,-em,,-enef,-enef -amnayo,-mñal,-abai,-awol,matumolo,wa-man,wa-bin,wa-ka,wa-man,wa-bin,nei,mai,[w]um,sane,-nanɔ,-bitinɔ,wili,-afal,-fadin,,-tada,-fan,-ete,esbagal,-kamlai,-bun,-mat,-bi,-kai,-kut,ai,-apa,mañanam,bakbuk,-karəjan,-ala,-fihi,,saba,-fɔgɔl,-tabu,-kelɛ,-sili,-asa,-tut,-ete,-tak,ies,mini,tolo,kanono,gio,-obo,kalof,dagim,,kaluo,kok,amato,wut,kamumus,kapanɛ,don,malakamɔ; fase,,kamɔyɔ,kawatɔ,buŋa,puɔ,kai,gagoʔ,ka|pat,lɛn,vɛi,cag,wulut,lesen,,ai|lo,nalowo,pet,kalamo,nagaŋgamɔ,,dim,lɔlɔ,balyaban,mɔrɔ,-auf,benes,kabutu,metɛn,kafia,mason,lap,,kaplasɔ,kalap,mabis,mabos,mame,kamaninis,bala,kamiaran,naplei,kup,malas,maglegef,matɔlɔ,manapa sapɔ,manapa,bihi,,,galawaɔ,fi,fi sapɔ,mɔlde,kadbat,mañan,tahun,,,-sa,,malaman,pa|pɔwɔ,pa|pɔ,t|inɛ,titanɛ,mirin,lila,tute,ini,awa,num,amon; ambana,mimbana,abana,ane,mapane,matfasayo,tudde,,,anapɛnɛ,sapɔ,-awuf,katen,lo,tol,fat,,,,,,,,,,
859,Bikol (Bisakol),13.7574,123.403,cent2087,Roberto Gimoro,220.0,https://abvd.eva.mpg.de/austronesian/language.php?id=859,kamut,wala,tuo,tabay; siki,malakaw,dalan; agihan,makanhi,maliko,malangoy,maati,alpog,balat; panit,likud,tiyan,tul-ang,bituka,atay,dudo,abaga,maaram,maisip,mahaduk,dugo,ulo,liog,buhok,irong,hangos,mahamot; mabaho,hiwa,ngipon,dila,matinawa,maghibi,magsuka,magluda,kumaon,mama,magluto,uminom,kagat,supsup,talinga,mag-bati,mata,mag-imod,mag-hagab,maturog,mag-higda,mag-inop,mag-ingkod,mag-tindog,tawo,lalaki,babayi,bata,asawa na lalaki,asawa na babayi,ina,ama,balay,atup,pangaran,magsurumaton,lubid,igapos; itali,mag-tahi,dagum,mag-dakup,mag-pana,buno,rapado,magkawat,magpatay,matigbak,mabuhay,mag-katol,tigbas,bala,tunga-on,matarom,malomlom,mag-uma,mag-tanom,mag-pili,mag-tubo,mag-dakodako,puga-on,kapotan,mag-ukad,mabakal,iluwas,mag-bayo,magbato,takdag,ayam,bayong,bunay,barahibo,pakpak,mag-layug,iraga,karne; laman,taba,ikog,halas,bulate,kuto,namok,lawa,isda,bulok; lupa',sanga,dahon,ugat,burak,prutas,ging-ot,ingud,bato,baybay,tubi,mag-anod,dagat,asin,danao,kadlagan,langit,bulan,bituon,dampog,tun-og,uran,dalogdog,kil-at,hangin,huyop,ma-init; mapanhal; mapaso,ma-pinit,mara,hulos,magub-at,kalayo,mapaso,asu,abo,itom,puti,pula,yelo,birdi,saday,daku,halip-ot,halaba,manipis,mahib-og,mapiot,mahiwas,makulog,raw-ay,gurang,bag-o,mayad,maraot,tama,gab-i,adlaw,taon,san-o,magtago,magsakat,sa,sulod,itaas,ibaba,ini,yuon,harani,harayo,haen,ako,dapat,siya,kami; kamo,ikaw,sira,nano,sin-o,iba,intiro,nan,kun,pan-o,diri,mag-bilang,saro,duwa,tolo,upat,lima,unom,pito,wala,siyam,sampolo,duwapolo,limapolo,sanggatos,sangribo
710,Bikol (Buhinon),13.17,123.5,buhi1243,"Kenneth S. Olson, et. al.",179.0,https://abvd.eva.mpg.de/austronesian/language.php?id=710,kaˈmət,waˈla,toˈʔo,paˈʔa,ʔaˈɡi,tinamˈpo,pumunta,biˈrik,laˈŋoj,maʔaˈtiʔ,ʔalˈpoɡ,koˈlit,taɣodˈtod,təˈjan,toʔˈwaŋ,bitoˈka,ʔaˈtaj,soˈso,,ʔiˈsi,ʔiˈsip,taˈkot,roˈɡoʔ,paˈjo,liˈʔəɡ,boˈwok,ʔoˈroŋ,niʔiˈŋa,paˈroŋ,ŋoˈsoʔ,ŋiˈpən,riˈraʔ,ŋakˈŋak,,soˈka,loˈdaʔ,kaˈʔən,,,ʔiˈnom,ʔəbˈʔəb,səpˈsəp,taliˈŋa,rəˈŋəɡ,maˈta,səˈɣəŋ,,toˈroɡ,saŋˈdəj,,ʔəˈɣaʔ,tinˈdəɡ,taˈwo,laɣaˈki,babaˈji,ʔaˈɡin,sәˈɣәd na laɣaˈki,sәˈɣәd na babaˈji,ʔiˈnaʔ,ʔaˈmaʔ,,,ŋaˈran,sabˈjən,loˈbid,ɡəʔˈran,taˈjiʔ,,raʔˈkəp,,boˈnoʔ,soˈɡat,,ɡəraʔˈnən,ɡəraˈʔan,bwaj,kaˈɡaw,potˈlon; taˈras,ɡiˈriw,baˈʔak,mataˈrəm,maŋəˈrəw,,,,,ɡəˈtək,pəˈɡaʔ,kapˈtan,nikaˈwot,,,,ʔəˈmət,ʔoˈloɡ,ʔaˈjam,baˈjoŋ,ʔoˈmon,ɡaˈbi,pakˈpak,laˈjoɡ,,laˈman,taˈbaʔ,ʔiˈkoɡ,ʔaˈɣas,ʔoˈɣod,koˈto,,kulalagbaw; gagamba,ʔisˈraʔ,ləˈpaʔ,,daˈwon,ɡaˈmot,boˈrak,proˈtas,ʔaˈwot,raˈɡaʔ,baˈto,bajˈbaj,toˈbiɡ,boˈlos,daˈɡat,ʔaˈsin,laˈwəd,,laˈŋit,boˈlan,bitoˈʔon,paŋanoˈron,ʔamˈbon,ʔoˈran,,,paˈrəs,paˈrəs,laʔiˈnit,maliˈpət,maˈra,səˈməɡ,mabәʔˈɡat,kalaˈjo,soˈloʔ,ʔaˈso,ʔaˈbo,ʔiˈtəm,poˈtiʔ,poˈla,jiˈlo,birˈdi,saˈdaj,dakəˈɣəʔ,ʔaliʔˈpot,ʔalaˈbaʔ,maniˈpis,maiʔˈbәɡ,piɡiˈpit,maʔiˈwas,makələg; lakələg; ilang,sə'pəg,ɡoˈraŋ,baˈɡo,maˈraj,maraˈʔət,taɣˈma; taˈma,ɡaʔˈbi,ʔalˈdaw,taˈʔon,kinaoˈno,,,ʔadto ˈsa,sa,ta'as,,ʔaˈdi,ʔaˈʔan,ʔaraˈni,ʔaraˈjoʔ,saʔˈri,ʔaˈko,ʔiˈka,ʔiˈja,kiˈta,kaˈmo,siˈra,ʔoˈno,siʔiˈsaj,ʔiˈba,ŋaʔˈmin,saɡˈkəd,kin,paoˈno,ʔinˈdiʔ,biˈlaŋ,ʔәˈsad,doˈwa,toˈlo,ʔәˈpat,liˈma,,,,,,,,,
47,Bikol (Naga City),13.7574,123.403,cent2087,Amy V. Daniega,228.0,https://abvd.eva.mpg.de/austronesian/language.php?id=47,kamut,wala,tu-o,bitís; tabáy; hítaʔ,malacao,tinampo-dalan,maabot,mabiric,malangoy,maati,alpog,kublit,likod,tulac,tu-lang,minudencia; bituka,katoy,susu,abaga,tatao,maisip,matakot,dugô,payo,li-og,buhok,dungô,maguinhawa,maparong,ngusò,ngipon,dilà,ma-ngisi; ma-oloc,mahibi,masuka,malutab,makakan,masapâ,maluto; magâgâ,mainum,macagat,masupsup,talinga,madangog,matá,mahiling,mahacay,maturog,mahigdâ,mangiturugan,matucao,matindog,tawo,lalaki,babaye,aquì,agom na lalaki,agom na babaye,inâ,amâ,harong,atop,pangaran,masabi; mataram,lubid,bugkuson,matahî,dagum,mang-ayam,mapanà,masaksak,mapacol,mahab-on,magadan,magpacagadan,mabuhay,macagao,ti-a-con,kahoy,ba-a-con,matarom,mangurol,ma-oma,matanom,mapilì,matubo,magatoc,mapigâ,macapot,maducag,mabacal,mabucas,mabayo,maapon,mahulog,ayam,gamgam [bayong],bunay [sugok],balúkag,pakpák,malupad,quinô,carne,mantika,ikog,halas,alulunti,kuto,namok,lawà,sirâ,lapâ,sanga,dahon,gamut,burak,bunga,du-ut; awot,dagâ,gapû,baybay,tubig - las-ay,bulus,dagat,asin,danao,cadlagan,langit,bulan,bituun,panganoron,culop,uran,daguldol,kilat,paros; durus,maduros; hayupon,maaringasa,malipot,alang; baladon,basâ,magabat,calayo,sulu-on; masulô,aso',abo',itom,puti,pula,canario,berde,sadit,daculà,hababâ; hali'pót,halaba,mahimpis,mahib-og,haya|cpit,mahiwas,maculog,masup-gon; nasupog,gurang,ba'go,marhay,maraot,tama; tutoo,bangui,aldao,taon,no-arin,matago,masacat; matucad,sa,laog,itaas,ibaba,ini,ito,harani,harayô,sain,aco',ica',siya,quita; kamí; kitá,ica,sinda,ano,si-isay,ibaba,gabos,sa|ka,con,paano,bacu; dai,mabilang,saro',duwa,tulo',apat,lima,anum,pito,walo,siyam,sampulo,duwang pulo',limang pulo',sanggatus,sang-ribu
722,Bikol (Rinconada),13.3896,123.331,irig1242,Lobel & Bucad,236.0,https://abvd.eva.mpg.de/austronesian/language.php?id=722,kamót,walá,tóo,paá; tiíl,maglaagí; magliagí; mag-ági,ági; ágiyan; rarán,magabót,magbirik; mag libot; magsiko,maglangóy,maatí',talbó,kulít,taludtód,burós,túlang,bitukâ,atáy,,abagá,ísi,,tákot,rugó',páyo,lióg,bok; buwók,oróng,magingainga,magparóng,ngangá,ngipón,rira',magtáwa; magngisî,magtangís; magburá',magsuká,maglustab,magkaón,kisam-kisam,maglutô,maginóm,kagát,supsóp,talínga,marongóg,matá,mabayad; masilngan,mag ugab,magtúrog,magbatáng,túrog; pangaturogan,mag-ola'; mag-ula',tindóg,tawó,lalakí,babayé,igín,agóm,agóm,kag-igan na babayé,kag-igan na lalakí,balóy,átop,ngarán,magsábi,guód,bugkós,magtayí',ragôm,,sugaton,saksák,tangpaôn,magtabán,magguraán,magraán,buwáy,kaguwôn; magkagôw,magputól; magbangá; magbaák,káwoy,magbangá/magbaák,mataróm,,magtrabáho,magtanóm,magpilî,,,magpuga,kaptán; magkapòt; kapotán,magkalót; magbubón,magbakál,magbukás,,magbagát,maúlog,áyam; ido,bayóng,itlog,barbón,pakpák,mag layug,babo',,,ikôg,sáwa,ulód,lusà,námok,lawa',isurá',,,dáwon,,búrak,bungá,duót,ragá',búrak; bató,basód,tubíg,magsulóg,dágat,asín,ranów,kadlágan; kanúbnubán,,bulán,bitúon,dag-óm; panganuron,,urán,dagul-dul,kitkilát,angín,uyupun,mainít,maagnów,mará,mabasá',magubát,kalayó,subsubán; suluón,asó,,itóm,putí',pulá,,,matubís; sadít; sadáy,dakuló'; duág,alokot,aba; maabá',maimpís,maib-óg,,malakbang,kulóg; ílang,supóg,guráng,bágo,mabóot; maráy,maraót,tama',gab-í,aldów,táon,sóno; kóno,magtago',magpánik; magtukád,sa,sa loòg,itaás,iraróm,adí; 'di; ini,adtó; 'dto; íton; iyán,(a)raní,(a)rayó',sári,akó,iká,(s)iya,kita; kami,kamo,sira; sindá,onó; taonó,(s)ísay,ibá,ngámin,saká; ag; palá,kin; kun,paóno,dirí'; bukó',magbílang,usad,darwá,toló,opat,limá,onóm,pitó,waló,siyám,sampulo',baynte,singkwénta,sanggátos,sangríbo
413,"Bilaan, Koronadal",6.20529,125.007,koro1310,N. Abrams in Reid (1971),182.0,https://abvd.eva.mpg.de/austronesian/language.php?id=413,sigal,bibɨng,kwanan,bliʔ,ʔɔgu,,,tbiling,kahong,magsik,kfung,kulit,kagol,tiʔɨn,tulɔn,tnaʔe,ʔatɔy,tutuʔ; kfi,ʔabɔl,gadiʔ,,likoʔ,litɨʔ,ʔulu,liʔal,wak,ʔilung,,ʔungaf,bɔʔ,kifan,dilɔʔ,ʔule,ngɨl,ʔutɔʔ,dulɔʔ,kaʔɔn,namcʔ,tabal; tagah,ʔinum,ʔaket,saf,klingɨ,lɨngɨ,matɔ,tɨʔɨn,,kudang,,knɔ,sudɨng,tadag,to,lagi,libun,ngɔʔ,yaʔɔn,yaʔɔn,yeʔ,mɔʔ,gummɨʔ,ʔataf,dagit,man,tali,ʔikat,tbel,dalum,lok,,tibɨh,,tɔku,fɔti,mati,,katal; kɔlus,faleh,kayu,,gamban,mlufuk,ʔimoʔ,falɨ,ʔalek,,,fdi,ʔagot,ʔakol,bli,,dak,tudɔʔ,tatik,ʔayɨm,ʔanok,ngaʔ ʔanok,lakay ʔanok,fafak,ʔayɨng,ʔungeh,,tabiʔ,ʔikong,ʔulad,,kutuʔ,blabɔng,kalmamo,nalaf,balok,,doʔon,dalil,bulɨk,bɨngɨ,,tanɔʔ,batu,falak,ʔeʔel,,mahin,kahiʔ,lanaw,dlag,langit,bulɨn,blɔtik,labun,,ʔulɨn,lugung,kilɨt,nus,yuf,minit,tno,kafag; falawi,fafeʔ,blɔt,lifoh,tam,buk,ʔabu,fitam,bukɔy,fulɨʔ,mlalel,mlunu,tukay,bong,fukal,tahɔʔ,mngifih,mangfɨl,sifit,mluhɔl,tdok,yɔʔ,lcbi; tuʔah,falami,fyɨ,sasɨʔ,,butang,du,fɔli,kilɨn,buni,kɨf,,,,,,,mdadong,mawɔg,nɨʔ,,,,,,,det,timto,satu,kdɨʔɨ,,ku,fili,ʔisɨ,sɨ,satu,lwɨ,tlu,fɔt,limɨ,nam,fitu,walu,syɨm,sfaloʔ,lwɨ faloʔ,,mlatuh,mlibu
414,"Bilaan, Sarangani",6.03691,125.354,sara1326,B. McLachlin & B. Blackburn in Reid (1971),184.0,https://abvd.eva.mpg.de/austronesian/language.php?id=414,sigal,ʔibɨng,kwanan,bliʔ,magu,,,fatbiling,mahong,magagsik,kfung,kindal,kagol,tiʔɨn,tulan,tnaʔi,ʔatay,tutuʔ; kfi,ftubung,niliʔ,,likoʔ,litɨʔ,ʔulu,liʔal,wak,ʔilung,,mangbun,baʔ,kifan,dilaʔ,mule,mngɨl,mutaʔ,dmulaʔ,kmaʔan,namaʔ,kaʔok; mlifo,minum,maket,mgal,klingɨ,lingɨ,mataß,tɨʔɨn,,kudang,,kna,sudɨng,tadag,to,lagi,libun,tingaʔ,yaʔan,yaʔan,yeʔ,maʔ,bali,ʔataf,dagit,man,tali,nikat,tambel,dalum,dmulak,,dnunsang,,mlad,fnati,mati,,katal; kmalus,fnale,kayo,,gamban,laʔ gamban,mimoʔ,fulɨ,nalek,,,kanamuʔ,nagot,nakol,mayad,,mdak,bat,tatɨk,ʔayɨm,ʔanuk,tingaʔ ʔanuk,lakay,fafak,mayɨng,ʔunge,,tabiʔ,ʔikong,ʔulad,lyakuʔ,kutu,blabang,kalmamoʔ,nalaf,balok,,doʔon,dalil,bulɨk,bungɨ,,tanaʔ,batu,falak,yeʔel,,mahin,kahiʔ,lanaw,glag,langit,bulɨn,blatik,labun,,ʔulɨn,kilɨt,silaʔ,nus,myuf,minit,tno,kafag; fanlawi,fafeʔ,blat,lifo,ntam,buk,ʔabu,fitam,bukay,fulɨʔ,mlalel,mlunu,tukay,bong,fukal,tahaʔ,mngifi,mangfɨl,sigfit,mabal,tduk,myaʔ,labi; tuʔa,falami,fyɨ,sasɨʔ,,butang,duh,fali,ku,salbuni,mkɨf,,,,dungan,,,mdadong,mawag,nɨʔ,,,,,,,tan,sinto,mahal,kdɨʔɨ,,ku,fili,ʔisɨ,msɨ,satu,lwɨ,tlu,fat,limɨ,nam,fitu,walu,siʔɨm,sfaloʔ,lwɨ faloʔ,,mlatu,mlibu
