"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","cent2087","buhi1243","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","ivat1242","alab1246","atii1237","iray1237","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lubu1243","limo1248","lowe1412","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","taga1270","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"cebu1242",0.333337006972843,0.265651645777184,0.634034356567639,0.304931398150731,0.265852534486272,0.315301973017497,0.328384057382998,0.3084107018969,0.339536879690389,0.309482021475296,0.250010717423236,0.268241977044736,0.486521180125597,0.39751914011497,0.262036217362745,0.547092090102142,0.441762642848413,0.51720402163693,0.304525780886531,0.294912744909827,0.42388642628025,0.362385823502292,0.280233176901621,0.280459147262144,0.378624298219598,0.671325074562393,0.596564370912446,0.999999999995327,0.525180833312825,0.329419971809325,0.331050451940474,0.307061288756382,0.189389070516881,0.457364147842881,0.678118063092243,0.266491936074927,0.367940901969116,0.288436226539774,0.296011015139956,0.2832236344395,0.366201218927912,0.224395446960934,0.222095490363894,0.329047142929018,0.456826690660054,0.319302553457727,0.215528693743753,0.327869751574465,0.323890199229527,0.296735645392263,0.495305060343041,0.435031420068446,0.285741593547421,0.306617418307597,0.222199227410237,0.304984490517092,0.277789686025818,0.506302072926198,0.295291667745792,0.290398922823097,0.326622760519274,0.590583335491584,0.380519658910525,0.562734174441372,0.277058148562999,0.373307565763567,0.445103468088394,0.344354946714686,0.316572624637883,0.33777297451656,0.373831775699188,0.36296953219671,0.467453121397075,0.383005481142978,0.496447304720647,0.679147444195094,0.323868280753449,0.461372096146669,0.652505238607311,0.411601056511848,0.656659118228369,0.348026783522539,0.275700934578151,0.309984105252873,0.397687966142584,0.419482972917827,0.699718452719686,0.250358694275823,0.28130138745245,0.407048221165854,0.411601056511848,0.533039337240999,0.248036346876543,0.354634704762017
"cuyo1237",0.3693566003254,0.368722036503341,0.676382221682726,0.306445689281184,0.306196174959861,0.379847203246113,0.380250402996494,0.344835143319048,0.425543021912637,0.383960250876413,0.307473845366151,0.307724316553813,0.509064182063824,0.438458944035569,0.232029589090608,0.495089871184629,0.408875175061451,0.464232910423014,0.306563123014356,0.287409970673226,0.39902794509824,0.375865118011545,0.29152435552388,0.295366346739978,0.428294108122436,0.543992187955498,0.492088756818992,0.525180833312825,0.999999999995122,0.384655395692267,0.36274945635678,0.338239357954295,0.221819064816266,0.480521370069516,0.598365009119066,0.25552329936454,0.390389781094741,0.318855462805271,0.321951219510625,0.293284419018405,0.393340795151725,0.209756097559952,0.280946579973135,0.336192546207482,0.479029695668013,0.347985438607411,0.235572412210468,0.368488546010607,0.347679243397653,0.342299311635103,0.477143065782461,0.434601022523673,0.329617126542056,0.327734631042499,0.248142928352464,0.295489740516311,0.264900543700068,0.441857550841887,0.311436444954724,0.301490628554133,0.351279491861623,0.656936251076371,0.403006571847767,0.486499702853649,0.267051498100926,0.353161207009345,0.42542914446077,0.366291646459263,0.328423248090419,0.370115679225612,0.362852212107043,0.347673351620838,0.497713716415559,0.367166896563645,0.502929334738608,0.565226078200204,0.301704056049889,0.605308889923063,0.647066597825608,0.42542914446077,0.546844742323775,0.377466451145229,0.296011015139956,0.361166851035517,0.38956830886725,0.453223967333352,0.529724801209642,0.250575030190354,0.282774325984948,0.445593698709314,0.498778996954007,0.519859315160867,0.274541112219747,0.381660326691158
"casi1235",0.52482416160602,0.257437895401258,0.380298455191757,0.256748636077642,0.39916975447727,0.469194312793985,0.396852362095134,0.357477789822301,0.405771327226715,0.361764888462735,0.331046403662943,0.369668246443746,0.318774136492243,0.400335131446055,0.255096044033239,0.385677350324707,0.334977544538378,0.365094287631649,0.288642837905735,0.274155582812044,0.383720630286961,0.403660062751119,0.323268262697058,0.369352325135537,0.44939687585456,0.32638377825924,0.314174786658648,0.329419971809325,0.384655395692267,0.999999999995261,0.594313868579131,0.444527446416911,0.200034622291757,0.382388289552085,0.35919912489602,0.359215962348195,0.465559508125605,0.361908865201416,0.38946358813842,0.358464687324449,0.453901977605206,0.307724316553813,0.284023867527416,0.321336324395473,0.314779818441388,0.267970387691246,0.282676904754323,0.476420394522546,0.454181101819557,0.39523695162629,0.346794327481318,0.331018820786029,0.403800343972787,0.399051006964805,0.343465945600919,0.370692210440391,0.359022156085164,0.308057740045402,0.374127614529787,0.372645655121596,0.372217650113215,0.326162535743917,0.336481663066896,0.339063567851608,0.268491717644587,0.329538211747906,0.313297583606206,0.380048578061719,0.353149142210756,0.369745357781916,0.37177396818481,0.383817815936862,0.351834535271148,0.357146906448765,0.385565530615556,0.389539258873755,0.345348567258265,0.295680264928075,0.376881965440425,0.400056914451001,0.380480206341808,0.436767172252914,0.296477974628393,0.317656848150091,0.359215962348195,0.378752358891026,0.343847536343371,0.21096777063908,0.26958632309851,0.429452273575708,0.371137137502736,0.341609763071586,0.239385356024883,0.480957834017671
"dupa1235",0.496502312138769,0.247022632876088,0.368572964922599,0.256626311643974,0.392070416916572,0.439695626347162,0.398977156300894,0.352504324683376,0.371855786962122,0.36315015981031,0.327999230603122,0.357554685161428,0.276847342199414,0.343214762471701,0.246621893795958,0.357092948634743,0.298825019476853,0.362292916897592,0.275883210250172,0.260871766749287,0.322747068591652,0.383349626681372,0.308651036780771,0.34554906564896,0.421142872833779,0.327999230603122,0.297828018083766,0.331050451940474,0.36274945635678,0.594313868579131,0.999999999995074,0.438423645318037,0.194452611607586,0.358839414327766,0.352645269495337,0.349387751197006,0.498861006232894,0.364116283582018,0.372553495717774,0.337952054327254,0.477220668948914,0.294121180829822,0.275088003183185,0.302012604103756,0.300350491289986,0.262271588295442,0.272754157134014,0.456862786842868,0.475672480545322,0.373465500743911,0.319658508848262,0.322589583538951,0.37382447487996,0.406838102170516,0.32364044653543,0.367128027931591,0.323245618565396,0.281579273327782,0.391208567989881,0.35587206554076,0.330942835693276,0.332527282791399,0.362105987807884,0.311112059478828,0.241527418539916,0.30284514420655,0.304669224291086,0.334188441068638,0.325036568669454,0.306594606312631,0.340646117214111,0.330748132842846,0.343543898160525,0.33984186467655,0.36285181824697,0.383286994700549,0.37653824669026,0.269151946325404,0.364532019702638,0.334153342770868,0.369433247904143,0.406808387522277,0.263880795025015,0.30710446241895,0.290454877501126,0.316835565598701,0.32891804410003,0.215084603040526,0.260871766749287,0.373152801267318,0.314497263784347,0.323399094431675,0.23344556799277,0.485488378109357
"gadd1244",0.559167652505799,0.247022632876088,0.34463965551204,0.266891364109733,0.382144583576912,0.555659308021139,0.365260776895184,0.316656427257948,0.353262997614016,0.346127496069202,0.332752842640849,0.381713785510174,0.246755239786434,0.343214762471701,0.228685756065343,0.324994706060833,0.266808053104333,0.332515416878611,0.239098782216816,0.228262795905626,0.312966854391905,0.377712132171352,0.340039277809324,0.354409298101497,0.38874726723118,0.299477558376764,0.269731035245675,0.307061288756382,0.338239357954295,0.444527446416911,0.438423645318037,0.999999999995074,0.18022437173386,0.349979181875229,0.316476523906071,0.362016224131838,0.576353978074897,0.35440651601983,0.372553495717774,0.361530104629155,0.491681901341306,0.274513102107834,0.289566319140195,0.291774888710408,0.25920658837355,0.251343605449798,0.267607852282429,0.543426262244674,0.551443318154311,0.432433737703476,0.290598644407511,0.292812083519971,0.416412073284006,0.464957831052018,0.355473933079899,0.37792591110605,0.332752842640849,0.270749301276714,0.386318460890007,0.370299311441061,0.326530264550699,0.303186640192158,0.309695910625164,0.325926919454011,0.230792866604808,0.298113188828322,0.309583244037716,0.324501819588388,0.285032067910136,0.306594606312631,0.321454786666837,0.302797586405422,0.313231201264008,0.33984186467655,0.34989282473815,0.327872007514927,0.37653824669026,0.263768907398896,0.305418719210318,0.348895402010759,0.327872007514927,0.384818744953506,0.273476460298652,0.279185874926318,0.282035895544571,0.331687232736141,0.30727869909345,0.225576534896162,0.228262795905626,0.378128171950882,0.329239323024238,0.323399094431675,0.206917662539046,0.553456751044667
"gian1241",0.171716384648803,0.168461392991606,0.211990570836074,0.148244433231919,0.148123729595216,0.186078718410937,0.183947784061344,0.126549688416151,0.187957564738528,0.191205452001243,0.164760156779594,0.167470846569843,0.214392807997085,0.196477524613544,0.116562449291057,0.181557873439323,0.174676229191864,0.186349208200433,0.199210623999058,0.192856139741307,0.197739587018221,0.189967863256298,0.161172769389988,0.162078227459009,0.19604993428165,0.201373524952837,0.15689663934644,0.189389070516881,0.221819064816266,0.200034622291757,0.194452611607586,0.18022437173386,0.999999999995434,0.179139093507326,0.195876319500387,0.166164942396522,0.186521236796641,0.182292754180556,0.188782182822354,0.155119521990327,0.185639334755463,0.141586637116766,0.146363676683704,0.152777961779575,0.166372191955144,0.173600075751864,0.158551899286218,0.189833125219112,0.174270549342694,0.1750509947053,0.191184267716557,0.195905577851738,0.186788639506213,0.181858205876725,0.153242833270856,0.176731314349716,0.17849016984456,0.198110228244088,0.16478298918185,0.180572972769399,0.165684655466007,0.207155757828612,0.206424190147989,0.180669920922399,0.113684843483557,0.191344459981974,0.189244318600325,0.205173360476305,0.187762749631452,0.188723179169438,0.20324680738397,0.197341166246919,0.194562563335686,0.215011966469374,0.203784927472415,0.195625123524,0.183615330802633,0.176210749700977,0.189709864983011,0.198706534530341,0.182287046920091,0.185247427076622,0.180150579272155,0.182779849814695,0.17832335281578,0.209716494822379,0.187504883002462,0.141419552427277,0.206311219258142,0.215557887180018,0.193975426565333,0.201187361368017,0.16345902215558,0.186966927364673
"hanu1241",0.372815242432697,0.273060372782894,0.4993463716189,0.447727809409277,0.285645979312294,0.351971039246806,0.368912779777702,0.343877348999992,0.359496086514098,0.357203301172619,0.294974166882253,0.317208467469343,0.357221525365841,0.400420801985699,0.475841268274089,0.440212384795062,0.369513928058038,0.410616095261423,0.281186257492538,0.268120601270839,0.356216923048641,0.390380409542709,0.286983363775282,0.2948207171303,0.403711346388138,0.414673828805486,0.348698380885773,0.457364147842881,0.480521370069516,0.382388289552085,0.358839414327766,0.349979181875229,0.179139093507326,0.999999999996016,0.459444504750033,0.28392393452396,0.365875035813463,0.301258345711189,0.313000158485648,0.296856856170388,0.394490547225295,0.260098723248637,0.250645517380948,0.31303516521925,0.336711567923382,0.466814967551394,0.240663379401873,0.35896444132687,0.344494373889072,0.33586260168548,0.374586346189975,0.343667818860104,0.34469645560098,0.348452415060441,0.257654584726664,0.305886518422835,0.277874215178934,0.340883938061939,0.334228224095022,0.320040586243234,0.357145669146,0.422183019909501,0.32993166408794,0.390814012393327,0.265477533201787,0.348951967398523,0.362378070239597,0.348452415060441,0.328286396082589,0.343525852354719,0.358124757273199,0.356097673562834,0.377105248699689,0.375481416393656,0.450629029013937,0.448519061554842,0.334228224095022,0.459898807913581,0.474022436210753,0.41982825210685,0.448519061554842,0.380680001392322,0.29340341559732,0.306312296118862,0.329351764047794,0.351716061932255,0.416455922545821,0.330243793055179,0.255552448086269,0.429544175098067,0.415409007347831,0.411646501135647,0.243340441130739,0.371115353412334
"hili1240",0.353926869893247,0.288114318193526,0.676539206321183,0.292053466176152,0.296066887136931,0.33259178231113,0.34554449801026,0.301588394278723,0.371144738186722,0.333292650676496,0.270492309144177,0.279377097141349,0.502647372669733,0.404387146313744,0.267498772316892,0.522900563510868,0.416281732021331,0.478261894605812,0.286960705176892,0.277902150020298,0.412900772947264,0.367353327745798,0.268870560892692,0.276479878964621,0.403507086192638,0.588975189265547,0.69108899602052,0.678118063092243,0.598365009119066,0.35919912489602,0.352645269495337,0.316476523906071,0.195876319500387,0.459444504750033,0.99999999999585,0.262710840242891,0.377833757294488,0.289622096058519,0.292434027013077,0.284920192092459,0.376047299261575,0.229448236579491,0.249148811394749,0.342953638039823,0.502223031493208,0.325958914791367,0.212543349487028,0.335440324304054,0.332251945013068,0.320209891703589,0.493406435996331,0.437268017925314,0.299660313156415,0.297821902808596,0.214252121451989,0.287392956392793,0.266129529964432,0.487038074231826,0.309675579710448,0.29571712800489,0.356380465093287,0.745016612057019,0.3716897094976,0.484952912208191,0.280781363827947,0.356118053316319,0.428449855096351,0.351163139132524,0.32584924146319,0.345967606030927,0.365479215822443,0.346308833102218,0.472947567342917,0.365369413489209,0.515386297189276,0.648450634562042,0.327627787229894,0.484164668185412,0.700769445792015,0.401389864248161,0.60183000070464,0.353179686338426,0.273008570855319,0.333101272582402,0.394066260364337,0.413461277643984,0.619638227308744,0.24073263389918,0.269351314635058,0.415533778236887,0.414919859672256,0.515992493854596,0.228860220641898,0.369825138043955
"ibal1244",0.346010244721135,0.211087427539047,0.302684437153864,0.223679907706077,0.284143291441585,0.363344881455646,0.312125074848504,0.270591361873805,0.30981666965955,0.300623949504094,0.296532442862386,0.433536506282305,0.262287941064909,0.301212820765412,0.210744985307908,0.277716643480968,0.227994596773438,0.284143291441585,0.22003292320447,0.210979638104332,0.275795977322256,0.361304205215078,0.415742380107152,0.439135685397059,0.351968413572744,0.243725295503331,0.211284666051295,0.266491936074927,0.25552329936454,0.359215962348195,0.349387751197006,0.362016224131838,0.166164942396522,0.28392393452396,0.262710840242891,0.999999999996403,0.39731886640579,0.419011394050992,0.427268467789887,0.510417843669659,0.448989484221473,0.381190495773331,0.244349115256589,0.223084221141948,0.228530654898994,0.210110687449785,0.29024521286619,0.390401435245618,0.381294964027405,0.424115253273051,0.264879244270527,0.241733844957767,0.41244537066001,0.426290033747879,0.335498279547985,0.410605021593967,0.706803356959661,0.222107998506518,0.534877046928011,0.47670069987886,0.320506076064185,0.25490234267663,0.276857726235411,0.240534165865438,0.183459218079246,0.25878925217883,0.256148816333229,0.269017982462254,0.247840617529177,0.236223437947139,0.27879156389377,0.274671604324508,0.259030078950952,0.282106681143242,0.310066555440005,0.299906034469573,0.568306862361012,0.225397565718398,0.286245386522848,0.298140425568185,0.276229242274607,0.338233248141793,0.25009243231647,0.276743259718555,0.248201438848028,0.29189634976669,0.25887956358654,0.188278347090053,0.226902629659376,0.306114259337914,0.289742103721194,0.263598389985426,0.194951702980586,0.369227862084537
"iban1267",0.616120663550497,0.258050114804234,0.409440100639533,0.287636771199097,0.419637031365822,0.760097156123437,0.381221287873676,0.334831004001898,0.365605664736384,0.345888662283769,0.38324452406214,0.41805343586789,0.307697694413427,0.383046852001627,0.255702694221768,0.370815170191272,0.293802392530273,0.356203526624477,0.257683878022385,0.247326803063476,0.336554020051983,0.404620016693553,0.396045264900666,0.409431587696019,0.409514179672098,0.355202241813691,0.309396987259795,0.367940901969116,0.390389781094741,0.465559508125605,0.498861006232894,0.576353978074897,0.186521236796641,0.365875035813463,0.377833757294488,0.39731886640579,0.999999999995238,0.377089379444422,0.395209408021837,0.367044411805711,0.540290428036589,0.313275750261212,0.323845467042656,0.301969220837867,0.319573640034399,0.273979807767157,0.303588370357922,0.605216166783957,0.707724230785314,0.454153977925557,0.357142857141157,0.322047024071445,0.441979999937217,0.485714285711973,0.391230398215935,0.435272122044405,0.355202241813691,0.282170482873471,0.40867273863455,0.397173109451972,0.334057185071033,0.379825251201523,0.360704209679484,0.349580471942778,0.263853161190817,0.302407368378096,0.314042644310226,0.352380952379274,0.304823839487179,0.316266375107174,0.3396377556638,0.311448566820674,0.327835238716502,0.381862662728529,0.373741273719338,0.395005929828523,0.427904396923235,0.312261113173076,0.401994791430391,0.37201974787519,0.376844737652499,0.416185816607147,0.287748654104053,0.318412275728545,0.306266626187797,0.355316343362383,0.370196007801552,0.247574023367668,0.242746677080819,0.401123094295953,0.352694046686869,0.357097388824446,0.245171049548653,0.601433693797433
"amga1235",0.370555726505865,0.223163447196773,0.339656651196689,0.232682587884589,0.264122633542748,0.347622988943465,0.293521844155122,0.241418846460954,0.297764411501803,0.290793359721786,0.290462652918631,0.547625256554774,0.249118908937368,0.297113559550881,0.198864072285111,0.29261586129209,0.236655345785955,0.293469592825276,0.253768038863747,0.243326717757442,0.308441794199167,0.3389150407479,0.520729255946185,0.519561494777268,0.337516227871117,0.285777771419943,0.221525920117074,0.288436226539774,0.318855462805271,0.361908865201416,0.364116283582018,0.35440651601983,0.182292754180556,0.301258345711189,0.289622096058519,0.419011394050992,0.377089379444422,0.999999999995215,0.77298294013399,0.689368631505787,0.446567157583991,0.323686606181108,0.242572658086968,0.227018079878145,0.25140392395696,0.253094520495704,0.339817067322358,0.407601249314345,0.365079234420666,0.479454023852637,0.276850430478183,0.298360752705697,0.489671486220176,0.463008478558341,0.439225067915145,0.462916602738679,0.46848814986876,0.250824568629316,0.506037318608008,0.526089984580143,0.287018923939716,0.289164182061719,0.295826816177522,0.267678729135527,0.185138544915191,0.293802891732106,0.280892256398515,0.29594356361461,0.275982643911427,0.267487388726537,0.312078540190575,0.30301062966021,0.293765110004316,0.291866028706737,0.315033409348865,0.314029145709492,0.395191048817682,0.228123933706571,0.305857678208895,0.300264136150137,0.31858029274876,0.325075549336791,0.236423136508011,0.280652224950622,0.265512170487757,0.302496613997152,0.285774705190578,0.19646443249287,0.243326717757442,0.323626632558685,0.314793045963853,0.299109463425451,0.21438366410144,0.368421052629816
"bata1298",0.38854395618646,0.230451272814588,0.342954365923636,0.234941695115574,0.296318878993413,0.34618985612304,0.313147390702995,0.255653640736536,0.314531798804992,0.304909610990092,0.302743478514364,0.572174901092246,0.251537595843301,0.313844296783355,0.205256944195538,0.30344217911316,0.244263091595152,0.296318878993413,0.251656295011784,0.241053523790447,0.321168833859559,0.353425409473542,0.551813958670202,0.524605899433692,0.33618784831116,0.279091644255429,0.229268625336121,0.296011015139956,0.321951219510625,0.38946358813842,0.372553495717774,0.372553495717774,0.188782182822354,0.313000158485648,0.292434027013077,0.427268467789887,0.395209408021837,0.77298294013399,0.999999999995122,0.676509393202454,0.455699701700169,0.341463414632481,0.244927787668887,0.244503669969078,0.257939066898161,0.244677261520836,0.348237478919822,0.41634420133666,0.381190495773331,0.474329046122928,0.284357988698639,0.281502935043743,0.499134505906541,0.46750381192827,0.44348948897036,0.483528666299418,0.482497418882268,0.264036829161616,0.520682806408679,0.550340036249608,0.29419657443411,0.287105472692636,0.289216480973103,0.265363474283808,0.192277078632667,0.29665541388785,0.273839449308082,0.303636496407021,0.293590479353556,0.280087541035598,0.31988287119963,0.310588194114615,0.281535031507791,0.289868602550246,0.326689140513968,0.317078043868407,0.403894139550658,0.24105221280122,0.31372925955181,0.32273935097024,0.317078043868407,0.322761168370559,0.262590416656413,0.283377067735559,0.25552329936454,0.310359890673926,0.288549281959724,0.203592212029663,0.250324813167003,0.341621835677141,0.327629341136455,0.297062465806209,0.227024381258637,0.381660326691158
"kele1259",0.353772894854141,0.209371884706171,0.324566994704993,0.208811316405175,0.269214578036999,0.343046851310494,0.304825483968062,0.257370564494779,0.289222341422303,0.285167148204173,0.288197363821378,0.528060883477952,0.240051933650887,0.307089529959825,0.19315919025039,0.288062320381525,0.246893468231316,0.289009767598543,0.227414623320711,0.219252089791055,0.288670741658679,0.337287365179105,0.517475855361846,0.498295437143151,0.324880326252648,0.269237010938393,0.215170929859809,0.2832236344395,0.293284419018405,0.358464687324449,0.337952054327254,0.361530104629155,0.155119521990327,0.296856856170388,0.284920192092459,0.510417843669659,0.367044411805711,0.689368631505787,0.676509393202454,0.999999999996865,0.430680045909389,0.348030843901841,0.242543713196142,0.224588969962437,0.239596805891595,0.226655378883012,0.307899830450252,0.383632027222467,0.36266530997581,0.442963577740937,0.262726526345141,0.273173615949308,0.471849317349014,0.452044170329139,0.385147449676711,0.434993412356136,0.599147151102339,0.246220876667587,0.503223319918509,0.510230596205881,0.28512113866105,0.276967873753598,0.277458255700891,0.259999737373111,0.179827411804626,0.26801041225424,0.25088202633115,0.278181027894855,0.263278552124075,0.260615780722158,0.287050980850844,0.289858694978005,0.278083419196339,0.28659145354735,0.30668511762859,0.305757248059183,0.448609936361461,0.236179874380526,0.306514653924718,0.294002374606816,0.298389603527636,0.324520828454943,0.248777516737399,0.276164470575519,0.241776873317207,0.288289941405847,0.272743164766419,0.188317489885043,0.215535952675952,0.321486795050362,0.305762469591089,0.281797067266367,0.194689919616799,0.364048603154742
"ilok1237",0.490566037733535,0.261865895468839,0.40750420279382,0.3264559758776,0.412796491499833,0.472814560005423,0.423409400079209,0.391712408383298,0.418458576528,0.388673019378624,0.413993792594193,0.501183433605748,0.32391070760728,0.367620183284824,0.276432802574065,0.372988087548509,0.308078243576565,0.369088627693968,0.251966112835448,0.237040461805805,0.363673831104373,0.474421837965282,0.465840463596695,0.485526827354209,0.452864368409943,0.358174404828684,0.285938815637907,0.366201218927912,0.393340795151725,0.453901977605206,0.477220668948914,0.491681901341306,0.185639334755463,0.394490547225295,0.376047299261575,0.448989484221473,0.540290428036589,0.446567157583991,0.455699701700169,0.430680045909389,0.999999999995283,0.326185049638016,0.340023849730238,0.300541462386318,0.29793209793426,0.299418151208159,0.347475899756729,0.53176617789899,0.523134536661716,0.55298687832843,0.369672398130298,0.315667905264578,0.518607450601244,0.545029817756208,0.467256718483623,0.491328171044638,0.409342176947068,0.28613513479301,0.512014472739051,0.489413119482256,0.375656632954736,0.354103467127942,0.368323385541082,0.347927599931756,0.252101396663978,0.319499232959695,0.317366382345012,0.35545422897144,0.313169118911098,0.329525908881217,0.347421669239301,0.346443751870022,0.326285181622953,0.384807869833014,0.414243957144299,0.388619448242124,0.464162652856897,0.321319767359081,0.39527368539203,0.365452197851832,0.38410061744861,0.462633117652425,0.300472795017774,0.355154140923623,0.313056888081027,0.368169351975892,0.3811506850983,0.266937075222791,0.232481991386462,0.374883440054574,0.365452197851832,0.365146207845364,0.244011841874781,0.489323587565437
"ilon1239",0.283013498950631,0.163876460668151,0.242926009195909,0.18386741356871,0.241993751177954,0.312532508999967,0.246044378409496,0.208090172692529,0.235898849103744,0.225858971103772,0.236518342589347,0.31734070144612,0.16170274018498,0.258460009115704,0.174022191817956,0.251537595843804,0.212402688343611,0.237055103194731,0.201325036009428,0.190061432219391,0.233577333716043,0.263666575321532,0.29152435552388,0.330633970231318,0.290134718405521,0.222327242033986,0.201309036880497,0.224395446960934,0.209756097559952,0.307724316553813,0.294121180829822,0.274513102107834,0.141586637116766,0.260098723248637,0.229448236579491,0.381190495773331,0.313275750261212,0.323686606181108,0.341463414632481,0.348030843901841,0.326185049638016,0.999999999995122,0.212510874595064,0.203753058307565,0.212902086963562,0.157680901868983,0.256056969793987,0.296705063021528,0.305790177928056,0.303179390305377,0.216883211719301,0.202484567312166,0.329617126542056,0.327734631042499,0.279820748993204,0.284744659042991,0.378429348142955,0.21554026870336,0.330901222764394,0.320632890684554,0.267850612544488,0.228711139263625,0.24180394310866,0.196565536506525,0.149548838936518,0.207187908112149,0.215159567313493,0.25062060020897,0.213972722240728,0.20506409254392,0.253041674232543,0.254960457855281,0.211151273630843,0.251219455543547,0.279405185965894,0.248148034331797,0.437957500717581,0.16605819104084,0.235296944663857,0.268949459141866,0.229766698455368,0.26258535731842,0.219621075749,0.233369349899872,0.209445327347984,0.246317373550735,0.228255402147244,0.151389080740006,0.203968366284225,0.282209342515899,0.254279488643219,0.217845808257887,0.153109466430243,0.294699745926084
"ivat1242",0.308146613818028,0.204194182682262,0.277852263364464,0.199876227486938,0.244323860758082,0.30177535924788,0.289029264926641,0.245841140114436,0.283476293994113,0.266833489745159,0.726509279338727,0.276923270839231,0.221109105523155,0.286264584660624,0.174621978662035,0.247642198186299,0.207806388892874,0.229737361608346,0.199333424852103,0.191681931061352,0.258705084206781,0.285817831025156,0.253696082206968,0.276686610095852,0.31284555362809,0.241005482088328,0.177546548454937,0.222095490363894,0.280946579973135,0.284023867527416,0.275088003183185,0.289566319140195,0.146363676683704,0.250645517380948,0.249148811394749,0.244349115256589,0.323845467042656,0.242572658086968,0.244927787668887,0.242543713196142,0.340023849730238,0.212510874595064,0.99999999999734,0.23695599582226,0.235805638584158,0.204754889554727,0.204194182682262,0.289754459134211,0.293837543662987,0.2924664224483,0.25978812191334,0.226090736820912,0.295538226505944,0.270464346101559,0.226107540918899,0.261822316356963,0.230526982867096,0.226791248764823,0.276670715054474,0.268552913343903,0.265864082509707,0.255111958037242,0.255563643270854,0.239482800627745,0.189299409711374,0.23990750151659,0.241916670420199,0.245553156329047,0.235154307489671,0.243743311628349,0.253823417558735,0.243025305452785,0.245002975374687,0.271110617861905,0.282484173340311,0.257877635732651,0.276670715054474,0.229408555542899,0.260609687226176,0.281634332727993,0.251091382160739,0.306991158398045,0.232671466095508,0.246166405653428,0.250535168807389,0.258265501223039,0.248040618712502,0.173457097843677,0.198527714313543,0.285150503007419,0.249138063567071,0.27052740028909,0.191021888017691,0.306783067580577
"alab1246",0.325586584251844,0.240645152088743,0.368072664553519,0.21333409185476,0.257855311563369,0.296231924052076,0.321160012156723,0.266962332234895,0.318784786651725,0.30660462632499,0.286497490431232,0.241002243296605,0.318949405710346,0.308448958517017,0.191038935679047,0.337711135458718,0.277247748603399,0.345526117494914,0.224564432956055,0.222672188966936,0.30996831337657,0.304620109509615,0.228314825567464,0.225569457290342,0.336631845008521,0.326014385663126,0.291963647415202,0.329047142929018,0.336192546207482,0.321336324395473,0.302012604103756,0.291774888710408,0.152777961779575,0.31303516521925,0.342953638039823,0.223084221141948,0.301969220837867,0.227018079878145,0.244503669969078,0.224588969962437,0.300541462386318,0.203753058307565,0.23695599582226,0.999999999994681,0.295001124611345,0.215755909554132,0.192516121670995,0.294837883732193,0.301819828603812,0.291058875634283,0.317067681879761,0.29395505518224,0.265523824455117,0.276805119101378,0.187448067781757,0.241238255168241,0.222282535679404,0.320731259830215,0.24899094025331,0.234870856532425,0.275113603340929,0.335375552177928,0.277254903291855,0.31815377462644,0.423873838224131,0.270440932315397,0.270633691379245,0.271772298754081,0.24941880817638,0.271585834033104,0.289162640755804,0.256557087287992,0.288738775496759,0.287556234512317,0.408470318735637,0.340701020287594,0.27947962681494,0.26290235270543,0.337844607980472,0.326802948080598,0.32150659660942,0.319900780856938,0.229335887495982,0.319120880352196,0.266826225287428,0.293222911940323,0.332793565617445,0.179890612190677,0.212990789446635,0.361903328293583,0.316590355953079,0.341223138105378,0.220527138566773,0.312780465609889
