ID	Concept	Language	form
6039	path	MANOBO KALAMANSIG COTABATO	dalan
6040	person	MANOBO KALAMANSIG COTABATO	ətaw
6046	see	MANOBO KALAMANSIG COTABATO	ilag
6048	skin	MANOBO KALAMANSIG COTABATO	kunul
6053	star	MANOBO KALAMANSIG COTABATO	bituʔən
6054	stone	MANOBO KALAMANSIG COTABATO	batu
6060	tongue	MANOBO KALAMANSIG COTABATO	dilaʔ
6061	tooth	MANOBO KALAMANSIG COTABATO	ŋipən
6062	tree	MANOBO KALAMANSIG COTABATO	kaju
6063	two	MANOBO KALAMANSIG COTABATO	duwa
6065	water	MANOBO KALAMANSIG COTABATO	wajəg
6066	we	MANOBO KALAMANSIG COTABATO	kita
6072	you	MANOBO KALAMANSIG COTABATO	kuna
6073	I	MANOBO SARANGANI	siʔak
6080	blood	MANOBO SARANGANI	dipanog
6081	bone	MANOBO SARANGANI	toʔlan
6082	breast	MANOBO SARANGANI	soso
6088	dog	MANOBO SARANGANI	tojaŋ
6089	drink	MANOBO SARANGANI	inom
6091	ear	MANOBO SARANGANI	toliŋa
6095	eye	MANOBO SARANGANI	mata
6097	fire	MANOBO SARANGANI	apoj
6098	fish	MANOBO SARANGANI	ikan
6102	full	MANOBO SARANGANI	ponoʔ
6107	hand	MANOBO SARANGANI	bolad
6109	hear	MANOBO SARANGANI	dinog
6113	knee	MANOBO SARANGANI	boʔol
6115	leaf	MANOBO SARANGANI	dawon
6117	liver	MANOBO SARANGANI	ataj
6119	louse	MANOBO SARANGANI	koto
6122	mountain	MANOBO SARANGANI	bontod
6124	name	MANOBO SARANGANI	ŋadan
6126	new	MANOBO SARANGANI	kaliŋ
6127	night	MANOBO SARANGANI	dolom
6128	nose	MANOBO SARANGANI	idoŋ
6130	one	MANOBO SARANGANI	sobad
6131	path	MANOBO SARANGANI	dalan
6132	person	MANOBO SARANGANI	otaw
6138	see	MANOBO SARANGANI	kitaʔ
6140	skin	MANOBO SARANGANI	kindal
6145	star	MANOBO SARANGANI	bitoʔon
6146	stone	MANOBO SARANGANI	bato
6152	tongue	MANOBO SARANGANI	dilaʔ
6153	tooth	MANOBO SARANGANI	ŋipon
6154	tree	MANOBO SARANGANI	kajo
6155	two	MANOBO SARANGANI	dowa
6157	water	MANOBO SARANGANI	wajog
6158	we	MANOBO SARANGANI	sikitadon
6164	you	MANOBO SARANGANI	sikona
6165	I	MANOBO TIGWA	siʔak
6172	blood	MANOBO TIGWA	laŋəsa
6173	bone	MANOBO TIGWA	tulʔan
6174	breast	MANOBO TIGWA	susu
6180	dog	MANOBO TIGWA	asu
6181	drink	MANOBO TIGWA	inum
6183	ear	MANOBO TIGWA	taliŋa
6187	eye	MANOBO TIGWA	mata
6189	fire	MANOBO TIGWA	hapuj
6190	fish	MANOBO TIGWA	ŋalap
6194	full	MANOBO TIGWA	napənuʔ
6199	hand	MANOBO TIGWA	bəlad
6201	hear	MANOBO TIGWA	dinəg
6205	knee	MANOBO TIGWA	buʔəl
6207	leaf	MANOBO TIGWA	dəun
6209	liver	MANOBO TIGWA	atəj
6211	louse	MANOBO TIGWA	kutu
6214	mountain	MANOBO TIGWA	bubuŋan
6216	name	MANOBO TIGWA	ŋadan
6218	new	MANOBO TIGWA	bagʔu
6219	night	MANOBO TIGWA	madusiləm
6220	nose	MANOBO TIGWA	iduŋ
6222	one	MANOBO TIGWA	sabəka
6223	path	MANOBO TIGWA	dalan
6224	person	MANOBO TIGWA	ətəw
6230	see	MANOBO TIGWA	kita
6232	skin	MANOBO TIGWA	laŋgit
6237	star	MANOBO TIGWA	bituʔən
6238	stone	MANOBO TIGWA	batu
6244	tongue	MANOBO TIGWA	diləʔ
6245	tooth	MANOBO TIGWA	ŋipən
6246	tree	MANOBO TIGWA	kaju
6247	two	MANOBO TIGWA	dadua
6249	water	MANOBO TIGWA	wəig
6250	we	MANOBO TIGWA	sikanta
6256	you	MANOBO TIGWA	sikəikəw
6257	I	MANOBO WESTERN BUKIDNON	siʔak
6264	blood	MANOBO WESTERN BUKIDNON	ləŋəsa
6265	bone	MANOBO WESTERN BUKIDNON	tulan
6266	breast	MANOBO WESTERN BUKIDNON	susu
6272	dog	MANOBO WESTERN BUKIDNON	asu
6273	drink	MANOBO WESTERN BUKIDNON	inum
6275	ear	MANOBO WESTERN BUKIDNON	təliŋa
6279	eye	MANOBO WESTERN BUKIDNON	mata
6281	fire	MANOBO WESTERN BUKIDNON	hapuj
6282	fish	MANOBO WESTERN BUKIDNON	paʔit
6286	full	MANOBO WESTERN BUKIDNON	pənuʔ
6291	hand	MANOBO WESTERN BUKIDNON	bəlad
6293	hear	MANOBO WESTERN BUKIDNON	dinəg
6297	knee	MANOBO WESTERN BUKIDNON	buʔəl
6299	leaf	MANOBO WESTERN BUKIDNON	dahun
6301	liver	MANOBO WESTERN BUKIDNON	atəj
6303	louse	MANOBO WESTERN BUKIDNON	kutuʔ
6306	mountain	MANOBO WESTERN BUKIDNON	buntud
6308	name	MANOBO WESTERN BUKIDNON	ŋazan
6310	new	MANOBO WESTERN BUKIDNON	bəgu
6311	night	MANOBO WESTERN BUKIDNON	dukiləm
6312	nose	MANOBO WESTERN BUKIDNON	izuŋ
6314	one	MANOBO WESTERN BUKIDNON	səvəha
6315	path	MANOBO WESTERN BUKIDNON	dalan
6316	person	MANOBO WESTERN BUKIDNON	ətəw
6322	see	MANOBO WESTERN BUKIDNON	ahaʔ
6324	skin	MANOBO WESTERN BUKIDNON	lundis
6329	star	MANOBO WESTERN BUKIDNON	bituʔən
6330	stone	MANOBO WESTERN BUKIDNON	batu
6336	tongue	MANOBO WESTERN BUKIDNON	dilaʔ
6337	tooth	MANOBO WESTERN BUKIDNON	ŋipən
6338	tree	MANOBO WESTERN BUKIDNON	kuju
6339	two	MANOBO WESTERN BUKIDNON	dəzuwa
6341	water	MANOBO WESTERN BUKIDNON	wahig
6342	we	MANOBO WESTERN BUKIDNON	sikitəw
6348	you	MANOBO WESTERN BUKIDNON	sikəw
6349	I	MANSAKA	aku
6356	blood	MANSAKA	duguʔ
6357	bone	MANSAKA	pəsaʔ
6358	breast	MANSAKA	aba
6364	dog	MANSAKA	iduʔ
6365	drink	MANSAKA	inəm
6367	ear	MANSAKA	tariŋa
6371	eye	MANSAKA	mata
6373	fire	MANSAKA	aturun
6374	fish	MANSAKA	kaja
6378	full	MANSAKA	itmuʔ
6383	hand	MANSAKA	bəktən
6385	hear	MANSAKA	dəŋəg
6389	knee	MANSAKA	tuʔud
6391	leaf	MANSAKA	daʔun
6393	liver	MANSAKA	ataj
6395	louse	MANSAKA	kutu
6398	mountain	MANSAKA	bətaj
6400	name	MANSAKA	aran
6402	new	MANSAKA	bagu
6403	night	MANSAKA	gabi
6404	nose	MANSAKA	iluŋ
6406	one	MANSAKA	isa
6407	path	MANSAKA	daran
6408	person	MANSAKA	utaw
6414	see	MANSAKA	kitaʔ
6416	skin	MANSAKA	paris naŋ ʔutaw
6421	star	MANSAKA	bituʔun
6422	stone	MANSAKA	batu
6428	tongue	MANSAKA	dilaʔ
6429	tooth	MANSAKA	untu
6430	tree	MANSAKA	kaʔuj
6431	two	MANSAKA	duwa
6433	water	MANSAKA	tubig
6434	we	MANSAKA	kita
6440	you	MANSAKA	ikaw
6441	I	MAPUN	aku
6448	blood	MAPUN	lahaʔ
6449	bone	MAPUN	towaŋ
6450	breast	MAPUN	dakan
6454	come	MAPUN	pitu
6455	die	MAPUN	imuwa
6456	dog	MAPUN	idoʔ
6457	drink	MAPUN	inum
6459	ear	MAPUN	tiŋa
6463	eye	MAPUN	mata
6465	fire	MAPUN	api
6466	fish	MAPUN	dajiŋ
6475	hand	MAPUN	taŋan
6477	hear	MAPUN	ke
6483	leaf	MAPUN	dawun
6485	liver	MAPUN	ataj
6487	louse	MAPUN	kutu
6492	name	MAPUN	awon
6494	new	MAPUN	bahau
6495	night	MAPUN	bahaŋi
6496	nose	MAPUN	samo
6498	one	MAPUN	dambuwaʔ
6499	path	MAPUN	lan
6500	person	MAPUN	dʒama
6506	see	MAPUN	kita
6508	skin	MAPUN	kuwit
6513	star	MAPUN	potean
6514	stone	MAPUN	batu
6520	tongue	MAPUN	dalaʔ
6521	tooth	MAPUN	impon
6523	two	MAPUN	duwa
6525	water	MAPUN	boheʔ
6526	we	MAPUN	kitabi
6532	you	MAPUN	ko
6533	I	MARANAO	ako
6540	blood	MARANAO	rogoʔ
6541	bone	MARANAO	tolan
6542	breast	MARANAO	soso
6546	come	MARANAO	danon
6547	die	MARANAO	mataj
6548	dog	MARANAO	aso
6549	drink	MARANAO	inom
6551	ear	MARANAO	taŋila
6555	eye	MARANAO	mata
6557	fire	MARANAO	apoi
6558	fish	MARANAO	sedaʔ
6567	hand	MARANAO	lima
6569	hear	MARANAO	makineg
6575	leaf	MARANAO	raʔon
6577	liver	MARANAO	ataj
6579	louse	MARANAO	koto
6584	name	MARANAO	ŋaran
6586	new	MARANAO	bego
6587	night	MARANAO	gagaoiʔi
6588	nose	MARANAO	iroŋ
6590	one	MARANAO	isa
6591	path	MARANAO	lalan
6592	person	MARANAO	taw
6598	see	MARANAO	ilaj
6600	skin	MARANAO	anit
6605	star	MARANAO	bitoʔon
6606	stone	MARANAO	wato
6612	tongue	MARANAO	dilaʔ
6613	tooth	MARANAO	ŋipen
6615	two	MARANAO	doa
6617	water	MARANAO	ig
6618	we	MARANAO	kita
6624	you	MARANAO	ka
6625	I	MASBATENYO	ako
6632	blood	MASBATENYO	dugo
6633	bone	MASBATENYO	tulaŋ
6634	breast	MASBATENYO	suso
6638	come	MASBATENYO	magdajo
6639	die	MASBATENYO	mamataj
6640	dog	MASBATENYO	aso
6641	drink	MASBATENYO	maginom
6643	ear	MASBATENYO	taliŋa
6647	eye	MASBATENYO	mata
6649	fire	MASBATENYO	kalajo
6650	fish	MASBATENYO	isda
6659	hand	MASBATENYO	kamot
6661	hear	MASBATENYO	magbati
6667	leaf	MASBATENYO	dahon
6669	liver	MASBATENYO	ataj
6671	louse	MASBATENYO	kuto
6676	name	MASBATENYO	ŋaran
6678	new	MASBATENYO	bago
6679	night	MASBATENYO	gabi
6680	nose	MASBATENYO	iroŋ
6682	one	MASBATENYO	isad
6683	path	MASBATENYO	dalan
6684	person	MASBATENYO	tawo
6690	see	MASBATENYO	magkita
6692	skin	MASBATENYO	panit
6697	star	MASBATENYO	bituon
6698	stone	MASBATENYO	bato
6704	tongue	MASBATENYO	dila
6705	tooth	MASBATENYO	ŋipon
6707	two	MASBATENYO	duha
6709	water	MASBATENYO	tubig
6710	we	MASBATENYO	kita
6716	you	MASBATENYO	ikaw
6717	I	MINANGALI LOWER TANUDAN KALINGA	sakon
6724	blood	MINANGALI LOWER TANUDAN KALINGA	da8a
6725	bone	MINANGALI LOWER TANUDAN KALINGA	tuŋa8
6730	come	MINANGALI LOWER TANUDAN KALINGA	umali
6731	die	MINANGALI LOWER TANUDAN KALINGA	natoj
6732	dog	MINANGALI LOWER TANUDAN KALINGA	asu
6733	drink	MINANGALI LOWER TANUDAN KALINGA	uminum
6735	ear	MINANGALI LOWER TANUDAN KALINGA	iŋa
6739	eye	MINANGALI LOWER TANUDAN KALINGA	ata
6741	fire	MINANGALI LOWER TANUDAN KALINGA	apuj
6742	fish	MINANGALI LOWER TANUDAN KALINGA	ugadiw
6751	hand	MINANGALI LOWER TANUDAN KALINGA	ima
6753	hear	MINANGALI LOWER TANUDAN KALINGA	doŋo8
6759	leaf	MINANGALI LOWER TANUDAN KALINGA	tubu
6761	liver	MINANGALI LOWER TANUDAN KALINGA	agtoj
6763	louse	MINANGALI LOWER TANUDAN KALINGA	kutu
6768	name	MINANGALI LOWER TANUDAN KALINGA	ŋadan
6770	new	MINANGALI LOWER TANUDAN KALINGA	kaka8a
6771	night	MINANGALI LOWER TANUDAN KALINGA	labi
6772	nose	MINANGALI LOWER TANUDAN KALINGA	oŋo8
6774	one	MINANGALI LOWER TANUDAN KALINGA	osan
6775	path	MINANGALI LOWER TANUDAN KALINGA	ka8sa
6776	person	MINANGALI LOWER TANUDAN KALINGA	tagu
6782	see	MINANGALI LOWER TANUDAN KALINGA	ilan
6784	skin	MINANGALI LOWER TANUDAN KALINGA	kublit
6789	star	MINANGALI LOWER TANUDAN KALINGA	bituwon
6790	stone	MINANGALI LOWER TANUDAN KALINGA	batu
6796	tongue	MINANGALI LOWER TANUDAN KALINGA	dela
6797	tooth	MINANGALI LOWER TANUDAN KALINGA	baba
6799	two	MINANGALI LOWER TANUDAN KALINGA	duwa
6801	water	MINANGALI LOWER TANUDAN KALINGA	danum
6802	we	MINANGALI LOWER TANUDAN KALINGA	ditaku
6808	you	MINANGALI LOWER TANUDAN KALINGA	sika
6809	I	MOKSHA	mon
6810	all	MOKSHA	sjembje
6811	ash	MOKSHA	kulu
6812	big	MOKSHA	ocju
6813	bird	MOKSHA	narmo5
6814	bite	MOKSHA	suskoms
6815	black	MOKSHA	ravZa
6816	blood	MOKSHA	vjer
6817	bone	MOKSHA	pakarj
6818	breast	MOKSHA	potja
6819	burn	MOKSHA	paloms
6820	cloud	MOKSHA	kovol
6821	cold	MOKSHA	keljmje
6822	come	MOKSHA	sams
6823	die	MOKSHA	kuloms
6824	dog	MOKSHA	pi5e
6825	drink	MOKSHA	sjimoms
6826	dry	MOKSHA	kosjke
6827	ear	MOKSHA	pilje
6828	earth	MOKSHA	moda
6829	eat	MOKSHA	jarxcams
6830	egg	MOKSHA	al
6831	eye	MOKSHA	sjeljmje
6832	feather	MOKSHA	tolga
6833	fire	MOKSHA	tol
6834	fish	MOKSHA	kal
6835	flesh	MOKSHA	pal
6836	fly	MOKSHA	ljijems
6837	foot	MOKSHA	piljge
6838	full	MOKSHA	paSksje
6839	good	MOKSHA	para
6840	grease	MOKSHA	kuja
6841	green	MOKSHA	piZe
6842	hair	MOKSHA	Sajarj
6843	hand	MOKSHA	kadj
6844	head	MOKSHA	prja
6845	hear	MOKSHA	marjams
6846	horn	MOKSHA	sjura
6847	hot	MOKSHA	ljambje
6848	kill	MOKSHA	Savoms
6849	knee	MOKSHA	elj
6850	know	MOKSHA	sodams
6851	leaf	MOKSHA	lopa
6852	lie	MOKSHA	madozj aSCjems
6853	liver	MOKSHA	maksa
6854	long	MOKSHA	kuvaka
6855	louse	MOKSHA	sji
6856	man	MOKSHA	alja
6857	moon	MOKSHA	kov
6858	mountain	MOKSHA	panda
6859	mouth	MOKSHA	kurga
6860	name	MOKSHA	ljem
6861	neck	MOKSHA	sjaldaz
6862	new	MOKSHA	od
6863	night	MOKSHA	vje
6864	nose	MOKSHA	Salxka
6865	not	MOKSHA	af
6866	one	MOKSHA	fka
6867	path	MOKSHA	jan
6868	person	MOKSHA	loma5
6869	rain	MOKSHA	pizjem
6870	red	MOKSHA	jakstjerj
6871	root	MOKSHA	jur
6872	sand	MOKSHA	Suvar
6873	say	MOKSHA	azoms
6874	see	MOKSHA	5ajems
6875	sit	MOKSHA	aSCjems ozada
6876	skin	MOKSHA	kisjke
6877	sleep	MOKSHA	udoms
6878	small	MOKSHA	jomla
6879	smoke	MOKSHA	kaCam
6880	stand	MOKSHA	aSCjems stjada
6881	star	MOKSHA	tjaStje
6882	stone	MOKSHA	kev
6883	sun	MOKSHA	Si
6884	swim	MOKSHA	ujems
6885	tail	MOKSHA	pula
6886	that	MOKSHA	sja
6887	this	MOKSHA	tja
6888	tongue	MOKSHA	kalj
6889	tooth	MOKSHA	pej
6890	tree	MOKSHA	Sufta
6891	two	MOKSHA	kafta
6892	walk	MOKSHA	jakams
6893	water	MOKSHA	vjedj
6894	we	MOKSHA	mji5
6895	what	MOKSHA	mjezje
6896	white	MOKSHA	akSa
6897	who	MOKSHA	kije
6898	woman	MOKSHA	ava
6899	yellow	MOKSHA	tjuZa
6900	you	MOKSHA	ton
6901	I	MOLBOG	aku
6908	blood	MOLBOG	dahaʔ
6909	bone	MOLBOG	tulaŋ
6910	breast	MOLBOG	duduʔ
6914	come	MOLBOG	kuan
6915	die	MOLBOG	patoj
6916	dog	MOLBOG	idoŋ
6917	drink	MOLBOG	inum
6919	ear	MOLBOG	toliŋa
6923	eye	MOLBOG	mata
6925	fire	MOLBOG	apuj
6926	fish	MOLBOG	sodaʔ
6930	full	MOLBOG	ponuʔ
6935	hand	MOLBOG	loŋon
6937	hear	MOLBOG	doŋog
6938	horn	MOLBOG	tanduk
6941	knee	MOLBOG	bulanbulan tukud
6943	leaf	MOLBOG	doʔun
6945	liver	MOLBOG	atoj
6947	louse	MOLBOG	kutu
6950	mountain	MOLBOG	bukid
6952	name	MOLBOG	ŋadan
6954	new	MOLBOG	bagu
6955	night	MOLBOG	gobi
6956	nose	MOLBOG	oduŋ
6958	one	MOLBOG	isaʔ
6959	path	MOLBOG	dalan
6960	person	MOLBOG	dʒolama
6966	see	MOLBOG	lotog
6968	skin	MOLBOG	kulit
6973	star	MOLBOG	bituʔon
6974	stone	MOLBOG	batu
6975	sun	MOLBOG	odow
6980	tongue	MOLBOG	dilaʔ
6981	tooth	MOLBOG	nipon
6982	tree	MOLBOG	kaju
6983	two	MOLBOG	dua
6985	water	MOLBOG	danum
6986	we	MOLBOG	kaj
6992	you	MOLBOG	ko
6993	I	MONGOLIAN	pji
7000	blood	MONGOLIAN	tʃus
7001	bone	MONGOLIAN	jas
7002	breast	MONGOLIAN	mem
7006	come	MONGOLIAN	iri
7008	dog	MONGOLIAN	murtux
7009	drink	MONGOLIAN	untLa
7011	ear	MONGOLIAN	Chix
7015	eye	MONGOLIAN	nut
7017	fire	MONGOLIAN	GaL
7018	fish	MONGOLIAN	caGas
7022	full	MONGOLIAN	puthiŋ
7027	hand	MONGOLIAN	Gar
7029	hear	MONGOLIAN	sonso
7030	horn	MONGOLIAN	iwir
7033	knee	MONGOLIAN	uwtug
7035	leaf	MONGOLIAN	nawCh
7037	liver	MONGOLIAN	iLig
7039	louse	MONGOLIAN	pos
7042	mountain	MONGOLIAN	uL
7044	name	MONGOLIAN	nir
7046	new	MONGOLIAN	Sin
7047	night	MONGOLIAN	Sunu
7048	nose	MONGOLIAN	xamar
7050	one	MONGOLIAN	nik
7051	path	MONGOLIAN	cam
7052	person	MONGOLIAN	xuŋ
7058	see	MONGOLIAN	uci
7060	skin	MONGOLIAN	Erjs
7065	star	MONGOLIAN	ot
7066	stone	MONGOLIAN	ChuLu
7067	sun	MONGOLIAN	nar
7072	tongue	MONGOLIAN	xiL
7073	tooth	MONGOLIAN	Sut
7074	tree	MONGOLIAN	mot
7075	two	MONGOLIAN	xojor
7077	water	MONGOLIAN	us
7078	we	MONGOLIAN	pjit
7084	you	MONGOLIAN	Chi
7085	I	MORO MAGINDANAU	aku
7093	bone	MORO MAGINDANAU	tulan
7094	breast	MORO MAGINDANAU	susu
7098	come	MORO MAGINDANAU	sia
7099	die	MORO MAGINDANAU	mataj
7100	dog	MORO MAGINDANAU	asu
7101	drink	MORO MAGINDANAU	inum
7103	ear	MORO MAGINDANAU	taŋila
7107	eye	MORO MAGINDANAU	mata
7109	fire	MORO MAGINDANAU	apuj
7110	fish	MORO MAGINDANAU	seda
7114	full	MORO MAGINDANAU	napunu
7119	hand	MORO MAGINDANAU	lima
7121	hear	MORO MAGINDANAU	kinug
7122	horn	MORO MAGINDANAU	siduŋ
7125	knee	MORO MAGINDANAU	alub
7127	leaf	MORO MAGINDANAU	laun
7129	liver	MORO MAGINDANAU	ataj limpa
7134	mountain	MORO MAGINDANAU	palau
7136	name	MORO MAGINDANAU	ŋalan
7138	new	MORO MAGINDANAU	bagu
7139	night	MORO MAGINDANAU	magabi
7140	nose	MORO MAGINDANAU	iluŋ
7142	one	MORO MAGINDANAU	isa
7143	path	MORO MAGINDANAU	lalan
7144	person	MORO MAGINDANAU	lanas
7150	see	MORO MAGINDANAU	ilaj
7152	skin	MORO MAGINDANAU	upis
7157	star	MORO MAGINDANAU	bitu
7158	stone	MORO MAGINDANAU	uatu
7159	sun	MORO MAGINDANAU	sinaŋ
7164	tongue	MORO MAGINDANAU	dila
7165	tooth	MORO MAGINDANAU	ŋipun
7166	tree	MORO MAGINDANAU	kaju
7167	two	MORO MAGINDANAU	dua
7169	water	MORO MAGINDANAU	ig
7170	we	MORO MAGINDANAU	ta
7176	you	MORO MAGINDANAU	ka
7177	I	NORTHERN CATANDUANES	ʔaku
7184	blood	NORTHERN CATANDUANES	duguʔ
7185	bone	NORTHERN CATANDUANES	tuʔraŋ
7186	breast	NORTHERN CATANDUANES	susu
7190	come	NORTHERN CATANDUANES	ʔabut
7191	die	NORTHERN CATANDUANES	daʔan
7192	dog	NORTHERN CATANDUANES	ʔajam
7193	drink	NORTHERN CATANDUANES	ʔinum
7195	ear	NORTHERN CATANDUANES	tariŋa
7199	eye	NORTHERN CATANDUANES	mata
7201	fire	NORTHERN CATANDUANES	karaju
7202	fish	NORTHERN CATANDUANES	ʔisdaʔ
7206	full	NORTHERN CATANDUANES	buta
7211	hand	NORTHERN CATANDUANES	kamut
7213	hear	NORTHERN CATANDUANES	duŋug
7214	horn	NORTHERN CATANDUANES	suŋaj
7217	knee	NORTHERN CATANDUANES	tuhud
7219	leaf	NORTHERN CATANDUANES	dahun
7221	liver	NORTHERN CATANDUANES	ʔataj
7223	louse	NORTHERN CATANDUANES	kutu
7226	mountain	NORTHERN CATANDUANES	burud
7228	name	NORTHERN CATANDUANES	ŋaran
7230	new	NORTHERN CATANDUANES	baʔgu
7231	night	NORTHERN CATANDUANES	gaʔbi
7232	nose	NORTHERN CATANDUANES	ʔiluŋ
7234	one	NORTHERN CATANDUANES	saduʔ
7235	path	NORTHERN CATANDUANES	daran
7236	person	NORTHERN CATANDUANES	tahu
7242	see	NORTHERN CATANDUANES	taʔnaw
7244	skin	NORTHERN CATANDUANES	panit
7249	star	NORTHERN CATANDUANES	bituʔun
7250	stone	NORTHERN CATANDUANES	batu
7251	sun	NORTHERN CATANDUANES	ʔardaw
7256	tongue	NORTHERN CATANDUANES	dilaʔ
7257	tooth	NORTHERN CATANDUANES	tiŋu
7258	tree	NORTHERN CATANDUANES	kahuj
7259	two	NORTHERN CATANDUANES	dawha
7261	water	NORTHERN CATANDUANES	tubig
7262	we	NORTHERN CATANDUANES	kita
7268	you	NORTHERN CATANDUANES	kamu
7269	I	NORTHERN SORSOGON	ʔaku
7276	blood	NORTHERN SORSOGON	duguʔ
7277	bone	NORTHERN SORSOGON	tulʔaŋ
7278	breast	NORTHERN SORSOGON	susu
7282	come	NORTHERN SORSOGON	ʔabut
7283	die	NORTHERN SORSOGON	mataj
7284	dog	NORTHERN SORSOGON	ʔajam
7285	drink	NORTHERN SORSOGON	ʔinum
7287	ear	NORTHERN SORSOGON	taliŋa
7291	eye	NORTHERN SORSOGON	mata
7293	fire	NORTHERN SORSOGON	kalaju
7294	fish	NORTHERN SORSOGON	siraʔ
7298	full	NORTHERN SORSOGON	punuʔ
7303	hand	NORTHERN SORSOGON	kamut
7305	hear	NORTHERN SORSOGON	matiʔ
7306	horn	NORTHERN SORSOGON	suŋaj
7309	knee	NORTHERN SORSOGON	tuhud
7311	leaf	NORTHERN SORSOGON	dahun
7313	liver	NORTHERN SORSOGON	ʔataj
7315	louse	NORTHERN SORSOGON	kutu
7318	mountain	NORTHERN SORSOGON	bulud
7320	name	NORTHERN SORSOGON	ŋaran
7322	new	NORTHERN SORSOGON	bagʔu
7323	night	NORTHERN SORSOGON	gabʔi
7324	nose	NORTHERN SORSOGON	ʔiluŋ
7326	one	NORTHERN SORSOGON	ʔisad
7327	path	NORTHERN SORSOGON	dalan
7328	person	NORTHERN SORSOGON	tawu
7334	see	NORTHERN SORSOGON	kita
7336	skin	NORTHERN SORSOGON	panit
7341	star	NORTHERN SORSOGON	bituʔun
7342	stone	NORTHERN SORSOGON	batu
7343	sun	NORTHERN SORSOGON	ʔadlaw
7348	tongue	NORTHERN SORSOGON	dilaʔ
7349	tooth	NORTHERN SORSOGON	ŋipun
7350	tree	NORTHERN SORSOGON	kahuj
7351	two	NORTHERN SORSOGON	duwa
7353	water	NORTHERN SORSOGON	tubig
7354	we	NORTHERN SORSOGON	kita
7360	you	NORTHERN SORSOGON	kamu
7361	I	OAS	ʔaku
7368	blood	OAS	ruguʔ
7369	bone	OAS	tuʔlaŋ
7370	breast	OAS	susu
7374	come	OAS	ratiŋ
7375	die	OAS	giran
7376	dog	OAS	ʔajam
7377	drink	OAS	ʔinum
7379	ear	OAS	taliŋa
7383	eye	OAS	mata
7385	fire	OAS	kalaju
7386	fish	OAS	ʔisraʔ
7390	full	OAS	punuʔ
7395	hand	OAS	kamit
7397	hear	OAS	riŋig
7398	horn	OAS	suŋuj
7401	knee	OAS	tuʔud
7403	leaf	OAS	dawun
7405	liver	OAS	ʔataj
7407	louse	OAS	kutu
7410	mountain	OAS	bukid
7412	name	OAS	ŋaran
7414	new	OAS	baʔgu
7415	night	OAS	gaʔbi
7416	nose	OAS	ʔuruŋ
7418	one	OAS	ʔisad
7419	path	OAS	raran
7420	person	OAS	tawu
7426	see	OAS	kita
7428	skin	OAS	kulit
7433	star	OAS	bituʔun
7434	stone	OAS	batu
7435	sun	OAS	ʔanriw
7440	tongue	OAS	dilaʔ
7441	tooth	OAS	ŋipin
7442	tree	OAS	kawuj
7443	two	OAS	duwa
7445	water	OAS	tubig
7446	we	OAS	kita
7452	you	OAS	kamu
7453	I	PALAWANO BATAK	aku
7460	blood	PALAWANO BATAK	tagək
7461	bone	PALAWANO BATAK	tulaŋ
7462	breast	PALAWANO BATAK	dudu
7466	come	PALAWANO BATAK	muʔatkakaʔini
7467	die	PALAWANO BATAK	napataj
7468	dog	PALAWANO BATAK	kədəŋ
7469	drink	PALAWANO BATAK	inum
7471	ear	PALAWANO BATAK	taliŋa
7475	eye	PALAWANO BATAK	mata
7477	fire	PALAWANO BATAK	apuj
7478	fish	PALAWANO BATAK	sədaʔ
7487	hand	PALAWANO BATAK	alima
7489	hear	PALAWANO BATAK	batiʔ
7495	leaf	PALAWANO BATAK	daun
7497	liver	PALAWANO BATAK	ataj
7499	louse	PALAWANO BATAK	kutu
7504	name	PALAWANO BATAK	ŋaran
7506	new	PALAWANO BATAK	bagu
7507	night	PALAWANO BATAK	dələm
7508	nose	PALAWANO BATAK	uruŋ
7510	one	PALAWANO BATAK	əsa
7511	path	PALAWANO BATAK	dalan
7512	person	PALAWANO BATAK	taw
7518	see	PALAWANO BATAK	ləgan
7520	skin	PALAWANO BATAK	kulit
7525	star	PALAWANO BATAK	panakonun
7526	stone	PALAWANO BATAK	batu
7532	tongue	PALAWANO BATAK	dilaʔ
7533	tooth	PALAWANO BATAK	nipən
7535	two	PALAWANO BATAK	dua
7537	water	PALAWANO BATAK	danum
7538	we	PALAWANO BATAK	kitami
7544	you	PALAWANO BATAK	ikaw
7545	I	PANGASINAN	siak
7552	blood	PANGASINAN	dala
7553	bone	PANGASINAN	pokel
7554	breast	PANGASINAN	suso
7558	come	PANGASINAN	laka
7559	die	PANGASINAN	unpatej
7560	dog	PANGASINAN	aso
7561	drink	PANGASINAN	inom
7563	ear	PANGASINAN	lajag
7567	eye	PANGASINAN	mata
7569	fire	PANGASINAN	poʔol
7570	fish	PANGASINAN	sira
7579	hand	PANGASINAN	lima
7581	hear	PANGASINAN	deŋuel
7587	leaf	PANGASINAN	buloŋ
7589	liver	PANGASINAN	altej
7591	louse	PANGASINAN	kuto
7596	name	PANGASINAN	ŋaran
7598	new	PANGASINAN	balo
7599	night	PANGASINAN	labi
7600	nose	PANGASINAN	eleŋ
7602	one	PANGASINAN	sakej
7604	person	PANGASINAN	to
7610	see	PANGASINAN	neŋneŋ
7612	skin	PANGASINAN	balat
7617	star	PANGASINAN	biteuen
7618	stone	PANGASINAN	bato
7624	tongue	PANGASINAN	dila
