ID	CONCEPT	DOCULECT	FORM	TOKENS
3342	name	MARINDUQUE TAGALOG	paŋalan	p a ŋ a l a n
3382	name	MASBATENYO	ŋaran	ŋ a r a n
3422	name	MINANGALI LOWER TANUDAN KALINGA	ŋadan	ŋ a d a n
3462	name	MOKSHA	ljem	l j e m
3502	name	MOLBOG	ŋadan	ŋ a d a n
3542	name	MOLBOG 2	ŋadan	ŋ a d a n
3582	name	MONGOLIAN	nir	n i r
3622	name	MORO MAGINDANAU	ŋalan	ŋ a l a n
3662	name	NAGA	ŋaran	ŋ a r a n
3702	name	NORTHERN CATANDUANES	ŋaran	ŋ a r a n
3742	name	NORTHERN SORSOGON	ŋaran	ŋ a r a n
3782	name	OAS	ŋaran	ŋ a r a n
3822	name	PALAWANO BATAK	ŋaran	ŋ a r a n
3862	name	PANGASINAN	ŋaran	ŋ a r a n
3902	name	PANGUTARAN SAMA	on	o n
3942	name	PANGUTARAN SAMA (1)	on	o n
3982	name	PROTO PALAWAN	ŋaran	ŋ a r a n
4022	name	QUEZON PALAWAN	ŋaran	ŋ a r a n
4062	name	ROMBLOMANON 1	ŋajan	ŋ a j a n
4102	name	ROMBLOMANON 2	tawag	t a w a g
4142	name	SAMAL	oon	oo n
4182	name	SAMBAL BOTOLAN	ŋalan	ŋ a l a n
4222	name	SANGIL	aleŋ	a l e ŋ
4262	name	SANGIL SARANGANI ISLANDS	aleŋ	a l e ŋ
4302	name	SEDANG	inai	i n a i
4382	name	SOGODNIN BORACAY	ŋaran	ŋ a r a n
4422	name	SOUTH SAAMI	nomə	n o m ə
4462	name	SOUTHERN CATANDUANES	ŋalan	ŋ a l a n
4502	name	SOUTHERN SORSOGON	ŋaran	ŋ a r a n
4542	name	SOUTHWEST PALAWANO	ŋaran	ŋ a r a n
4582	name	SPANISH	nombre	n o m b r e
4622	name	SUBANON SIOCON	ŋalan	ŋ a l a n
4662	name	SUBANUN SINDANGAN	ŋalan	ŋ a l a n
4702	name	SURIGAONON	ŋajan	ŋ a j a n
4742	name	TAGABAWA	ŋadan	ŋ a d a n
4782	name	TAGABILI	boluj	b o l u j
4822	name	TAGALOG	paŋalan	p a ŋ a l a n
4862	name	TAGBANUA ABORLAN	ŋaran	ŋ a r a n
4902	name	TAGBANWA ABORLAN	ŋaran	ŋ a r a n
4942	name	TAGBANWA KALAMIAN	aran	a r a n
4982	name	TALAANDIG BINUKID	ŋaran	ŋ a r a n
5022	name	TAMBUNAN DUSUN	ŋaran	ŋ a r a n
5062	name	TAUSUG	ŋan	ŋ a n
5102	name	TAUT BATU	ŋaran	ŋ a r a n
5142	name	TBOLI TAGABILI	boluj	b o l u j
5182	name	TIMUGON MURUT	galan	g a l a n
5222	name	TIRURAY	dawet	d a w e t
5262	name	TURKISH	isim	i s i m
5302	name	UGARITIC	Sm	s m
5342	name	WARAY WARAY	ŋaran	ŋ a r a n
5382	name	YAKAN	alen	a l e n
5422	name	YOGAD	nagan	n a g a n
5462	name	ZAMBOANGUENO	nombre	n o m b r e
5502	name	IMOROD	ŋaran	ŋ a r a n
5542	name	BABUYAN	ŋaran	ŋ a r a n
5582	name	BISAYA SABAH	naran	n a r a n
5622	name	FINALLIG	ŋadan	ŋ a d a n
5662	name	HILIGAYNON	ŋalan	ŋ a l a n
5702	name	INABAKNON	aron	a r o n
5742	name	IRARALAY IVATAN	ŋaran	ŋ a r a n
5782	name	ISAMORONG IVATAN	ŋaran	ŋ a r a n
5822	name	IVASAY IVATAN	ŋaran	ŋ a r a n
5862	name	KANKANAEY	ŋadan	ŋ a d a n
5902	name	LIMOS KALINGA	ŋadan	ŋ a d a n
5942	name	MANDAYAN BOSO	galan	g a l a n
5982	name	MANDAYAN CARAGA	galan	g a l a n
6022	name	MANDAYAN ISLAM PISO	gaan	g aa n
6062	name	MANSAKA 2	galan	g a l a n
6102	name	PROTO SOUTHERN MINDANAO	dagit	d a g i t
6142	name	SINAUNA	ŋaran	ŋ a r a n
6182	name	SOUTHERN KALINGA	ŋaCan	ŋ a c a n
23	new	AGTA	bagu	b a g u
63	new	AKLANON	bagʔuh	b a g ʔ u h
103	new	ATTA PAMPLONA	bagu	b a g u
143	new	BALANGAW	kaʔʔamma	k a ʔʔ a mm a
183	new	BALANGINGI SAMA	bahaʔu	b a h a ʔ u
223	new	BALANGINGI SAMA (1)	bahaʔu	b a h a ʔ u
263	new	BASQUE	berri	b e rr i
303	new	BATAK PALAWAN	baʔgu	b a ʔ g u
343	new	BILAAN KORONADAL	falami	f a l a m i
383	new	BILAAN SARANGANI	falami	f a l a m i
423	new	BINUKID	bagʔu	b a g ʔ u
463	new	BONGGI	baru	b a r u
503	new	BONTOC GUINAANG	balo	b a l o
543	new	BROOKES POINT PALAWAN	bagu	b a g u
583	new	BUHI	bagʔu	b a g ʔ u
623	new	BUHINON ALBAY BICOLANO	bago	b a g o
663	new	BUKIDNON BINUKID	bagʔu	b a g ʔ u
703	new	BUTUANON	bago	b a g o
743	new	CAIJIA	Sin	s i n
783	new	CANIPAAN PALAWAN	bagu	b a g u
823	new	CASIGURAN NEGRITO	bigo	b i g o
863	new	CEBUANO	bagu	b a g u
903	new	CENTRAL BICOLANO	bagʔo	b a g ʔ o
943	new	CENTRAL BONTOC	balu	b a l u
983	new	CENTRAL DUSUN	wagu	w a g u
1023	new	CENTRAL TAGBANWA	bago	b a g o
1063	new	CUYONON	bagoʔ	b a g o ʔ
1103	new	DARAGA	baʔgu	b a ʔ g u
1143	new	DUMAGAT CASIGURAN	biguʔ	b i g u ʔ
1183	new	DUPANINGAN AGTA	biguʔ	b i g u ʔ
1223	new	ENGLISH	nu	n u
1263	new	ESKAYAN	tibil	t i b i l
1303	new	ESTONIAN	us	u s
1343	new	FINNISH	uusi	uu s i
1383	new	FUZHOU CHINESE	8iŋ	i ŋ
1423	new	GADDANG	bawu	b a w u
1463	new	HANUNOO	badʔu	b a d ʔ u
1503	new	HIGAONON BINUKID	bagʔu	b a g ʔ u
1543	new	HUNGARIAN	idʒ	i dʒ
1583	new	IBALOI	bado	b a d o
1623	new	IBANAG	bagu	b a g u
1663	new	IDAAN	bagku	b a g k u
1703	new	IFUGAO AMGANAD	paʔʔala	p a ʔʔ a l a
1743	new	IFUGAO BATAD	paʔʔamma	p a ʔʔ a mm a
1783	new	IFUGAO BAYNINAN	balu	b a l u
1823	new	ILOKANO	baro	b a r o
1863	new	ILONGOT KAKIDUGEN	bəgu	b ə g u
1903	new	INIBALOI	bado	b a d o
1943	new	IRANUN	bagu	b a g u
1983	new	IRIGA	bagu	b a g u
2023	new	ISNAG	baru	b a r u
2063	new	ISNEG	bagu	b a g u
2103	new	ITAWIT	bEhu	b <?> u
2143	new	ITBAYATEN BATANES ISLANDS	vaʔjuʔ	v a ʔ j u ʔ
2223	new	IVATAN BATANES ISLANDS	vaʔjoʔ	v a ʔ j o ʔ
2263	new	JAPANESE	ataraSi	a t a r a s i
2303	new	KADAZAN	vagu	v a g u
2343	new	KAGAYANEN	bagʔu	b a g ʔ u
2383	new	KALAGAN	bagu	b a g u
2423	new	KALINGA GUINAANG	aʔʔopja	a ʔʔ o p j a
2463	new	KALINGA LIMOS	bagu	b a g u
2503	new	KALLAHAN KAYAPA PROPER	ballu	b a ll u
2543	new	KALLAHAN KELEYQIQ IFUGAO	baluh	b a l u h
2583	new	KANKANAY NORTHERN	balo	b a l o
2623	new	KAPAMPANGAN	baju	b a j u
2663	new	KINARAY A	bagʔo	b a g ʔ o
2703	new	KOREAN	sEroun	s æ r o u n
2743	new	LEGAZPI	baʔgu	b a ʔ g u
2783	new	LIBON	bagu	b a g u
2823	new	LIVE	uc	u c
2863	new	MAGUINDANAO	bEgu	b æ g u
2903	new	MAMANWA	bagʔo	b a g ʔ o
2943	new	MANOBO ATA	iam	i a m
2983	new	MANOBO DIBABAWON	bajaʔ	b a j a ʔ
3023	new	MANOBO ILIANEN	bəhu	b ə h u
3063	new	MANOBO KALAMANSIG COTABATO	magtu	m a g t u
3103	new	MANOBO SARANGANI	kaliŋ	k a l i ŋ
3143	new	MANOBO TIGWA	bagʔu	b a g ʔ u
3183	new	MANOBO WESTERN BUKIDNON	bəgu	b ə g u
3223	new	MANSAKA	bagu	b a g u
3263	new	MAPUN	bahau	b a h a u
3303	new	MARANAO	bego	b e g o
3343	new	MARINDUQUE TAGALOG	bagu	b a g u
3383	new	MASBATENYO	bago	b a g o
3423	new	MINANGALI LOWER TANUDAN KALINGA	kaka8a	k a k a a
3463	new	MOKSHA	od	o d
3503	new	MOLBOG	bagu	b a g u
3543	new	MOLBOG 2	baʔgu	b a ʔ g u
3583	new	MONGOLIAN	Sin	s i n
3623	new	MORO MAGINDANAU	bagu	b a g u
3663	new	NAGA	baʔgu	b a ʔ g u
3703	new	NORTHERN CATANDUANES	baʔgu	b a ʔ g u
3743	new	NORTHERN SORSOGON	bagʔu	b a g ʔ u
3783	new	OAS	baʔgu	b a ʔ g u
3823	new	PALAWANO BATAK	bagu	b a g u
3863	new	PANGASINAN	balo	b a l o
3903	new	PANGUTARAN SAMA	bahu	b a h u
3943	new	PANGUTARAN SAMA (1)	bahu	b a h u
3983	new	PROTO PALAWAN	baʔgu	b a ʔ g u
4023	new	QUEZON PALAWAN	baʔgu	b a ʔ g u
4063	new	ROMBLOMANON 1	bagʔo	b a g ʔ o
4103	new	ROMBLOMANON 2	bagʔu	b a g ʔ u
4143	new	SAMAL	bahaʔu	b a h a ʔ u
4183	new	SAMBAL BOTOLAN	bajo	b a j o
4223	new	SANGIL	buru	b u r u
4263	new	SANGIL SARANGANI ISLANDS	buru	b u r u
4303	new	SEDANG	neo	n e o
4343	new	SIBUTU SOUTHERN SAMA	bahau	b a h a u
4383	new	SOGODNIN BORACAY	badjo	b a d j o
4423	new	SOUTH SAAMI	orə	o r ə
4463	new	SOUTHERN CATANDUANES	bagʔu	b a g ʔ u
4503	new	SOUTHERN SORSOGON	bagʔu	b a g ʔ u
4543	new	SOUTHWEST PALAWANO	bago	b a g o
4583	new	SPANISH	nuevo	n u e v o
4623	new	SUBANON SIOCON	bogu	b o g u
4663	new	SUBANUN SINDANGAN	bəgu	b ə g u
4703	new	SURIGAONON	bago	b a g o
4743	new	TAGABAWA	mantu	m a n t u
4783	new	TAGABILI	lomih	l o m i h
4823	new	TAGALOG	bago	b a g o
4863	new	TAGBANUA ABORLAN	baʔgu	b a ʔ g u
4903	new	TAGBANWA ABORLAN	baʔgu	b a ʔ g u
4943	new	TAGBANWA KALAMIAN	bakluʔ	b a k l u ʔ
4983	new	TALAANDIG BINUKID	bagʔu	b a g ʔ u
5023	new	TAMBUNAN DUSUN	wagu	w a g u
5063	new	TAUSUG	baʔguh	b a ʔ g u h
5103	new	TAUT BATU	baʔgu	b a ʔ g u
5143	new	TBOLI TAGABILI	lomih	l o m i h
5183	new	TIMUGON MURUT	agu	a g u
5223	new	TIRURAY	antu	a n t u
5263	new	TURKISH	jeni	j e n i
5303	new	UGARITIC	Xd8	x d
5343	new	WARAY WARAY	bago	b a g o
5383	new	YAKAN	baʔahu	b a ʔ a h u
5423	new	YOGAD	bagu	b a g u
5463	new	ZAMBOANGUENO	nwebo	nw e b o
5503	new	IMOROD	vajo	v a j o
5543	new	BABUYAN	bajo	b a j o
5583	new	BISAYA SABAH	agu	a g u
5623	new	FINALLIG	fiaro	f i a r o
5663	new	HILIGAYNON	bago	b a g o
5703	new	INABAKNON	bagʔo	b a g ʔ o
5743	new	IRARALAY IVATAN	vajo	v a j o
5783	new	ISAMORONG IVATAN	vajo	v a j o
5823	new	IVASAY IVATAN	vajo	v a j o
5863	new	KANKANAEY	balo	b a l o
5903	new	LIMOS KALINGA	bagu	b a g u
5943	new	MANDAYAN BOSO	bagu	b a g u
6023	new	MANDAYAN ISLAM PISO	bagu	b a g u
6063	new	MANSAKA 2	bagu	b a g u
6103	new	PROTO SOUTHERN MINDANAO	palami	p a l a m i
6143	new	SINAUNA	baʔju	b a ʔ j u
6183	new	SOUTHERN KALINGA	ara	a r a
24	night	AGTA	hiklom	h i k l o m
64	night	AKLANON	gabiʔih	g a b i ʔ i h
104	night	ATTA PAMPLONA	gabi	g a b i
144	night	BALANGAW	labi	l a b i
184	night	BALANGINGI SAMA	saŋom	s a ŋ o m
224	night	BALANGINGI SAMA (1)	saŋom	s a ŋ o m
264	night	BASQUE	gau	g a u
304	night	BATAK PALAWAN	dələm	d ə l ə m
344	night	BILAAN KORONADAL	butaŋ	b u t a ŋ
384	night	BILAAN SARANGANI	butaŋ	b u t a ŋ
424	night	BINUKID	daləman	d a l ə m a n
464	night	BONGGI	raobi	r a o b i
504	night	BONTOC GUINAANG	labi	l a b i
544	night	BROOKES POINT PALAWAN	gebi	g e b i
584	night	BUHI	gaʔbi	g a ʔ b i
624	night	BUHINON ALBAY BICOLANO	gaʔbi	g a ʔ b i
664	night	BUKIDNON BINUKID	daluman	d a l u m a n
704	night	BUTUANON	dum	d u m
744	night	CAIJIA	sa	s a
784	night	CANIPAAN PALAWAN	gebi	g e b i
864	night	CEBUANO	gabiʔi	g a b i ʔ i
904	night	CENTRAL BICOLANO	baŋui	b a ŋ u i
944	night	CENTRAL BONTOC	labi	l a b i
984	night	CENTRAL DUSUN	otuoŋ	o t u o ŋ
1024	night	CENTRAL TAGBANWA	dilim	d i l i m
1064	night	CUYONON	gabiʔ	g a b i ʔ
1104	night	DARAGA	gaʔbi	g a ʔ b i
1144	night	DUMAGAT CASIGURAN	kələp	k ə l ə p
1184	night	DUPANINGAN AGTA	kalap	k a l a p
1224	night	ENGLISH	nEit	n æ i t
1264	night	ESKAYAN	kloper	k l o p e r
1304	night	ESTONIAN	o	o
1344	night	FINNISH	jə	j ə
1384	night	FUZHOU CHINESE	maŋmuo	m a ŋ m u o
1424	night	GADDANG	gapi	g a p i
1464	night	HANUNOO	jabi	j a b i
1504	night	HIGAONON BINUKID	daluman	d a l u m a n
1544	night	HUNGARIAN	edʒ	e dʒ
1584	night	IBALOI	davi	d a v i
1624	night	IBANAG	gabi	g a b i
1664	night	IDAAN	gabpi	g a b p i
1704	night	IFUGAO AMGANAD	nahadom	n a h a d o m
1744	night	IFUGAO BATAD	mahdom	m a h d o m
1784	night	IFUGAO BAYNINAN	labi	l a b i
1824	night	ILOKANO	rabi	r a b i
1864	night	ILONGOT KAKIDUGEN	masi	m a s i
1904	night	INIBALOI	kaləbian	k a l ə b i a n
1944	night	IRANUN	magabi	m a g a b i
1984	night	IRIGA	gabʔi	g a b ʔ i
2024	night	ISNAG	gabi	g a b i
2064	night	ISNEG	gabi	g a b i
2104	night	ITAWIT	gEbi	g æ b i
2144	night	ITBAYATEN BATANES ISLANDS	aʔgəp	a ʔ g ə p
2184	night	ITNEG BINONGAN	labi	l a b i
2224	night	IVATAN BATANES ISLANDS	maʔhəp	m a ʔh ə p
2264	night	JAPANESE	jo	j o
2304	night	KADAZAN	sodop	s o d o p
2344	night	KAGAYANEN	kiləm	k i l ə m
2384	night	KALAGAN	gabi	g a b i
2424	night	KALINGA GUINAANG	labi	l a b i
2464	night	KALINGA LIMOS	labi	l a b i
2504	night	KALLAHAN KAYAPA PROPER	malabi	m a l a b i
2544	night	KALLAHAN KELEYQIQ IFUGAO	hileŋ	h i l e ŋ
2584	night	KANKANAY NORTHERN	labi	l a b i
2624	night	KAPAMPANGAN	beji	b e j i
2664	night	KINARAY A	gabi	g a b i
2704	night	KOREAN	pam	p a m
2744	night	LEGAZPI	baŋgi	b a ŋ g i
2784	night	LIBON	gabi	g a b i
2824	night	LIVE	ie	i e
2864	night	MAGUINDANAO	magabi	m a g a b i
2904	night	MAMANWA	kahabzan	k a h a b z a n
2944	night	MANOBO ATA	maʔusilom	m a ʔ u s i l o m
2984	night	MANOBO DIBABAWON	kadukiləm	k a d u k i l ə m
3024	night	MANOBO ILIANEN	mərukiləm	m ə r u k i l ə m
3064	night	MANOBO KALAMANSIG COTABATO	sigəp	s i g ə p
3104	night	MANOBO SARANGANI	dolom	d o l o m
3144	night	MANOBO TIGWA	madusiləm	m a d u s i l ə m
3184	night	MANOBO WESTERN BUKIDNON	dukiləm	d u k i l ə m
3224	night	MANSAKA	gabi	g a b i
3264	night	MAPUN	bahaŋi	b a h a ŋ i
3304	night	MARANAO	gagaoiʔi	g a g a o i ʔ i
3344	night	MARINDUQUE TAGALOG	gabʔi	g a b ʔ i
3384	night	MASBATENYO	gabi	g a b i
3424	night	MINANGALI LOWER TANUDAN KALINGA	labi	l a b i
3464	night	MOKSHA	vje	v j e
3504	night	MOLBOG	gobi	g o b i
3544	night	MOLBOG 2	gebi	g e b i
3584	night	MONGOLIAN	Sunu	s u n u
3624	night	MORO MAGINDANAU	magabi	m a g a b i
3664	night	NAGA	baŋgi	b a ŋ g i
3704	night	NORTHERN CATANDUANES	gaʔbi	g a ʔ b i
3744	night	NORTHERN SORSOGON	gabʔi	g a b ʔ i
3784	night	OAS	gaʔbi	g a ʔ b i
3824	night	PALAWANO BATAK	dələm	d ə l ə m
3864	night	PANGASINAN	labi	l a b i
3904	night	PANGUTARAN SAMA	saŋom	s a ŋ o m
3944	night	PANGUTARAN SAMA (1)	saŋom	s a ŋ o m
3984	night	PROTO PALAWAN	gebiʔi	g e b i ʔ i
4024	night	QUEZON PALAWAN	gebi	g e b i
4064	night	ROMBLOMANON 1	gabʔi	g a b ʔ i
4104	night	ROMBLOMANON 2	gabʔi	g a b ʔ i
4144	night	SAMAL	saŋom	s a ŋ o m
4184	night	SAMBAL BOTOLAN	jabi	j a b i
4264	night	SANGIL SARANGANI ISLANDS	rəbi	r ə b i
4304	night	SEDANG	koŋ maŋ	k o ŋ # m a ŋ
4344	night	SIBUTU SOUTHERN SAMA	saŋom	s a ŋ o m
4384	night	SOGODNIN BORACAY	kalap	k a l a p
4424	night	SOUTH SAAMI	əjə	ə j ə
4464	night	SOUTHERN CATANDUANES	baŋgi	b a ŋ g i
4504	night	SOUTHERN SORSOGON	gabʔi	g a b ʔ i
4544	night	SOUTHWEST PALAWANO	gebi	g e b i
4584	night	SPANISH	noCe	n o c e
4624	night	SUBANON SIOCON	gobi	g o b i
4664	night	SUBANUN SINDANGAN	gəbii	g ə b ii
4704	night	SURIGAONON	dujom	d u j o m
4744	night	TAGABAWA	dukilam	d u k i l a m
4784	night	TAGABILI	kifuh	k i f u h
4824	night	TAGALOG	gabi	g a b i
4904	night	TAGBANWA ABORLAN	dələm	d ə l ə m
4944	night	TAGBANWA KALAMIAN	labii	l a b ii
4984	night	TALAANDIG BINUKID	daləman	d a l ə m a n
5024	night	TAMBUNAN DUSUN	totuoŋ	t o t u o ŋ
5064	night	TAUSUG	duum	d uu m
5104	night	TAUT BATU	gebiʔi	g e b i ʔ i
5144	night	TBOLI TAGABILI	kifuh	k i f u h
5184	night	TIMUGON MURUT	dondom	d o n d o m
5224	night	TIRURAY	buteŋ	b u t e ŋ
5264	night	TURKISH	gedʒe	g e dʒ e
5304	night	UGARITIC	ll	ll
5344	night	WARAY WARAY	gabi	g a b i
5384	night	YAKAN	saŋem	s a ŋ e m
5424	night	YOGAD	gabi	g a b i
5464	night	ZAMBOANGUENO	noCe	n o c e
5504	night	IMOROD	mahep	m a h e p
5544	night	BABUYAN	ahep	a h e p
5584	night	BISAYA SABAH	putoŋ	p u t o ŋ
5624	night	FINALLIG	lafi	l a f i
5664	night	HILIGAYNON	gabi	g a b i
5704	night	INABAKNON	saŋom	s a ŋ o m
5744	night	IRARALAY IVATAN	ahep	a h e p
5784	night	ISAMORONG IVATAN	misarisari	m i s a r i s a r i
5824	night	IVASAY IVATAN	mahep	m a h e p
5864	night	KANKANAEY	labi	l a b i
5904	night	LIMOS KALINGA	labi	l a b i
5944	night	MANDAYAN BOSO	gabi	g a b i
5984	night	MANDAYAN CARAGA	gabi	g a b i
6024	night	MANDAYAN ISLAM PISO	gabi	g a b i
6064	night	MANSAKA 2	gabi	g a b i
6104	night	PROTO SOUTHERN MINDANAO	butaŋ	b u t a ŋ
6144	night	SINAUNA	abi	a b i
6184	night	SOUTHERN KALINGA	lafi	l a f i
25	nose	AGTA	iguŋ	i g u ŋ
65	nose	AKLANON	iluŋ	i l u ŋ
105	nose	ATTA PAMPLONA	iguŋ	i g u ŋ
145	nose	BALANGAW	aŋal	a ŋ a l
185	nose	BALANGINGI SAMA	uŋ	u ŋ
225	nose	BALANGINGI SAMA (1)	uŋ	u ŋ
265	nose	BASQUE	sudur	s u d u r
305	nose	BATAK PALAWAN	uruŋ	u r u ŋ
345	nose	BILAAN KORONADAL	iluŋ	i l u ŋ
385	nose	BILAAN SARANGANI	iluŋ	i l u ŋ
425	nose	BINUKID	iduŋ	i d u ŋ
465	nose	BONGGI	iduŋ	i d u ŋ
505	nose	BONTOC GUINAANG	əŋəl	ə ŋ ə l
545	nose	BROOKES POINT PALAWAN	əruŋ	ə r u ŋ
585	nose	BUHI	ʔuruŋ	ʔ u r u ŋ
625	nose	BUHINON ALBAY BICOLANO	oroŋ	o r o ŋ
665	nose	BUKIDNON BINUKID	iduŋ	i d u ŋ
705	nose	BUTUANON	iloŋ	i l o ŋ
745	nose	CAIJIA	bikei	b i k e i
785	nose	CANIPAAN PALAWAN	əduŋ	ə d u ŋ
825	nose	CASIGURAN NEGRITO	duŋus	d u ŋ u s
865	nose	CEBUANO	iluŋ	i l u ŋ
905	nose	CENTRAL BICOLANO	duŋoʔ	d u ŋ o ʔ
945	nose	CENTRAL BONTOC	əŋəl	ə ŋ ə l
985	nose	CENTRAL DUSUN	toduŋ	t o d u ŋ
1025	nose	CENTRAL TAGBANWA	uroŋ	u r o ŋ
1065	nose	CUYONON	iloŋ	i l o ŋ
1105	nose	DARAGA	ʔuruŋ	ʔ u r u ŋ
1145	nose	DUMAGAT CASIGURAN	duŋos	d u ŋ o s
1185	nose	DUPANINGAN AGTA	duŋas	d u ŋ a s
1225	nose	ENGLISH	noz	n o z
1265	nose	ESKAYAN	dʒiomintir	dʒ i o m i n t i r
1305	nose	ESTONIAN	nina	n i n a
1345	nose	FINNISH	nenE	n e n æ
1385	nose	FUZHOU CHINESE	phei	ph e i
1425	nose	GADDANG	ijoŋ	i j o ŋ
1465	nose	HANUNOO	iruŋ	i r u ŋ
1505	nose	HIGAONON BINUKID	iduŋ	i d u ŋ
1545	nose	HUNGARIAN	or	o r
1585	nose	IBALOI	edeŋ	e d e ŋ
1625	nose	IBANAG	iguŋ	i g u ŋ
1665	nose	IDAAN	iruŋ	i r u ŋ
1705	nose	IFUGAO AMGANAD	oloŋ	o l o ŋ
1745	nose	IFUGAO BATAD	oloŋ	o l o ŋ
1785	nose	IFUGAO BAYNINAN	oloŋ	o l o ŋ
1825	nose	ILOKANO	agoŋ	a g o ŋ
1865	nose	ILONGOT KAKIDUGEN	əgəŋ	ə g ə ŋ
1905	nose	INIBALOI	ədəŋ	ə d ə ŋ
1945	nose	IRANUN	ŋiruŋ	ŋ i r u ŋ
1985	nose	IRIGA	ʔuruŋ	ʔ u r u ŋ
2025	nose	ISNAG	iguŋ	i g u ŋ
2065	nose	ISNEG	iguŋ	i g u ŋ
2105	nose	ITAWIT	ijuŋ	i j u ŋ
2145	nose	ITBAYATEN BATANES ISLANDS	muhdan	m u h d a n
2185	nose	ITNEG BINONGAN	əŋəl	ə ŋ ə l
2225	nose	IVATAN BATANES ISLANDS	momoʔdan	m o m o ʔ d a n
2265	nose	JAPANESE	hana	h a n a
2305	nose	KADAZAN	toduŋ	t o d u ŋ
2345	nose	KAGAYANEN	iruŋ	i r u ŋ
2385	nose	KALAGAN	iluŋ	i l u ŋ
2425	nose	KALINGA GUINAANG	oŋol	o ŋ o l
2465	nose	KALINGA LIMOS	oŋol	o ŋ o l
2505	nose	KALLAHAN KAYAPA PROPER	ələŋ	ə l ə ŋ
2545	nose	KALLAHAN KELEYQIQ IFUGAO	eleŋ	e l e ŋ
2585	nose	KANKANAY NORTHERN	əʔəŋ	ə ʔ ə ŋ
2625	nose	KAPAMPANGAN	aruŋ	a r u ŋ
2665	nose	KINARAY A	iroŋ	i r o ŋ
2705	nose	KOREAN	ko	k o
2745	nose	LEGAZPI	duŋuʔ	d u ŋ u ʔ
2785	nose	LIBON	ʔuruŋ	ʔ u r u ŋ
2825	nose	LIVE	nana	n a n a
2865	nose	MAGUINDANAO	ŋiluŋ	ŋ i l u ŋ
2905	nose	MAMANWA	iroŋ	i r o ŋ
2945	nose	MANOBO ATA	iduŋ	i d u ŋ
2985	nose	MANOBO DIBABAWON	simud	s i m u d
3025	nose	MANOBO ILIANEN	iruŋ	i r u ŋ
3065	nose	MANOBO KALAMANSIG COTABATO	iduŋ	i d u ŋ
3105	nose	MANOBO SARANGANI	idoŋ	i d o ŋ
3145	nose	MANOBO TIGWA	iduŋ	i d u ŋ
3185	nose	MANOBO WESTERN BUKIDNON	izuŋ	i z u ŋ
3225	nose	MANSAKA	iluŋ	i l u ŋ
3265	nose	MAPUN	samo	s a m o
3305	nose	MARANAO	iroŋ	i r o ŋ
3345	nose	MARINDUQUE TAGALOG	ʔiluŋ	ʔ i l u ŋ
3385	nose	MASBATENYO	iroŋ	i r o ŋ
3425	nose	MINANGALI LOWER TANUDAN KALINGA	oŋo8	o ŋ o
3465	nose	MOKSHA	Salxka	s a l x k a
3505	nose	MOLBOG	oduŋ	o d u ŋ
3545	nose	MOLBOG 2	əduŋ	ə d u ŋ
3585	nose	MONGOLIAN	xamar	x a m a r
3625	nose	MORO MAGINDANAU	iluŋ	i l u ŋ
3665	nose	NAGA	duŋuʔ	d u ŋ u ʔ
3705	nose	NORTHERN CATANDUANES	ʔiluŋ	ʔ i l u ŋ
3745	nose	NORTHERN SORSOGON	ʔiluŋ	ʔ i l u ŋ
3785	nose	OAS	ʔuruŋ	ʔ u r u ŋ
3825	nose	PALAWANO BATAK	uruŋ	u r u ŋ
3865	nose	PANGASINAN	eleŋ	e l e ŋ
3985	nose	PROTO PALAWAN	ʔaruŋ	ʔ a r u ŋ
4025	nose	QUEZON PALAWAN	əduŋ	ə d u ŋ
4065	nose	ROMBLOMANON 1	iloŋ	i l o ŋ
4105	nose	ROMBLOMANON 2	ʔiluŋ	ʔ i l u ŋ
4145	nose	SAMAL	uuŋ	uu ŋ
4185	nose	SAMBAL BOTOLAN	baloŋo	b a l o ŋ o
4225	nose	SANGIL	iluŋ	i l u ŋ
4265	nose	SANGIL SARANGANI ISLANDS	iluŋ	i l u ŋ
4305	nose	SEDANG	moh	m o h
4345	nose	SIBUTU SOUTHERN SAMA	uŋ	u ŋ
4385	nose	SOGODNIN BORACAY	oroŋ	o r o ŋ
4425	nose	SOUTH SAAMI	5ueniə	u e n i ə
4465	nose	SOUTHERN CATANDUANES	duŋuʔ	d u ŋ u ʔ
4505	nose	SOUTHERN SORSOGON	ʔiruŋ	ʔ i r u ŋ
4545	nose	SOUTHWEST PALAWANO	edoŋ	e d o ŋ
4585	nose	SPANISH	naris	n a r i s
4625	nose	SUBANON SIOCON	suŋ	s u ŋ
4665	nose	SUBANUN SINDANGAN	suŋ	s u ŋ
4705	nose	SURIGAONON	iloŋ	i l o ŋ
4785	nose	TAGABILI	iluŋ	i l u ŋ
4825	nose	TAGALOG	iloŋ	i l o ŋ
4865	nose	TAGBANUA ABORLAN	ʔuruŋ	ʔ u r u ŋ
4905	nose	TAGBANWA ABORLAN	uruŋ	u r u ŋ
4945	nose	TAGBANWA KALAMIAN	uruŋ	u r u ŋ
4985	nose	TALAANDIG BINUKID	idəŋ	i d ə ŋ
5025	nose	TAMBUNAN DUSUN	toduŋ	t o d u ŋ
5065	nose	TAUSUG	iluŋ	i l u ŋ
5105	nose	TAUT BATU	ʔaduŋ	ʔ a d u ŋ
5145	nose	TBOLI TAGABILI	iluŋ	i l u ŋ
