ID	CONCEPT	DOCULECT	FORM	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGNATES
5316	tree	UGARITIC	XsX	xs x	3 3	AN	GG	151	151.G.C 151.G.c	2.0 0.8	xsx	0	4736
5436	tree	YOGAD	kaju	k a j u	1 7 6 7	AXBZ	KAJY	154	154.K.C 154.A.V 154.J.C 154.Y.V	2.0 1.5 1.75 0.8	kaju	0	4797
5596	tree	BISAYA SABAH	kaju	k a j u	1 7 6 7	AXBZ	KAJY	13	13.K.C 13.A.V 13.J.C 13.Y.V	2.0 1.5 1.75 0.8	kaju	0	4705
5956	tree	MANDAYAN BOSO	kauj	k a u j	1 7 7 6	AXYN	KAYJ	85	85.K.C 85.A.V 85.Y.V 85.J.c	2.0 1.5 1.3 0.8	kauj	0	4708
5996	tree	MANDAYAN CARAGA	kaʔuj	k a ʔ u j	1 7 1 7 6	AXBYN	KAHYJ	86	86.K.C 86.A.V 86.H.C 86.Y.V 86.J.c	2.0 1.5 1.75 1.3 0.8	kaʔuj	0	4708
6036	tree	MANDAYAN ISLAM PISO	kauj	k a u j	1 7 7 6	AXYN	KAYJ	87	87.K.C 87.A.V 87.Y.V 87.J.c	2.0 1.5 1.3 0.8	kauj	0	4708
6076	tree	MANSAKA 2	kaʔuj	k a ʔ u j	1 7 1 7 6	AXBYN	KAHYJ	96	96.K.C 96.A.V 96.H.C 96.Y.V 96.J.c	2.0 1.5 1.75 1.3 0.8	kaʔuj	0	4708
37	two	AGTA	duwo	d u w o	1 7 6 7	AXBZ	TYWU	1	1.T.C 1.Y.V 1.W.C 1.U.V	2.0 1.5 1.75 0.8	duwo	0	4798
77	two	AKLANON	dawah	d a w a h	1 7 6 7 3	AXBYN	TAWAH	2	2.T.C 2.A.V 2.W.C 2.A.V 2.H.c	2.0 1.5 1.75 1.3 0.8	dawah	0	4799
117	two	ATTA PAMPLONA	dua	d u a	1 7 7	AXZ	TYA	3	3.T.C 3.Y.V 3.A.V	2.0 1.5 0.8	dua	0	4856
157	two	BALANGAW	duwo	d u w o	1 7 6 7	AXBZ	TYWU	5	5.T.C 5.Y.V 5.W.C 5.U.V	2.0 1.5 1.75 0.8	duwo	0	4802
197	two	BALANGINGI SAMA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	6	6.T.C 6.Y.V 6.W.C 6.A.V	2.0 1.5 1.75 0.8	duwa	0	4803
237	two	BALANGINGI SAMA (1)	duwa	d u w a	1 7 6 7	AXBZ	TYWA	7	7.T.C 7.Y.V 7.W.C 7.A.V	2.0 1.5 1.75 0.8	duwa	0	4803
277	two	BASQUE	bi	b i	1 7	AX	PI	8	8.P.C 8.I.V	2.0 1.5	bi	0	4805
317	two	BATAK PALAWAN	dua	d u a	1 7 7	AXZ	TYA	9	9.T.C 9.Y.V 9.A.V	2.0 1.5 0.8	dua	0	4856
357	two	BILAAN KORONADAL	lwə	lw ə	5 7	AX	LE	10	10.L.C 10.E.V	2.0 1.5	lwə	0	4807
397	two	BILAAN SARANGANI	lwə	lw ə	5 7	AX	LE	11	11.L.C 11.E.V	2.0 1.5	lwə	0	4807
437	two	BINUKID	daduwa	d a d u w a	1 7 1 7 6 7	AXBYBZ	TATYWA	12	12.T.C 12.A.V 12.T.C 12.Y.V 12.W.C 12.A.V	2.0 1.5 1.75 1.3 1.75 0.8	daduwa	0	4815
477	two	BONGGI	dua	d u a	1 7 7	AXZ	TYA	14	14.T.C 14.Y.V 14.A.V	2.0 1.5 0.8	dua	0	4856
517	two	BONTOC GUINAANG	dowa	d o w a	1 7 6 7	AXBZ	TUWA	15	15.T.C 15.U.V 15.W.C 15.A.V	2.0 1.5 1.75 0.8	dowa	0	4811
557	two	BROOKES POINT PALAWAN	dua	d u a	1 7 7	AXZ	TYA	16	16.T.C 16.Y.V 16.A.V	2.0 1.5 0.8	dua	0	4856
597	two	BUHI	duwa	d u w a	1 7 6 7	AXBZ	TYWA	17	17.T.C 17.Y.V 17.W.C 17.A.V	2.0 1.5 1.75 0.8	duwa	0	4856
637	two	BUHINON ALBAY BICOLANO	dowa	d o w a	1 7 6 7	AXBZ	TUWA	18	18.T.C 18.U.V 18.W.C 18.A.V	2.0 1.5 1.75 0.8	dowa	0	4856
677	two	BUKIDNON BINUKID	daruwa	d a r u w a	1 7 5 7 6 7	AXBYBZ	TARYWA	19	19.T.C 19.A.V 19.R.C 19.Y.V 19.W.C 19.A.V	2.0 1.5 1.75 1.3 1.75 0.8	daruwa	0	4815
717	two	BUTUANON	duwa	d u w a	1 7 6 7	AXBZ	TYWA	20	20.T.C 20.Y.V 20.W.C 20.A.V	2.0 1.5 1.75 0.8	duwa	0	4816
757	two	CAIJIA	ta	t a	1 7	AX	TA	21	21.T.C 21.A.V	2.0 1.5	ta	0	4817
797	two	CANIPAAN PALAWAN	dua	d u a	1 7 7	AXZ	TYA	22	22.T.C 22.Y.V 22.A.V	2.0 1.5 0.8	dua	0	4856
837	two	CASIGURAN NEGRITO	dua	d u a	1 7 7	AXZ	TYA	23	23.T.C 23.Y.V 23.A.V	2.0 1.5 0.8	dua	0	4856
877	two	CEBUANO	duha	d u h a	1 7 3 7	AXBZ	TYHA	24	24.T.C 24.Y.V 24.H.C 24.A.V	2.0 1.5 1.75 0.8	duha	0	4856
917	two	CENTRAL BICOLANO	duwa	d u w a	1 7 6 7	AXBZ	TYWA	25	25.T.C 25.Y.V 25.W.C 25.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
957	two	CENTRAL BONTOC	duwa	d u w a	1 7 6 7	AXBZ	TYWA	26	26.T.C 26.Y.V 26.W.C 26.A.V	2.0 1.5 1.75 0.8	duwa	0	4822
997	two	CENTRAL DUSUN	duo	d u o	1 7 7	AXZ	TYU	27	27.T.C 27.Y.V 27.U.V	2.0 1.5 0.8	duo	0	4856
1037	two	CENTRAL TAGBANWA	dua	d u a	1 7 7	AXZ	TYA	28	28.T.C 28.Y.V 28.A.V	2.0 1.5 0.8	dua	0	4856
1077	two	CUYONON	darwa	d a rw a	1 7 5 7	AXBZ	TARA	29	29.T.C 29.A.V 29.R.C 29.A.V	2.0 1.5 1.75 0.8	darwa	0	4825
1117	two	DARAGA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	30	30.T.C 30.Y.V 30.W.C 30.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
1157	two	DUMAGAT CASIGURAN	əduwaʔ	ə d u w a ʔ	7 1 7 6 7 1	XBYBYN	ETYWAH	31	31.E.V 31.T.C 31.Y.V 31.W.C 31.A.V 31.H.c	1.5 1.75 1.3 1.75 1.3 0.8	əduwaʔ	0	4827
1197	two	DUPANINGAN AGTA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	32	32.T.C 32.Y.V 32.W.C 32.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
1237	two	ENGLISH	tu	t u	1 7	AX	TY	33	33.T.C 33.Y.V	2.0 1.5	tu	1	4829
1277	two	ESKAYAN	tri	t r i	1 5 7	ACX	TRI	34	34.T.C 34.R.C 34.I.V	2.0 1.5 1.5	tri	0	4830
1317	two	ESTONIAN	kaks	k a ks	1 7 1	AXN	KAK	35	35.K.C 35.A.V 35.K.c	2.0 1.5 0.8	kaks	0	4831
1357	two	FINNISH	kaksi	k a ks i	1 7 1 7	AXBZ	KAKI	37	37.K.C 37.A.V 37.K.C 37.I.V	2.0 1.5 1.75 0.8	kaksi	0	4831
1397	two	FUZHOU CHINESE	naŋ	n a ŋ	4 7 4	AXN	NAN	38	38.N.C 38.A.V 38.N.c	2.0 1.5 0.8	naŋ	0	4834
1437	two	GADDANG	addwa	a dd w a	7 1 6 7	XBCZ	ATWA	39	39.A.V 39.T.C 39.W.C 39.A.V	1.5 1.75 1.5 0.8	addwa	0	4835
1477	two	HANUNOO	duwa	d u w a	1 7 6 7	AXBZ	TYWA	40	40.T.C 40.Y.V 40.W.C 40.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
1517	two	HIGAONON BINUKID	daruwa	d a r u w a	1 7 5 7 6 7	AXBYBZ	TARYWA	41	41.T.C 41.A.V 41.R.C 41.Y.V 41.W.C 41.A.V	2.0 1.5 1.75 1.3 1.75 0.8	daruwa	0	4815
1557	two	HUNGARIAN	ketti	k e tt i	1 7 1 7	AXBZ	KETI	43	43.K.C 43.E.V 43.T.C 43.I.V	2.0 1.5 1.75 0.8	ketti	0	4838
1597	two	IBALOI	ʃuwa	ʃ u w a	3 7 6 7	AXBZ	SYWA	44	44.S.C 44.Y.V 44.W.C 44.A.V	2.0 1.5 1.75 0.8	ʃuwa	0	4839
1637	two	IBANAG	duwa	d u w a	1 7 6 7	AXBZ	TYWA	45	45.T.C 45.Y.V 45.W.C 45.A.V	2.0 1.5 1.75 0.8	duwa	0	4840
1677	two	IDAAN	duo	d u o	1 7 7	AXZ	TYU	46	46.T.C 46.Y.V 46.U.V	2.0 1.5 0.8	duo	0	4856
1717	two	IFUGAO AMGANAD	duwa	d u w a	1 7 6 7	AXBZ	TYWA	47	47.T.C 47.Y.V 47.W.C 47.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
1757	two	IFUGAO BATAD	duwa	d u w a	1 7 6 7	AXBZ	TYWA	48	48.T.C 48.Y.V 48.W.C 48.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
1797	two	IFUGAO BAYNINAN	duwa	d u w a	1 7 6 7	AXBZ	TYWA	49	49.T.C 49.Y.V 49.W.C 49.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
1837	two	ILOKANO	dua	d u a	1 7 7	AXZ	TYA	50	50.T.C 50.Y.V 50.A.V	2.0 1.5 0.8	dua	0	4856
1877	two	ILONGOT KAKIDUGEN	duwa	d u w a	1 7 6 7	AXBZ	TYWA	51	51.T.C 51.Y.V 51.W.C 51.A.V	2.0 1.5 1.75 0.8	duwa	0	4846
1917	two	INIBALOI	Cowa	c o w a	1 7 6 7	AXBZ	CUWA	54	54.C.C 54.U.V 54.W.C 54.A.V	2.0 1.5 1.75 0.8	cowa	0	4811
1957	two	IRANUN	dua	d u a	1 7 7	AXZ	TYA	55	55.T.C 55.Y.V 55.A.V	2.0 1.5 0.8	dua	0	4856
1997	two	IRIGA	darawa	d a r a w a	1 7 5 7 6 7	AXBYBZ	TARAWA	57	57.T.C 57.A.V 57.R.C 57.A.V 57.W.C 57.A.V	2.0 1.5 1.75 1.3 1.75 0.8	darawa	0	4851
2037	two	ISNAG	duwa	d u w a	1 7 6 7	AXBZ	TYWA	59	59.T.C 59.Y.V 59.W.C 59.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
2077	two	ISNEG	duwa	d u w a	1 7 6 7	AXBZ	TYWA	60	60.T.C 60.Y.V 60.W.C 60.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
2117	two	ITAWIT	duE	d u æ	1 7 7	AXZ	TYE	61	61.T.C 61.Y.V 61.E.V	2.0 1.5 0.8	duæ	0	4856
2157	two	ITBAYATEN BATANES ISLANDS	duhaʔ	d u h a ʔ	1 7 3 7 1	AXBYN	TYHAH	62	62.T.C 62.Y.V 62.H.C 62.A.V 62.H.c	2.0 1.5 1.75 1.3 0.8	duhaʔ	0	4856
2197	two	ITNEG BINONGAN	dowa	d o w a	1 7 6 7	AXBZ	TUWA	63	63.T.C 63.U.V 63.W.C 63.A.V	2.0 1.5 1.75 0.8	dowa	0	4811
2237	two	IVATAN BATANES ISLANDS	dadoaʔ	d a d o a ʔ	1 7 1 7 7 1	AXBYYN	TATUAH	65	65.T.C 65.A.V 65.T.C 65.U.V 65.A.V 65.H.c	2.0 1.5 1.75 1.3 1.3 0.8	dadoaʔ	0	4852
2277	two	JAPANESE	futacu	f u t a c u	3 7 1 7 1 7	AXBYBZ	BYTACY	66	66.B.C 66.Y.V 66.T.C 66.A.V 66.C.C 66.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	futacu	0	4860
2317	two	KADAZAN	duvo	d u v o	1 7 3 7	AXBZ	TYBU	67	67.T.C 67.Y.V 67.B.C 67.U.V	2.0 1.5 1.75 0.8	duvo	0	4861
2357	two	KAGAYANEN	darawa	d a r a w a	1 7 5 7 6 7	AXBYBZ	TARAWA	68	68.T.C 68.A.V 68.R.C 68.A.V 68.W.C 68.A.V	2.0 1.5 1.75 1.3 1.75 0.8	darawa	0	4815
2397	two	KALAGAN	duwa	d u w a	1 7 6 7	AXBZ	TYWA	69	69.T.C 69.Y.V 69.W.C 69.A.V	2.0 1.5 1.75 0.8	duwa	0	4856
2437	two	KALINGA GUINAANG	duwa	d u w a	1 7 6 7	AXBZ	TYWA	70	70.T.C 70.Y.V 70.W.C 70.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
2477	two	KALINGA LIMOS	duwa	d u w a	1 7 6 7	AXBZ	TYWA	71	71.T.C 71.Y.V 71.W.C 71.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
2517	two	KALLAHAN KAYAPA PROPER	duwa	d u w a	1 7 6 7	AXBZ	TYWA	72	72.T.C 72.Y.V 72.W.C 72.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
2557	two	KALLAHAN KELEYQIQ IFUGAO	dewwaʔ	d e ww a ʔ	1 7 6 7 1	AXBYN	TEWAH	73	73.T.C 73.E.V 73.W.C 73.A.V 73.H.c	2.0 1.5 1.75 1.3 0.8	dewwaʔ	0	4867
2597	two	KANKANAY NORTHERN	dowa	d o w a	1 7 6 7	AXBZ	TUWA	75	75.T.C 75.U.V 75.W.C 75.A.V	2.0 1.5 1.75 0.8	dowa	0	4811
2637	two	KAPAMPANGAN	adwaʔ	a dw a ʔ	7 1 7 1	XBYN	ATAH	76	76.A.V 76.T.C 76.A.V 76.H.c	1.5 1.75 1.3 0.8	adwaʔ	0	4870
2717	two	KOREAN	tul	t u l	1 7 5	AXN	TYL	78	78.T.C 78.Y.V 78.L.c	2.0 1.5 0.8	tul	0	4817
2757	two	LEGAZPI	duwa	d u w a	1 7 6 7	AXBZ	TYWA	79	79.T.C 79.Y.V 79.W.C 79.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
2797	two	LIBON	duwa	d u w a	1 7 6 7	AXBZ	TYWA	80	80.T.C 80.Y.V 80.W.C 80.A.V	2.0 1.5 1.75 0.8	duwa	0	4856
2837	two	LIVE	kakS	k a k s	1 7 1 3	AXBC	KAKS	82	82.K.C 82.A.V 82.K.C 82.S.C	2.0 1.5 1.75 1.5	kaks	0	4831
2877	two	MAGUINDANAO	duwa	d u w a	1 7 6 7	AXBZ	TYWA	83	83.T.C 83.Y.V 83.W.C 83.A.V	2.0 1.5 1.75 0.8	duwa	0	4861
2917	two	MAMANWA	dowa	d o w a	1 7 6 7	AXBZ	TUWA	84	84.T.C 84.U.V 84.W.C 84.A.V	2.0 1.5 1.75 0.8	dowa	0	4802
2957	two	MANOBO ATA	dadawa	d a d a w a	1 7 1 7 6 7	AXBYBZ	TATAWA	88	88.T.C 88.A.V 88.T.C 88.A.V 88.W.C 88.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dadawa	0	4815
2997	two	MANOBO DIBABAWON	dadua	d a d u a	1 7 1 7 7	AXBYZ	TATYA	89	89.T.C 89.A.V 89.T.C 89.Y.V 89.A.V	2.0 1.5 1.75 1.3 0.8	dadua	0	4852
3037	two	MANOBO ILIANEN	dəruwa	d ə r u w a	1 7 5 7 6 7	AXBYBZ	TERYWA	90	90.T.C 90.E.V 90.R.C 90.Y.V 90.W.C 90.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dəruwa	0	4815
3077	two	MANOBO KALAMANSIG COTABATO	duwa	d u w a	1 7 6 7	AXBZ	TYWA	91	91.T.C 91.Y.V 91.W.C 91.A.V	2.0 1.5 1.75 0.8	duwa	0	4815
3117	two	MANOBO SARANGANI	dowa	d o w a	1 7 6 7	AXBZ	TUWA	92	92.T.C 92.U.V 92.W.C 92.A.V	2.0 1.5 1.75 0.8	dowa	0	4815
3157	two	MANOBO TIGWA	dadua	d a d u a	1 7 1 7 7	AXBYZ	TATYA	93	93.T.C 93.A.V 93.T.C 93.Y.V 93.A.V	2.0 1.5 1.75 1.3 0.8	dadua	0	4852
3197	two	MANOBO WESTERN BUKIDNON	dəzuwa	d ə z u w a	1 7 3 7 6 7	AXBYBZ	TESYWA	94	94.T.C 94.E.V 94.S.C 94.Y.V 94.W.C 94.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dəzuwa	0	4815
3237	two	MANSAKA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	95	95.T.C 95.Y.V 95.W.C 95.A.V	2.0 1.5 1.75 0.8	duwa	0	4888
3277	two	MAPUN	duwa	d u w a	1 7 6 7	AXBZ	TYWA	97	97.T.C 97.Y.V 97.W.C 97.A.V	2.0 1.5 1.75 0.8	duwa	0	4803
3317	two	MARANAO	doa	d o a	1 7 7	AXZ	TUA	98	98.T.C 98.U.V 98.A.V	2.0 1.5 0.8	doa	0	4856
3357	two	MARINDUQUE TAGALOG	dalwa	d a lw a	1 7 5 7	AXBZ	TALA	99	99.T.C 99.A.V 99.L.C 99.A.V	2.0 1.5 1.75 0.8	dalwa	0	4825
3397	two	MASBATENYO	duha	d u h a	1 7 3 7	AXBZ	TYHA	100	100.T.C 100.Y.V 100.H.C 100.A.V	2.0 1.5 1.75 0.8	duha	0	4856
3437	two	MINANGALI LOWER TANUDAN KALINGA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	101	101.T.C 101.Y.V 101.W.C 101.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
3477	two	MOKSHA	kafta	k a f t a	1 7 3 1 7	AXMBZ	KABTA	102	102.K.C 102.A.V 102.B.c 102.T.C 102.A.V	2.0 1.5 1.1 1.75 0.8	kafta	0	4895
3517	two	MOLBOG	dua	d u a	1 7 7	AXZ	TYA	103	103.T.C 103.Y.V 103.A.V	2.0 1.5 0.8	dua	0	4856
3557	two	MOLBOG 2	dua	d u a	1 7 7	AXZ	TYA	104	104.T.C 104.Y.V 104.A.V	2.0 1.5 0.8	dua	0	4856
3597	two	MONGOLIAN	xojor	x o j o r	3 7 6 7 5	AXBYN	GUJUR	105	105.G.C 105.U.V 105.J.C 105.U.V 105.R.c	2.0 1.5 1.75 1.3 0.8	xojor	0	4898
3637	two	MORO MAGINDANAU	dua	d u a	1 7 7	AXZ	TYA	106	106.T.C 106.Y.V 106.A.V	2.0 1.5 0.8	dua	0	4856
3677	two	NAGA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	107	107.T.C 107.Y.V 107.W.C 107.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
3717	two	NORTHERN CATANDUANES	dawha	d a wh a	1 7 6 7	AXBZ	TAWA	108	108.T.C 108.A.V 108.W.C 108.A.V	2.0 1.5 1.75 0.8	dawha	0	4901
3757	two	NORTHERN SORSOGON	duwa	d u w a	1 7 6 7	AXBZ	TYWA	109	109.T.C 109.Y.V 109.W.C 109.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
3797	two	OAS	duwa	d u w a	1 7 6 7	AXBZ	TYWA	110	110.T.C 110.Y.V 110.W.C 110.A.V	2.0 1.5 1.75 0.8	duwa	0	4856
3837	two	PALAWANO BATAK	dua	d u a	1 7 7	AXZ	TYA	111	111.T.C 111.Y.V 111.A.V	2.0 1.5 0.8	dua	0	4856
3877	two	PANGASINAN	duara	d u a r a	1 7 7 5 7	AXYBZ	TYARA	112	112.T.C 112.Y.V 112.A.V 112.R.C 112.A.V	2.0 1.5 1.3 1.75 0.8	duara	0	4825
3917	two	PANGUTARAN SAMA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	113	113.T.C 113.Y.V 113.W.C 113.A.V	2.0 1.5 1.75 0.8	duwa	0	4803
3957	two	PANGUTARAN SAMA (1)	duwa	d u w a	1 7 6 7	AXBZ	TYWA	114	114.T.C 114.Y.V 114.W.C 114.A.V	2.0 1.5 1.75 0.8	duwa	0	4803
3997	two	PROTO PALAWAN	dua	d u a	1 7 7	AXZ	TYA	115	115.T.C 115.Y.V 115.A.V	2.0 1.5 0.8	dua	0	4856
4037	two	QUEZON PALAWAN	dua	d u a	1 7 7	AXZ	TYA	117	117.T.C 117.Y.V 117.A.V	2.0 1.5 0.8	dua	0	4856
4077	two	ROMBLOMANON 1	duha	d u h a	1 7 3 7	AXBZ	TYHA	118	118.T.C 118.Y.V 118.H.C 118.A.V	2.0 1.5 1.75 0.8	duha	0	4856
4117	two	ROMBLOMANON 2	duha	d u h a	1 7 3 7	AXBZ	TYHA	119	119.T.C 119.Y.V 119.H.C 119.A.V	2.0 1.5 1.75 0.8	duha	0	4856
4157	two	SAMAL	dua	d u a	1 7 7	AXZ	TYA	120	120.T.C 120.Y.V 120.A.V	2.0 1.5 0.8	dua	0	4856
4197	two	SAMBAL BOTOLAN	loa	l o a	5 7 7	AXZ	LUA	121	121.L.C 121.U.V 121.A.V	2.0 1.5 0.8	loa	0	4914
4237	two	SANGIL	dalua	d a l u a	1 7 5 7 7	AXBYZ	TALYA	122	122.T.C 122.A.V 122.L.C 122.Y.V 122.A.V	2.0 1.5 1.75 1.3 0.8	dalua	0	4825
4277	two	SANGIL SARANGANI ISLANDS	dalua	d a l u a	1 7 5 7 7	AXBYZ	TALYA	123	123.T.C 123.A.V 123.L.C 123.Y.V 123.A.V	2.0 1.5 1.75 1.3 0.8	dalua	0	4825
4317	two	SEDANG	pea	p e a	1 7 7	AXZ	PEA	124	124.P.C 124.E.V 124.A.V	2.0 1.5 0.8	pea	0	4917
4357	two	SIBUTU SOUTHERN SAMA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	125	125.T.C 125.Y.V 125.W.C 125.A.V	2.0 1.5 1.75 0.8	duwa	0	4918
4397	two	SOGODNIN BORACAY	darwa	d a rw a	1 7 5 7	AXBZ	TARA	127	127.T.C 127.A.V 127.R.C 127.A.V	2.0 1.5 1.75 0.8	darwa	0	4825
4437	two	SOUTH SAAMI	gektə	g e k t ə	1 7 1 1 7	AXMBZ	KEKTE	128	128.K.C 128.E.V 128.K.c 128.T.C 128.E.V	2.0 1.5 1.1 1.75 0.8	gektə	0	4831
4477	two	SOUTHERN CATANDUANES	duwa	d u w a	1 7 6 7	AXBZ	TYWA	129	129.T.C 129.Y.V 129.W.C 129.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
4517	two	SOUTHERN SORSOGON	duwa	d u w a	1 7 6 7	AXBZ	TYWA	131	131.T.C 131.Y.V 131.W.C 131.A.V	2.0 1.5 1.75 0.8	duwa	0	4799
4557	two	SOUTHWEST PALAWANO	dua	d u a	1 7 7	AXZ	TYA	132	132.T.C 132.Y.V 132.A.V	2.0 1.5 0.8	dua	0	4856
4597	two	SPANISH	dos	d o s	1 7 3	AXN	TUS	133	133.T.C 133.U.V 133.S.c	2.0 1.5 0.8	dos	0	4926
4637	two	SUBANON SIOCON	duaʔ	d u a ʔ	1 7 7 1	AXYN	TYAH	134	134.T.C 134.Y.V 134.A.V 134.H.c	2.0 1.5 1.3 0.8	duaʔ	0	4856
4677	two	SUBANUN SINDANGAN	duaʔ	d u a ʔ	1 7 7 1	AXYN	TYAH	135	135.T.C 135.Y.V 135.A.V 135.H.c	2.0 1.5 1.3 0.8	duaʔ	0	4856
4717	two	SURIGAONON	duha	d u h a	1 7 3 7	AXBZ	TYHA	136	136.T.C 136.Y.V 136.H.C 136.A.V	2.0 1.5 1.75 0.8	duha	0	4856
4757	two	TAGABAWA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	137	137.T.C 137.Y.V 137.W.C 137.A.V	2.0 1.5 1.75 0.8	duwa	0	4815
4797	two	TAGABILI	ləwuh	l ə w u h	5 7 6 7 3	AXBYN	LEWYH	138	138.L.C 138.E.V 138.W.C 138.Y.V 138.H.c	2.0 1.5 1.75 1.3 0.8	ləwuh	0	4931
4837	two	TAGALOG	dalawa	d a l a w a	1 7 5 7 6 7	AXBYBZ	TALAWA	139	139.T.C 139.A.V 139.L.C 139.A.V 139.W.C 139.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dalawa	0	4851
4877	two	TAGBANUA ABORLAN	dua	d u a	1 7 7	AXZ	TYA	140	140.T.C 140.Y.V 140.A.V	2.0 1.5 0.8	dua	0	4856
4917	two	TAGBANWA ABORLAN	dua	d u a	1 7 7	AXZ	TYA	141	141.T.C 141.Y.V 141.A.V	2.0 1.5 0.8	dua	0	4856
4957	two	TAGBANWA KALAMIAN	duruaʔ	d u r u a ʔ	1 7 5 7 7 1	AXBYYN	TYRYAH	142	142.T.C 142.Y.V 142.R.C 142.Y.V 142.A.V 142.H.c	2.0 1.5 1.75 1.3 1.3 0.8	duruaʔ	0	4935
4997	two	TALAANDIG BINUKID	daduwa	d a d u w a	1 7 1 7 6 7	AXBYBZ	TATYWA	143	143.T.C 143.A.V 143.T.C 143.Y.V 143.W.C 143.A.V	2.0 1.5 1.75 1.3 1.75 0.8	daduwa	0	4815
5037	two	TAMBUNAN DUSUN	duo	d u o	1 7 7	AXZ	TYU	144	144.T.C 144.Y.V 144.U.V	2.0 1.5 0.8	duo	0	4856
5077	two	TAUSUG	duah	d u a h	1 7 7 3	AXYN	TYAH	145	145.T.C 145.Y.V 145.A.V 145.H.c	2.0 1.5 1.3 0.8	duah	0	4856
5117	two	TAUT BATU	dua	d u a	1 7 7	AXZ	TYA	146	146.T.C 146.Y.V 146.A.V	2.0 1.5 0.8	dua	0	4856
5157	two	TBOLI TAGABILI	sotuh	s o t u h	3 7 1 7 3	AXBYN	SUTYH	147	147.S.C 147.U.V 147.T.C 147.Y.V 147.H.c	2.0 1.5 1.75 1.3 0.8	sotuh	0	4940
5197	two	TIMUGON MURUT	dondoʔ	d o n d o ʔ	1 7 4 1 7 1	AXMBYN	TUNTUH	148	148.T.C 148.U.V 148.N.c 148.T.C 148.U.V 148.H.c	2.0 1.5 1.1 1.75 1.3 0.8	dondoʔ	0	4870
5237	two	TIRURAY	dos	d o s	1 7 3	AXN	TUS	149	149.T.C 149.U.V 149.S.c	2.0 1.5 0.8	dos	0	4942
5277	two	TURKISH	iki	i k i	7 1 7	XBZ	IKI	150	150.I.V 150.K.C 150.I.V	1.5 1.75 0.8	iki	0	4943
5317	two	UGARITIC	8n	n	4	A	N	151	151.N.C	2.0	n	0	4834
5357	two	WARAY WARAY	duha	d u h a	1 7 3 7	AXBZ	TYHA	152	152.T.C 152.Y.V 152.H.C 152.A.V	2.0 1.5 1.75 0.8	duha	0	4856
5397	two	YAKAN	duwe	d u w e	1 7 6 7	AXBZ	TYWE	153	153.T.C 153.Y.V 153.W.C 153.E.V	2.0 1.5 1.75 0.8	duwe	0	4856
5437	two	YOGAD	addu	a dd u	7 1 7	XBZ	ATY	154	154.A.V 154.T.C 154.Y.V	1.5 1.75 0.8	addu	0	4947
5517	two	IMOROD	dowa	d o w a	1 7 6 7	AXBZ	TUWA	52	52.T.C 52.U.V 52.W.C 52.A.V	2.0 1.5 1.75 0.8	dowa	0	4803
5557	two	BABUYAN	dowa	d o w a	1 7 6 7	AXBZ	TUWA	4	4.T.C 4.U.V 4.W.C 4.A.V	2.0 1.5 1.75 0.8	dowa	0	4801
5637	two	FINALLIG	Cowa	c o w a	1 7 6 7	AXBZ	CUWA	36	36.C.C 36.U.V 36.W.C 36.A.V	2.0 1.5 1.75 0.8	cowa	0	4832
5757	two	IRARALAY IVATAN	dowa	d o w a	1 7 6 7	AXBZ	TUWA	56	56.T.C 56.U.V 56.W.C 56.A.V	2.0 1.5 1.75 0.8	dowa	0	4803
5797	two	ISAMORONG IVATAN	dadwa	d a dw a	1 7 1 7	AXBZ	TATA	58	58.T.C 58.A.V 58.T.C 58.A.V	2.0 1.5 1.75 0.8	dadwa	0	4852
