ID,CONCEPT,DOCULECT,FORM,TOKENS,SONARS,PROSTRINGS,CLASSES,LANGID,NUMBERS,WEIGHTS,IPA,DUPLICATES,COGNATES
202,blood,BALANGINGI SAMA (1),lahaʔ,l a h a ʔ,5 7 3 7 1,AXBYN,LAHAH,7.0,7.L.C 7.A.V 7.H.C 7.A.V 7.H.c,2.0 1.5 1.75 1.3 0.8,lahaʔ,0.0,242.0
242,blood,BASQUE,odol,o d o l,7 1 7 5,XBYN,UTUL,8.0,8.U.V 8.T.C 8.U.V 8.L.c,1.5 1.75 1.3 0.8,odol,0.0,139.0
282,blood,BATAK PALAWAN,tagək,t a g ə k,1 7 1 7 1,AXBYN,TAKEK,9.0,9.T.C 9.A.V 9.K.C 9.E.V 9.K.c,2.0 1.5 1.75 1.3 0.8,tagək,0.0,140.0
322,blood,BILAAN KORONADAL,litəʔ,l i t ə ʔ,5 7 1 7 1,AXBYN,LITEH,10.0,10.L.C 10.I.V 10.T.C 10.E.V 10.H.c,2.0 1.5 1.75 1.3 0.8,litəʔ,0.0,141.0
362,blood,BILAAN SARANGANI,litəʔ,l i t ə ʔ,5 7 1 7 1,AXBYN,LITEH,11.0,11.L.C 11.I.V 11.T.C 11.E.V 11.H.c,2.0 1.5 1.75 1.3 0.8,litəʔ,0.0,141.0
402,blood,BINUKID,laŋəsa,l a ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LANESA,12.0,12.L.C 12.A.V 12.N.C 12.E.V 12.S.C 12.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋəsa,0.0,143.0
442,blood,BONGGI,rah,r a h,5 7 3,AXN,RAH,14.0,14.R.C 14.A.V 14.H.c,2.0 1.5 0.8,rah,0.0,145.0
482,blood,BONTOC GUINAANG,dala,d a l a,1 7 5 7,AXBZ,TALA,15.0,15.T.C 15.A.V 15.L.C 15.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
522,blood,BROOKES POINT PALAWAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,16.0,16.T.C 16.Y.V 16.K.C 16.Y.V 16.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
562,blood,BUHI,ruguʔ,r u g u ʔ,5 7 1 7 1,AXBYN,RYKYH,17.0,17.R.C 17.Y.V 17.K.C 17.Y.V 17.H.c,2.0 1.5 1.75 1.3 0.8,ruguʔ,0.0,154.0
602,blood,BUHINON ALBAY BICOLANO,rogoʔ,r o g o ʔ,5 7 1 7 1,AXBYN,RUKUH,18.0,18.R.C 18.U.V 18.K.C 18.U.V 18.H.c,2.0 1.5 1.75 1.3 0.8,rogoʔ,0.0,154.0
642,blood,BUKIDNON BINUKID,laŋəsa,l a ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LANESA,19.0,19.L.C 19.A.V 19.N.C 19.E.V 19.S.C 19.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋəsa,0.0,143.0
682,blood,BUTUANON,dugo,d u g o,1 7 1 7,AXBZ,TYKU,20.0,20.T.C 20.Y.V 20.K.C 20.U.V,2.0 1.5 1.75 0.8,dugo,0.0,154.0
722,blood,CAIJIA,tʃr,tʃ r,1 5,AC,TR,21.0,21.T.C 21.R.C,2.0 1.5,tʃr,0.0,152.0
762,blood,CANIPAAN PALAWAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,22.0,22.T.C 22.Y.V 22.K.C 22.Y.V 22.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
802,blood,CASIGURAN NEGRITO,digi,d i g i,1 7 1 7,AXBZ,TIKI,23.0,23.T.C 23.I.V 23.K.C 23.I.V,2.0 1.5 1.75 0.8,digi,0.0,154.0
842,blood,CEBUANO,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,24.0,24.T.C 24.Y.V 24.K.C 24.Y.V 24.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
882,blood,CENTRAL BICOLANO,dugoʔ,d u g o ʔ,1 7 1 7 1,AXBYN,TYKUH,25.0,25.T.C 25.Y.V 25.K.C 25.U.V 25.H.c,2.0 1.5 1.75 1.3 0.8,dugoʔ,0.0,154.0
922,blood,CENTRAL BONTOC,dala,d a l a,1 7 5 7,AXBZ,TALA,26.0,26.T.C 26.A.V 26.L.C 26.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
962,blood,CENTRAL DUSUN,rahaʔ,r a h a ʔ,5 7 3 7 1,AXBYN,RAHAH,27.0,27.R.C 27.A.V 27.H.C 27.A.V 27.H.c,2.0 1.5 1.75 1.3 0.8,rahaʔ,0.0,158.0
1002,blood,CENTRAL TAGBANWA,tahik,t a h i k,1 7 3 7 1,AXBYN,TAHIK,28.0,28.T.C 28.A.V 28.H.C 28.I.V 28.K.c,2.0 1.5 1.75 1.3 0.8,tahik,0.0,159.0
1042,blood,CUYONON,dugoʔ,d u g o ʔ,1 7 1 7 1,AXBYN,TYKUH,29.0,29.T.C 29.Y.V 29.K.C 29.U.V 29.H.c,2.0 1.5 1.75 1.3 0.8,dugoʔ,0.0,154.0
1082,blood,DARAGA,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,30.0,30.T.C 30.Y.V 30.K.C 30.Y.V 30.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
1122,blood,DUMAGAT CASIGURAN,digeʔ,d i g e ʔ,1 7 1 7 1,AXBYN,TIKEH,31.0,31.T.C 31.I.V 31.K.C 31.E.V 31.H.c,2.0 1.5 1.75 1.3 0.8,digeʔ,0.0,154.0
1162,blood,DUPANINGAN AGTA,digiʔ,d i g i ʔ,1 7 1 7 1,AXBYN,TIKIH,32.0,32.T.C 32.I.V 32.K.C 32.I.V 32.H.c,2.0 1.5 1.75 1.3 0.8,digiʔ,0.0,154.0
1202,blood,ENGLISH,bləd,b l ə d,1 5 7 1,ACXN,PLET,33.0,33.P.C 33.L.C 33.E.V 33.T.c,2.0 1.5 1.5 0.8,bləd,0.0,164.0
1242,blood,ESKAYAN,alwatis,a lw a t i s,7 5 7 1 7 3,XBYBYN,ALATIS,34.0,34.A.V 34.L.C 34.A.V 34.T.C 34.I.V 34.S.c,1.5 1.75 1.3 1.75 1.3 0.8,alwatis,0.0,165.0
1282,blood,ESTONIAN,veri,v e r i,3 7 5 7,AXBZ,BERI,35.0,35.B.C 35.E.V 35.R.C 35.I.V,2.0 1.5 1.75 0.8,veri,0.0,166.0
1322,blood,FINNISH,veri,v e r i,3 7 5 7,AXBZ,BERI,37.0,37.B.C 37.E.V 37.R.C 37.I.V,2.0 1.5 1.75 0.8,veri,0.0,166.0
1362,blood,FUZHOU CHINESE,haik,h a i k,3 7 7 1,AXYN,HAIK,38.0,38.H.C 38.A.V 38.I.V 38.K.c,2.0 1.5 1.3 0.8,haik,0.0,169.0
1402,blood,GADDANG,ada,a d a,7 1 7,XBZ,ATA,39.0,39.A.V 39.T.C 39.A.V,1.5 1.75 0.8,ada,0.0,170.0
1442,blood,HANUNOO,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,40.0,40.T.C 40.Y.V 40.K.C 40.Y.V 40.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
1482,blood,HIGAONON BINUKID,laŋəsa,l a ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LANESA,41.0,41.L.C 41.A.V 41.N.C 41.E.V 41.S.C 41.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋəsa,0.0,143.0
1522,blood,HUNGARIAN,ver,v e r,3 7 5,AXN,BER,43.0,43.B.C 43.E.V 43.R.c,2.0 1.5 0.8,ver,0.0,174.0
1562,blood,IBALOI,ʃala,ʃ a l a,3 7 5 7,AXBZ,SALA,44.0,44.S.C 44.A.V 44.L.C 44.A.V,2.0 1.5 1.75 0.8,ʃala,0.0,183.0
1602,blood,IBANAG,daga,d a g a,1 7 1 7,AXBZ,TAKA,45.0,45.T.C 45.A.V 45.K.C 45.A.V,2.0 1.5 1.75 0.8,daga,0.0,132.0
1642,blood,IDAAN,ndaʔ,n d a ʔ,4 1 7 1,ACYN,NTAH,46.0,46.N.C 46.T.C 46.A.V 46.H.c,2.0 1.5 1.3 0.8,ndaʔ,0.0,177.0
1682,blood,IFUGAO AMGANAD,dala,d a l a,1 7 5 7,AXBZ,TALA,47.0,47.T.C 47.A.V 47.L.C 47.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
1722,blood,IFUGAO BATAD,dala,d a l a,1 7 5 7,AXBZ,TALA,48.0,48.T.C 48.A.V 48.L.C 48.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
1762,blood,IFUGAO BAYNINAN,dala,d a l a,1 7 5 7,AXBZ,TALA,49.0,49.T.C 49.A.V 49.L.C 49.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
1802,blood,ILOKANO,dara,d a r a,1 7 5 7,AXBZ,TARA,50.0,50.T.C 50.A.V 50.R.C 50.A.V,2.0 1.5 1.75 0.8,dara,0.0,183.0
1842,blood,ILONGOT KAKIDUGEN,matgə m,m a t g ə # m,4 7 1 1 7 9 4,AXMBZ_A,MATKE_M,51.0,51.M.C 51.A.V 51.T.c 51.K.C 51.E.V 51._._ 51.M.C,2.0 1.5 1.1 1.75 0.8 0.0 2.0,matgə#m,0.0,182.0
1882,blood,INIBALOI,Cala,c a l a,1 7 5 7,AXBZ,CALA,54.0,54.C.C 54.A.V 54.L.C 54.A.V,2.0 1.5 1.75 0.8,cala,0.0,183.0
1922,blood,IRANUN,ruguʔ,r u g u ʔ,5 7 1 7 1,AXBYN,RYKYH,55.0,55.R.C 55.Y.V 55.K.C 55.Y.V 55.H.c,2.0 1.5 1.75 1.3 0.8,ruguʔ,0.0,154.0
1962,blood,IRIGA,ruguʔ,r u g u ʔ,5 7 1 7 1,AXBYN,RYKYH,57.0,57.R.C 57.Y.V 57.K.C 57.Y.V 57.H.c,2.0 1.5 1.75 1.3 0.8,ruguʔ,0.0,154.0
2002,blood,ISNAG,daga,d a g a,1 7 1 7,AXBZ,TAKA,59.0,59.T.C 59.A.V 59.K.C 59.A.V,2.0 1.5 1.75 0.8,daga,0.0,132.0
2042,blood,ISNEG,daga,d a g a,1 7 1 7,AXBZ,TAKA,60.0,60.T.C 60.A.V 60.K.C 60.A.V,2.0 1.5 1.75 0.8,daga,0.0,132.0
2082,blood,ITAWIT,dEhE,d <?> æ,1 0 7,ACZ,T0E,61.0,61.T.C 61.0.C 61.E.V,2.0 1.5 0.8,d<?>æ,0.0,144.0
2122,blood,ITBAYATEN BATANES ISLANDS,rajaʔ,r a j a ʔ,5 7 6 7 1,AXBYN,RAJAH,62.0,62.R.C 62.A.V 62.J.C 62.A.V 62.H.c,2.0 1.5 1.75 1.3 0.8,rajaʔ,0.0,207.0
2162,blood,ITNEG BINONGAN,dala,d a l a,1 7 5 7,AXBZ,TALA,63.0,63.T.C 63.A.V 63.L.C 63.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
2202,blood,IVATAN BATANES ISLANDS,rajaʔ,r a j a ʔ,5 7 6 7 1,AXBYN,RAJAH,65.0,65.R.C 65.A.V 65.J.C 65.A.V 65.H.c,2.0 1.5 1.75 1.3 0.8,rajaʔ,0.0,207.0
2242,blood,JAPANESE,Ci,c i,1 7,AX,CI,66.0,66.C.C 66.I.V,2.0 1.5,ci,0.0,197.0
2282,blood,KADAZAN,za,z a,3 7,AX,SA,67.0,67.S.C 67.A.V,2.0 1.5,za,0.0,198.0
2322,blood,KAGAYANEN,ləŋəsa,l ə ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LENESA,68.0,68.L.C 68.E.V 68.N.C 68.E.V 68.S.C 68.A.V,2.0 1.5 1.75 1.3 1.75 0.8,ləŋəsa,0.0,143.0
2362,blood,KALAGAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,69.0,69.T.C 69.Y.V 69.K.C 69.Y.V 69.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
2402,blood,KALINGA GUINAANG,dala,d a l a,1 7 5 7,AXBZ,TALA,70.0,70.T.C 70.A.V 70.L.C 70.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
2442,blood,KALINGA LIMOS,dala,d a l a,1 7 5 7,AXBZ,TALA,71.0,71.T.C 71.A.V 71.L.C 71.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
2482,blood,KALLAHAN KAYAPA PROPER,dala,d a l a,1 7 5 7,AXBZ,TALA,72.0,72.T.C 72.A.V 72.L.C 72.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
2522,blood,KALLAHAN KELEYQIQ IFUGAO,kuhejaw,k u h e j a w,1 7 3 7 6 7 6,AXBYBYN,KYHEJAW,73.0,73.K.C 73.Y.V 73.H.C 73.E.V 73.J.C 73.A.V 73.W.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,kuhejaw,0.0,204.0
2562,blood,KANKANAY NORTHERN,basa,b a s a,1 7 3 7,AXBZ,PASA,75.0,75.P.C 75.A.V 75.S.C 75.A.V,2.0 1.5 1.75 0.8,basa,0.0,206.0
2602,blood,KAPAMPANGAN,dajaʔ,d a j a ʔ,1 7 6 7 1,AXBYN,TAJAH,76.0,76.T.C 76.A.V 76.J.C 76.A.V 76.H.c,2.0 1.5 1.75 1.3 0.8,dajaʔ,0.0,207.0
2642,blood,KINARAY A,dugo,d u g o,1 7 1 7,AXBZ,TYKU,77.0,77.T.C 77.Y.V 77.K.C 77.U.V,2.0 1.5 1.75 0.8,dugo,0.0,154.0
2682,blood,KOREAN,pi,p i,1 7,AX,PI,78.0,78.P.C 78.I.V,2.0 1.5,pi,0.0,209.0
2722,blood,LEGAZPI,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,79.0,79.T.C 79.Y.V 79.K.C 79.Y.V 79.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
2762,blood,LIBON,ruguʔ,r u g u ʔ,5 7 1 7 1,AXBYN,RYKYH,80.0,80.R.C 80.Y.V 80.K.C 80.Y.V 80.H.c,2.0 1.5 1.75 1.3 0.8,ruguʔ,0.0,154.0
2802,blood,LIVE,ver,v e r,3 7 5,AXN,BER,82.0,82.B.C 82.E.V 82.R.c,2.0 1.5 0.8,ver,0.0,213.0
2842,blood,MAGUINDANAO,lugu,l u g u,5 7 1 7,AXBZ,LYKY,83.0,83.L.C 83.Y.V 83.K.C 83.Y.V,2.0 1.5 1.75 0.8,lugu,0.0,154.0
2882,blood,MAMANWA,dogoʔ,d o g o ʔ,1 7 1 7 1,AXBYN,TUKUH,84.0,84.T.C 84.U.V 84.K.C 84.U.V 84.H.c,2.0 1.5 1.75 1.3 0.8,dogoʔ,0.0,154.0
2922,blood,MANOBO ATA,laŋosa,l a ŋ o s a,5 7 4 7 3 7,AXBYBZ,LANUSA,88.0,88.L.C 88.A.V 88.N.C 88.U.V 88.S.C 88.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋosa,0.0,143.0
2962,blood,MANOBO DIBABAWON,laŋəsa,l a ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LANESA,89.0,89.L.C 89.A.V 89.N.C 89.E.V 89.S.C 89.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋəsa,0.0,143.0
3002,blood,MANOBO ILIANEN,ləŋəsa,l ə ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LENESA,90.0,90.L.C 90.E.V 90.N.C 90.E.V 90.S.C 90.A.V,2.0 1.5 1.75 1.3 1.75 0.8,ləŋəsa,0.0,143.0
3042,blood,MANOBO KALAMANSIG COTABATO,dəpanug,d ə p a n u g,1 7 1 7 4 7 1,AXBYBYN,TEPANYK,91.0,91.T.C 91.E.V 91.P.C 91.A.V 91.N.C 91.Y.V 91.K.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,dəpanug,0.0,222.0
3082,blood,MANOBO SARANGANI,dipanog,d i p a n o g,1 7 1 7 4 7 1,AXBYBYN,TIPANUK,92.0,92.T.C 92.I.V 92.P.C 92.A.V 92.N.C 92.U.V 92.K.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,dipanog,0.0,222.0
3122,blood,MANOBO TIGWA,laŋəsa,l a ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LANESA,93.0,93.L.C 93.A.V 93.N.C 93.E.V 93.S.C 93.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋəsa,0.0,143.0
3162,blood,MANOBO WESTERN BUKIDNON,ləŋəsa,l ə ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LENESA,94.0,94.L.C 94.E.V 94.N.C 94.E.V 94.S.C 94.A.V,2.0 1.5 1.75 1.3 1.75 0.8,ləŋəsa,0.0,143.0
3202,blood,MANSAKA,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,95.0,95.T.C 95.Y.V 95.K.C 95.Y.V 95.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
3242,blood,MAPUN,lahaʔ,l a h a ʔ,5 7 3 7 1,AXBYN,LAHAH,97.0,97.L.C 97.A.V 97.H.C 97.A.V 97.H.c,2.0 1.5 1.75 1.3 0.8,lahaʔ,0.0,242.0
3282,blood,MARANAO,rogoʔ,r o g o ʔ,5 7 1 7 1,AXBYN,RUKUH,98.0,98.R.C 98.U.V 98.K.C 98.U.V 98.H.c,2.0 1.5 1.75 1.3 0.8,rogoʔ,0.0,154.0
3322,blood,MARINDUQUE TAGALOG,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,99.0,99.T.C 99.Y.V 99.K.C 99.Y.V 99.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
3362,blood,MASBATENYO,dugo,d u g o,1 7 1 7,AXBZ,TYKU,100.0,100.T.C 100.Y.V 100.K.C 100.U.V,2.0 1.5 1.75 0.8,dugo,0.0,154.0
3402,blood,MINANGALI LOWER TANUDAN KALINGA,da8a,d a a,1 7 7,AXZ,TAA,101.0,101.T.C 101.A.V 101.A.V,2.0 1.5 0.8,daa,0.0,132.0
3442,blood,MOKSHA,vjer,v j e r,3 6 7 5,ACXN,BJER,102.0,102.B.C 102.J.C 102.E.V 102.R.c,2.0 1.5 1.5 0.8,vjer,0.0,233.0
3482,blood,MOLBOG,dahaʔ,d a h a ʔ,1 7 3 7 1,AXBYN,TAHAH,103.0,103.T.C 103.A.V 103.H.C 103.A.V 103.H.c,2.0 1.5 1.75 1.3 0.8,dahaʔ,0.0,177.0
3562,blood,MONGOLIAN,tʃus,tʃ u s,1 7 3,AXN,TYS,105.0,105.T.C 105.Y.V 105.S.c,2.0 1.5 0.8,tʃus,0.0,197.0
3642,blood,NAGA,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,107.0,107.T.C 107.Y.V 107.K.C 107.Y.V 107.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
3682,blood,NORTHERN CATANDUANES,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,108.0,108.T.C 108.Y.V 108.K.C 108.Y.V 108.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
3722,blood,NORTHERN SORSOGON,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,109.0,109.T.C 109.Y.V 109.K.C 109.Y.V 109.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
3762,blood,OAS,ruguʔ,r u g u ʔ,5 7 1 7 1,AXBYN,RYKYH,110.0,110.R.C 110.Y.V 110.K.C 110.Y.V 110.H.c,2.0 1.5 1.75 1.3 0.8,ruguʔ,0.0,154.0
3802,blood,PALAWANO BATAK,tagək,t a g ə k,1 7 1 7 1,AXBYN,TAKEK,111.0,111.T.C 111.A.V 111.K.C 111.E.V 111.K.c,2.0 1.5 1.75 1.3 0.8,tagək,0.0,140.0
3842,blood,PANGASINAN,dala,d a l a,1 7 5 7,AXBZ,TALA,112.0,112.T.C 112.A.V 112.L.C 112.A.V,2.0 1.5 1.75 0.8,dala,0.0,183.0
3882,blood,PANGUTARAN SAMA,lahaʔ,l a h a ʔ,5 7 3 7 1,AXBYN,LAHAH,113.0,113.L.C 113.A.V 113.H.C 113.A.V 113.H.c,2.0 1.5 1.75 1.3 0.8,lahaʔ,0.0,242.0
3922,blood,PANGUTARAN SAMA (1),lahaʔ,l a h a ʔ,5 7 3 7 1,AXBYN,LAHAH,114.0,114.L.C 114.A.V 114.H.C 114.A.V 114.H.c,2.0 1.5 1.75 1.3 0.8,lahaʔ,0.0,242.0
3962,blood,PROTO PALAWAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,115.0,115.T.C 115.Y.V 115.K.C 115.Y.V 115.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4002,blood,QUEZON PALAWAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,117.0,117.T.C 117.Y.V 117.K.C 117.Y.V 117.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4042,blood,ROMBLOMANON 1,dugo,d u g o,1 7 1 7,AXBZ,TYKU,118.0,118.T.C 118.Y.V 118.K.C 118.U.V,2.0 1.5 1.75 0.8,dugo,0.0,154.0
4082,blood,ROMBLOMANON 2,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,119.0,119.T.C 119.Y.V 119.K.C 119.Y.V 119.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4122,blood,SAMAL,lahaʔ,l a h a ʔ,5 7 3 7 1,AXBYN,LAHAH,120.0,120.L.C 120.A.V 120.H.C 120.A.V 120.H.c,2.0 1.5 1.75 1.3 0.8,lahaʔ,0.0,242.0
4162,blood,SAMBAL BOTOLAN,dajaʔ,d a j a ʔ,1 7 6 7 1,AXBYN,TAJAH,121.0,121.T.C 121.A.V 121.J.C 121.A.V 121.H.c,2.0 1.5 1.75 1.3 0.8,dajaʔ,0.0,207.0
4202,blood,SANGIL,dara,d a r a,1 7 5 7,AXBZ,TARA,122.0,122.T.C 122.A.V 122.R.C 122.A.V,2.0 1.5 1.75 0.8,dara,0.0,183.0
4242,blood,SANGIL SARANGANI ISLANDS,dara,d a r a,1 7 5 7,AXBZ,TARA,123.0,123.T.C 123.A.V 123.R.C 123.A.V,2.0 1.5 1.75 0.8,dara,0.0,183.0
4282,blood,SEDANG,moheam,m o h e a m,4 7 3 7 7 4,AXBYYN,MUHEAM,124.0,124.M.C 124.U.V 124.H.C 124.E.V 124.A.V 124.M.c,2.0 1.5 1.75 1.3 1.3 0.8,moheam,0.0,253.0
4322,blood,SIBUTU SOUTHERN SAMA,lahaʔ,l a h a ʔ,5 7 3 7 1,AXBYN,LAHAH,125.0,125.L.C 125.A.V 125.H.C 125.A.V 125.H.c,2.0 1.5 1.75 1.3 0.8,lahaʔ,0.0,242.0
4362,blood,SOGODNIN BORACAY,dogo,d o g o,1 7 1 7,AXBZ,TUKU,127.0,127.T.C 127.U.V 127.K.C 127.U.V,2.0 1.5 1.75 0.8,dogo,0.0,154.0
4402,blood,SOUTH SAAMI,vərə,v ə r ə,3 7 5 7,AXBZ,BERE,128.0,128.B.C 128.E.V 128.R.C 128.E.V,2.0 1.5 1.75 0.8,vərə,0.0,257.0
4442,blood,SOUTHERN CATANDUANES,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,129.0,129.T.C 129.Y.V 129.K.C 129.Y.V 129.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4482,blood,SOUTHERN SORSOGON,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,131.0,131.T.C 131.Y.V 131.K.C 131.Y.V 131.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4522,blood,SOUTHWEST PALAWANO,dugoʔ,d u g o ʔ,1 7 1 7 1,AXBYN,TYKUH,132.0,132.T.C 132.Y.V 132.K.C 132.U.V 132.H.c,2.0 1.5 1.75 1.3 0.8,dugoʔ,0.0,154.0
4562,blood,SPANISH,saŋre,s a ŋ r e,3 7 4 5 7,AXBCZ,SANRE,133.0,133.S.C 133.A.V 133.N.C 133.R.C 133.E.V,2.0 1.5 1.75 1.5 0.8,saŋre,0.0,262.0
4602,blood,SUBANON SIOCON,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,134.0,134.T.C 134.Y.V 134.K.C 134.Y.V 134.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4642,blood,SUBANUN SINDANGAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,135.0,135.T.C 135.Y.V 135.K.C 135.Y.V 135.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4682,blood,SURIGAONON,dugoʔ,d u g o ʔ,1 7 1 7 1,AXBYN,TYKUH,136.0,136.T.C 136.Y.V 136.K.C 136.U.V 136.H.c,2.0 1.5 1.75 1.3 0.8,dugoʔ,0.0,154.0
4722,blood,TAGABAWA,dipanug,d i p a n u g,1 7 1 7 4 7 1,AXBYBYN,TIPANYK,137.0,137.T.C 137.I.V 137.P.C 137.A.V 137.N.C 137.Y.V 137.K.c,2.0 1.5 1.75 1.3 1.75 1.3 0.8,dipanug,0.0,222.0
4762,blood,TAGABILI,litoʔ,l i t o ʔ,5 7 1 7 1,AXBYN,LITUH,138.0,138.L.C 138.I.V 138.T.C 138.U.V 138.H.c,2.0 1.5 1.75 1.3 0.8,litoʔ,0.0,141.0
4802,blood,TAGALOG,dugo,d u g o,1 7 1 7,AXBZ,TYKU,139.0,139.T.C 139.Y.V 139.K.C 139.U.V,2.0 1.5 1.75 0.8,dugo,0.0,154.0
4842,blood,TAGBANUA ABORLAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,140.0,140.T.C 140.Y.V 140.K.C 140.Y.V 140.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4882,blood,TAGBANWA ABORLAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,141.0,141.T.C 141.Y.V 141.K.C 141.Y.V 141.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4922,blood,TAGBANWA KALAMIAN,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,142.0,142.T.C 142.Y.V 142.K.C 142.Y.V 142.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
4962,blood,TALAANDIG BINUKID,laŋəsa,l a ŋ ə s a,5 7 4 7 3 7,AXBYBZ,LANESA,143.0,143.L.C 143.A.V 143.N.C 143.E.V 143.S.C 143.A.V,2.0 1.5 1.75 1.3 1.75 0.8,laŋəsa,0.0,143.0
5002,blood,TAMBUNAN DUSUN,raha,r a h a,5 7 3 7,AXBZ,RAHA,144.0,144.R.C 144.A.V 144.H.C 144.A.V,2.0 1.5 1.75 0.8,raha,0.0,273.0
5042,blood,TAUSUG,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,145.0,145.T.C 145.Y.V 145.K.C 145.Y.V 145.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
5082,blood,TAUT BATU,duguʔ,d u g u ʔ,1 7 1 7 1,AXBYN,TYKYH,146.0,146.T.C 146.Y.V 146.K.C 146.Y.V 146.H.c,2.0 1.5 1.75 1.3 0.8,duguʔ,0.0,154.0
