fid,iid,father,mother,sex,phenotype,population,matched,latitude,longitude
MangyanBuhid,BU-02,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-03,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-04,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-05,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-06,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-07,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-08,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-09,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanBuhid,BU-10,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
MangyanHanunuo,HNU-02,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-03,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-04,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-05,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-06,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-07,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-08,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-11,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanHanunuo,HNU-12,0,0,0,-9,MangyanHanunuo,True,12.5225,121.4
MangyanIraya,IRY-01,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-02,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-03,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-04,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-05,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-06,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-07,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-08,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-10,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
MangyanIraya,IRY-11,0,0,0,-9,MangyanIraya,True,13.4297,121.0158
ManoboAgusan,AM-02,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-07,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-08,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-10,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-11,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-12,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-13,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-16,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboAgusan,AM-18,0,0,0,-9,ManoboAgusan,True,8.1667,125.9833
ManoboDulangan,DM-01,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-02,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-05,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-06,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-07,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-08,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-09,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-10,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-11,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboDulangan,DM-12,0,0,0,-9,ManoboDulangan,True,6.62,124.06
ManoboIlianen,IM-01,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-02,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-04,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-05,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-06,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-07,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-11,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-12,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-16,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboIlianen,IM-17,0,0,0,-9,ManoboIlianen,True,7.2,124.8
ManoboRajahKabunsuwan,MBRK-03,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-04,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-05,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-06,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-07,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-08,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-10,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-17,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboRajahKabunsuwan,MBRK-18,0,0,0,-9,ManoboRK,True,8.0367,126.355
ManoboSarangani,MBS-03,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-04,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-05,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-07,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-11,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-12,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-13,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboSarangani,MBS-20,0,0,0,-9,ManoboSarangani,True,5.8167,125.2
ManoboTagabawa,TagaMan-02,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-03,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-04,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-07,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-08,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-09,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-10,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-12,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-14,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
ManoboTagabawa,TagaMan-15,0,0,0,-9,ManoboTagabawa,True,6.83,125.3
Mansaka,MK-01,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-02,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-07,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-08,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-09,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-10,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-11,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-12,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-13,0,0,0,-9,Mansaka,True,7.4478,125.8078
Mansaka,MK-14,0,0,0,-9,Mansaka,True,7.4478,125.8078
Meranao,MR-02,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-03,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-04,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-07,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-08,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-09,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-11,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-12,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-13,0,0,0,-9,Meranao,True,8.0,124.2833
Meranao,MR-14,0,0,0,-9,Meranao,True,8.0,124.2833
Molbog,Mol-01,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-02,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-03,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-05,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-06,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-07,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-08,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-09,0,0,0,-9,Molbog,True,7.9861,117.0639
Molbog,Mol-12,0,0,0,-9,Molbog,True,7.9861,117.0639
Obo,Ob-03,0,0,0,-9,Obo,True,6.22,124.7069
Obo,Ob-05,0,0,0,-9,Obo,True,6.22,124.7069
Obo,Ob-06,0,0,0,-9,Obo,True,6.22,124.7069
Obo,Ob-15,0,0,0,-9,Obo,True,6.22,124.7069
Obo,Ob-16,0,0,0,-9,Obo,True,6.22,124.7069
Obo,Ob-18,0,0,0,-9,Obo,True,6.22,124.7069
OvuManuvo,UvoMan-05,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-06,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-07,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-08,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-18,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-19,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-20,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
OvuManuvo,UvoMan-21,0,0,0,-9,OvuManuvo,True,7.3333,125.3333
Palawano,Pal-03,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-04,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-05,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-06,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-07,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-11,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-12,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-13,0,0,0,-9,Palawano,True,8.7833,117.8333
Palawano,Pal-14,0,0,0,-9,Palawano,True,8.7833,117.8333
Pangasinan,PNG-01,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-02,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-08,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-09,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-10,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-11,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-12,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-13,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-15,0,0,0,-9,Pangasinan,True,16.0214,120.2317
Pangasinan,PNG-16,0,0,0,-9,Pangasinan,True,16.0214,120.2317
SamaBangingi,ZSB-01,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-03,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-04,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-06,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-07,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-09,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-10,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-11,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaBangingi,ZSB-12,0,0,0,-9,SamaBangingi,True,6.07,121.78
SamaDeyaBonggao,Bt-09,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-01,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-02,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-03,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-04,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-05,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-06,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDeyaBonggao,St-07,0,0,0,-9,SamaDeyaBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-01,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-02,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-03,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-04,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-05,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-08,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,Bt-11,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautBonggao,St-09,0,0,0,-9,SamaDilautBonggao,True,5.0292,119.7731
SamaDilautMampang,ZSL-01,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-02,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-04,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-06,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-07,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-08,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-09,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-11,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautMampang,ZSL-14,0,0,0,-9,SamaDilautMampang,True,6.92,122.1
SamaDilautTaluksangay,B-01,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,B-02,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,B-03,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,B-04,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,B-05,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,ZSD-03,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,ZSD-04,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,ZSD-05,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,ZSD-08,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaDilautTaluksangay,ZSD-10,0,0,0,-9,SamaDilautTaluksangay,True,6.9667,122.15
SamaKabingaan,ZSK-01,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-04,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-05,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-06,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-07,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-10,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-11,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
SamaKabingaan,ZSK-12,0,0,0,-9,SamaKabingaan,True,6.9214,122.079
Sambal,SZ-02,0,0,0,-9,Sambal,True,15.3275,119.9781
Sambal,SZ-03,0,0,0,-9,Sambal,True,15.3275,119.9781
Sambal,SZ-04,0,0,0,-9,Sambal,True,15.3275,119.9781
Sambal,SZ-06,0,0,0,-9,Sambal,True,15.3275,119.9781
Sambal,SZ-07,0,0,0,-9,Sambal,True,15.3275,119.9781
Sambal,SZ-08,0,0,0,-9,Sambal,True,15.3275,119.9781
Sambal,SZ-09,0,0,0,-9,Sambal,True,15.3275,119.9781
Sangil,Sang-05,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-06,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-07,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-08,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-09,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-10,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-11,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-14,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-15,0,0,0,-9,Sangil,True,5.4,125.4
Sangil,Sang-16,0,0,0,-9,Sangil,True,5.4,125.4
Subanen,PSB-01,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-02,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-03,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-04,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-05,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-06,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-09,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-11,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-15,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanen,PSB-16,0,0,0,-9,Subanen,True,7.8683,123.1206
Subanon,SB-05,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-06,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-07,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-09,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-10,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-11,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-18,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-19,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-20,0,0,0,-9,Subanon,True,6.9214,122.079
Subanon,SB-21,0,0,0,-9,Subanon,True,6.9214,122.079
Sulodnon,PBkDN-02,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-04,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-06,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-09,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-10,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-11,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-14,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-18,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-19,0,0,0,-9,Sulodnon,True,11.15,122.4
Sulodnon,PBkDN-20,0,0,0,-9,Sulodnon,True,11.15,122.4
Surigaonon,SDS-04,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,SDS-05,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,SDS-07,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,SDS-08,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,SDS-11,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,Sg-01,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,Sg-02,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,Sg-03,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,Sg-04,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Surigaonon,Sg-05,0,0,0,-9,Surigaonon,True,9.7894,125.4939
Tagakaolo,TK-01,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-02,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-03,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-04,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-05,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-06,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-10,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-11,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagakaolo,TK-12,0,0,0,-9,Tagakaolo,True,6.4167,125.6167
Tagalog,Tag-01,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-02,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-04,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-08,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-12,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-16,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-17,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-18,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-19,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagalog,Tag-20,0,0,0,-9,Tagalog,True,14.5995,120.9842
Tagbanwa,Tagb-01,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-02,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-03,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-05,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-06,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-07,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-08,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-09,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-10,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tagbanwa,Tagb-11,0,0,0,-9,Tagbanwa,True,9.4333,118.55
Tausug,TS-02,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-09,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-10,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-11,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-14,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-17,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-18,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-19,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-21,0,0,0,-9,Tausug,True,6.0522,121.0022
Tausug,TS-22,0,0,0,-9,Tausug,True,6.0522,121.0022
Tboli,TBO-02,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-03,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-04,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-06,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-07,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-08,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-13,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-14,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-15,0,0,0,-9,Tboli,True,6.2183,124.8233
Tboli,TBO-16,0,0,0,-9,Tboli,True,6.2183,124.8233
Teduray,T1-01,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-02,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-03,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-06,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-07,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-09,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-10,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-11,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-12,0,0,0,-9,Teduray,True,6.95,124.2333
Teduray,T1-13,0,0,0,-9,Teduray,True,6.95,124.2333
TuwaliIfugao,IFt-01,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,IFt-01-01,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,IFt-07,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,IFt-08,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,TWLI-01,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,TWLI-02,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,TWLI-04,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,TWLI-05,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,TWLI-06,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
TuwaliIfugao,TWLI-09,0,0,0,-9,TuwaliIfugao,True,16.7789,121.0889
Waray,WR-01,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-02,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-08,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-09,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-10,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-11,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-12,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-13,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-18,0,0,0,-9,Waray,True,11.2444,125.0
Waray,WR-19,0,0,0,-9,Waray,True,11.2444,125.0
Yakan,YK-01,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-02,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-03,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-04,0,0,0,-9,Yakan,True,6.65,122.1333
Yakan,YK-12,0,0,0,-9,Yakan,True,6.65,122.1333
